,Center (nm),Intensity (AU),FWHM (nm),Error (nm)
0,581.1417161994063,12.015332717883439,0.9415647715585723,-4.107283800593677
1,590.9494041929988,11.882432717883365,0.6213022650654279,2.7604041929988625
2,604.8188033927721,11.951732717883285,0.6520697880860759,10.335803392772164
3,607.1853395332357,12.01533271788327,0.761881973708867,-0.24866046676424958
4,607.1872147703033,12.01533271788327,0.7721544737368837,-2.4287852296967003
5,612.1998533649352,12.015332717883227,0.7712714938376098,-2.1061466350648743
6,614.3845888316941,11.390032717883216,0.620782255832051,-1.9744111683058918
7,625.4434143536507,12.015332717883155,0.7938565802442809,3.7154143536507718
8,625.448489771723,12.015332717883155,0.8077800811807702,-1.2005102282770395
9,625.4498226441025,12.015332717883155,0.8219479541562019,-5.029177355897559
10,632.7329700182502,12.014232717883166,0.8105468960600635,-0.7100299817498126
11,638.0181741524913,12.015332717883147,0.9964770542443956,-0.28082584750870865
12,640.0925557942685,12.015332717883147,1.324740783392883,-0.13244420573153093
13,651.2831316467606,12.014132717883145,1.1731794576290937,0.6301316467605602
14,654.0645213334335,11.066632717883166,0.6903913009341207,0.776521333433493
