Pixels #,Intensity (a.u.),Wavelength (nm),Filtered Intensity (a.u.),Baselined Filtered Intensity (a.u.)
67.0,7.54701,546.856229132962,7.54661,-0.003172441919388369
68.0,7.54661,546.9112619605266,7.54701,-0.0027725519127956844
69.0,7.54719,546.9662947880914,7.54692,-0.002862664677555138
70.0,7.54692,547.0213276156561,7.54719,-0.002592780303738884
71.0,7.54944,547.0763604432208,7.54944,-0.0003428985215849778
72.0,7.54965,547.1313932707855,7.54944,-0.00034301708218897886
73.0,7.548,547.1864260983501,7.548,-0.0017831359856677054
74.0,7.54778,547.2414589259148,7.54778,-0.002003256671524234
75.0,7.54627,547.2964917534795,7.54778,-0.0020033793597828975
76.0,7.54792,547.3515245810443,7.54688,-0.0029035040505664966
77.0,7.54688,547.4065574086089,7.54749,-0.002293631643594196
78.0,7.54749,547.4615902361736,7.54749,-0.0022937615292697444
79.0,7.54921,547.5166230637383,7.54921,-0.0005738937077222062
80.0,7.54922,547.571655891303,7.54922,-0.000564026459831446
81.0,7.54973,547.6266887188676,7.54922,-0.0005641597757328753
82.0,7.54668,547.6817215464323,7.54743,-0.002354293655559836
83.0,7.54743,547.7367543739971,7.54743,-0.002354429888669962
84.0,7.54789,547.7917872015618,7.54789,-0.0018945684751985326
85.0,7.54985,547.8468200291264,7.54865,-0.001134708955488506
86.0,7.54865,547.9018528566911,7.54865,-0.001134850570011281
87.0,7.54707,547.9568856842558,7.54707,-0.002714993318909009
88.0,7.54697,548.0119185118205,7.54707,-0.0027151387816228834
89.0,7.54745,548.0669513393851,7.54738,-0.0024052869583011116
90.0,7.54738,548.1219841669498,7.54738,-0.002405437539230171
91.0,7.54687,548.1770169945146,7.54738,-0.002405590524562129
92.0,7.54749,548.2320498220793,7.54749,-0.002295745914448588
93.0,7.54836,548.2870826496439,7.54836,-0.0014259035990935587
94.0,7.54917,548.3421154772086,7.54917,-0.0006160627090396886
95.0,7.54923,548.3971483047733,7.54917,-0.000616222434793201
96.0,7.54831,548.452181132338,7.54831,-0.0014763827765120752
97.0,7.54719,548.5072139599026,7.5478,-0.0019865445939899473
98.0,7.5478,548.5622467874674,7.54771,-0.002076708397162008
99.0,7.54771,548.6172796150321,7.5478,-0.0019868742761550706
100.0,7.54902,548.6723124425968,7.54771,-0.002077042141172214
101.0,7.54715,548.7273452701614,7.54715,-0.002637212082342799
102.0,7.54595,548.7823780977261,7.54639,-0.0033973846595847235
103.0,7.54639,548.8374109252908,7.54639,-0.0033975606327203423
104.0,7.54854,548.8924437528555,7.54854,-0.0012477400019239582
105.0,7.54994,548.9474765804202,7.54994,0.00015207938165762158
106.0,7.55094,549.0025094079849,7.54994,0.00015189891725597704
107.0,7.54822,549.0575422355496,7.54822,-0.001568281395309512
108.0,7.54603,549.1125750631143,7.54603,-0.0037584632754912306
109.0,7.54533,549.1676078906789,7.54603,-0.0037586489124743494
110.0,7.54654,549.2226407182436,7.54654,-0.003248838306442181
111.0,7.54764,549.2776735458083,7.54764,-0.0021490309478240377
112.0,7.54811,549.3327063733731,7.54764,-0.002149225737314353
113.0,7.54757,549.3877392009377,7.54811,-0.001679422675107567
114.0,7.54858,549.4427720285024,7.54858,-0.0012096212916095084
115.0,7.5489,549.4978048560671,7.54858,-0.001209821117223342
116.0,7.5485,549.5528376836318,7.5485,-0.0012900221521476851
117.0,7.54763,549.6078705111964,7.54802,-0.0017702244765480657
118.0,7.54802,549.6629033387611,7.54802,-0.0017704285704196465
119.0,7.54937,549.7179361663259,7.54937,-0.00042063443396589406
120.0,7.55153,549.7729689938906,7.55077,0.0009791592820285189
121.0,7.55077,549.8280018214552,7.55077,0.0009789539767872668
122.0,7.54964,549.8830346490199,7.54964,-0.00015125034989527109
123.0,7.54794,549.9380674765846,7.54902,-0.0007714548277668598
124.0,7.54902,549.9931003041493,7.54902,-0.0007716600767695425
125.0,7.54952,550.0481331317139,7.54952,-0.0002718660971083864
126.0,7.54985,550.1031659592786,7.54952,-0.00027207238920112786
127.0,7.54917,550.1581987868434,7.54985,5.772104674672818e-05
128.0,7.55162,550.2132316144081,7.55009,0.000297514540391397
129.0,7.55009,550.2682644419727,7.55009,0.00029730833143037927
130.0,7.54743,550.3232972695374,7.54743,-0.0023628975803440255
131.0,7.54514,550.3783300971021,7.54572,-0.004073105853995784
132.0,7.54572,550.4333629246668,7.54572,-0.004073318198935638
133.0,7.5464,550.4883957522314,7.5464,-0.0033935346153759482
134.0,7.54674,550.5434285797962,7.5464,-0.003393754423854922
135.0,7.54496,550.5984614073609,7.54496,-0.004833977624592478
136.0,7.54393,550.6534942349256,7.54496,-0.004834205657118673
137.0,7.54535,550.7085270624902,7.54535,-0.00444443852166021
138.0,7.54764,550.7635598900549,7.54764,-0.0021546758286419276
139.0,7.54839,550.8185927176196,7.54839,-0.001404915289372255
140.0,7.54875,550.8736255451843,7.54875,-0.0010451561544222443
141.0,7.54959,550.928658372749,7.54875,-0.0010453980641873528
142.0,7.54786,550.9836912003137,7.54901,-0.0007856410189095442
143.0,7.54901,551.0387240278784,7.54786,-0.0019358847589421302
144.0,7.54762,551.0937568554431,7.54901,-0.0007861304340286424
145.0,7.54935,551.1487896830077,7.54935,-0.0004463768949163338
146.0,7.5496,551.2038225105724,7.54935,-0.0004466238019951163
147.0,7.54924,551.2588553381371,7.54925,-0.0005468711555112193
148.0,7.54925,551.3138881657019,7.54924,-0.0005571190556690198
149.0,7.54896,551.3689209932666,7.54907,-0.0007273675127139612
150.0,7.54907,551.4239538208312,7.54896,-0.000837616696822252
151.0,7.54698,551.4789866483959,7.54759,-0.002207866718196172
152.0,7.54759,551.5340194759606,7.54759,-0.002208118946482429
153.0,7.5477,551.5890523035252,7.54759,-0.00220837338193558
154.0,7.54758,551.6440851310899,7.5477,-0.0020986300248075906
155.0,7.54806,551.6991179586546,7.54758,-0.0022188887654044365
156.0,7.54582,551.7541507862194,7.548,-0.001799149723930249
157.0,7.548,551.8091836137841,7.54655,-0.003249412480834657
158.0,7.54655,551.8642164413487,7.54758,-0.0022196784857193563
159.0,7.54758,551.9192492689134,7.54655,-0.0032499467093227707
160.0,7.54581,551.9742820964781,7.54646,-0.0033402181814397025
161.0,7.54646,552.0293149240428,7.54646,-0.0033404929922999926
162.0,7.54748,552.0843477516074,7.54748,-0.0023207711421768806
163.0,7.54916,552.1393805791722,7.54916,-0.0006410516118204868
164.0,7.54991,552.1944134067369,7.54916,-0.0006413327222469789
165.0,7.54771,552.2494462343016,7.54771,-0.002091614473736847
166.0,7.54749,552.3044790618662,7.54749,-0.002311898315940475
167.0,7.54741,552.3595118894309,7.54749,-0.0023121844690381366
168.0,7.54898,552.4145447169956,7.54898,-0.0008224729333177194
169.0,7.55046,552.4695775445603,7.5502,0.0003972377802758942
170.0,7.5502,552.524610372125,7.55046,0.0006569488909438093
171.0,7.55157,552.5796431996897,7.5502,0.0003966606582928023
172.0,7.54837,552.6346760272544,7.54837,-0.0014336271778594423
173.0,7.54764,552.6897088548191,7.54764,-0.00216391644702707
174.0,7.54567,552.7447416823837,7.54764,-0.002164207879175706
175.0,7.54806,552.7997745099484,7.54806,-0.0017445014745947063
176.0,7.54898,552.8548073375131,7.54806,-0.0017447968137656034
177.0,7.54731,552.9098401650779,7.54731,-0.0024950938969832137
178.0,7.54659,552.9648729926425,7.54705,-0.0027553934742083896
179.0,7.54705,553.0199058202072,7.54705,-0.0027556958056171865
180.0,7.54726,553.0749386477719,7.54705,-0.0027560008915150647
181.0,7.54572,553.1299714753366,7.54572,-0.00408630873220428
182.0,7.54556,553.1850043029012,7.54562,-0.004186620657366191
183.0,7.54562,553.2400371304659,7.54562,-0.004186936767264449
184.0,7.54734,553.2950699580307,7.54734,-0.0024672570622117362
185.0,7.54888,553.3501027855954,7.54847,-0.0013375798233408176
186.0,7.54847,553.40513561316,7.54882,-0.0009879039214784058
187.0,7.54882,553.4601684407247,7.54882,-0.0009882290071017152
188.0,7.54954,553.5152012682894,7.54954,-0.00026855508053547084
189.0,7.54991,553.5702340958541,7.54954,-0.0002688814224116598
190.0,7.54846,553.6252669234187,7.54894,-0.0008692080330572338
191.0,7.54894,553.6802997509834,7.54894,-0.000869535512543429
192.0,7.54936,553.7353325785482,7.54936,-0.00044986386119738597
193.0,7.55046,553.7903654061129,7.5498,-1.0192659525287695e-05
194.0,7.5498,553.8453982336775,7.5498,-1.0521468040813886e-05
195.0,7.54864,553.9004310612422,7.54864,-0.0011708502870737547
196.0,7.54791,553.9554638888069,7.54791,-0.0019011802764570263
197.0,7.54681,554.0104967163716,7.54681,-0.0030015121661977062
198.0,7.54577,554.0655295439362,7.54607,-0.00374184705612457
199.0,7.54607,554.120562371501,7.54607,-0.003742185686221866
200.0,7.54617,554.1755951990657,7.54617,-0.0036425280568295193
201.0,7.54661,554.2306280266304,7.54661,-0.003202874068334971
202.0,7.54719,554.285660854195,7.54719,-0.0026232232812946066
203.0,7.54885,554.3406936817597,7.54885,-0.0009635751163257211
204.0,7.54901,554.3957265093244,7.54901,-0.0008039279145215517
205.0,7.54947,554.4507593368891,7.54917,-0.000644281516304801
206.0,7.54917,554.5057921644539,7.54917,-0.0006446357620983889
207.0,7.54744,554.5608249920185,7.54744,-0.00237499065225677
208.0,7.54702,554.6158578195832,7.54708,-0.0027353479163663152
209.0,7.54708,554.6708906471479,7.54708,-0.0027357079146188568
210.0,7.54853,554.7259234747125,7.54708,-0.0027360706473746887
211.0,7.54703,554.7809563022772,7.54824,-0.0015764361149965822
212.0,7.54824,554.8359891298419,7.54824,-0.0015768031583753839
213.0,7.5483,554.8910219574067,7.5483,-0.0015171717778779126
214.0,7.54924,554.9460547849714,7.54924,-0.0005775419138993598
215.0,7.54947,555.001087612536,7.54924,-0.0005779126272198454
216.0,7.5489,555.0561204401007,7.54947,-0.0003482839182078479
217.0,7.54971,555.1111532676654,7.5489,-0.0009186555573350574
218.0,7.54851,555.16618609523,7.54851,-0.001309028114723887
219.0,7.54695,555.2212189227947,7.54712,-0.002699401980580163
220.0,7.54712,555.2762517503595,7.54712,-0.0026997785446480904
221.0,7.54892,555.3312845779242,7.54774,-0.0020801578073035287
222.0,7.54774,555.3863174054889,7.54774,-0.0020805391492100256
223.0,7.54672,555.4413502330535,7.54672,-0.0031009225707485655
224.0,7.5463,555.4963830606182,7.54672,-0.003101309091829485
225.0,7.54723,555.5514158881829,7.54693,-0.002891698712838675
226.0,7.54693,555.6064487157475,7.54723,-0.002592091224266291
227.0,7.54816,555.6614815433122,7.54693,-0.002892486326642185
228.0,7.54587,555.716514370877,7.54667,-0.0031528843202215384
229.0,7.54667,555.7715471984417,7.54651,-0.0033132854652793142
230.0,7.54651,555.8265800260064,7.54651,-0.003313689922140206
231.0,7.54632,555.881612853571,7.54651,-0.003314097691208495
232.0,7.54711,555.9366456811357,7.54711,-0.0027145087728923656
233.0,7.54827,555.9916785087004,7.54827,-0.0015549225678839207
234.0,7.54896,556.046711336265,7.54841,-0.0014153379171251146
235.0,7.54841,556.1017441638298,7.54841,-0.0014157546810933397
236.0,7.54794,556.1567769913945,7.54841,-0.0014161728602051227
237.0,7.54907,556.2118098189592,7.54907,-0.0007565924548762482
238.0,7.54943,556.2668426465239,7.54907,-0.0007570128058178582
239.0,7.54815,556.3218754740885,7.54815,-0.0016774339134499883
240.0,7.54649,556.3769083016532,7.54815,-0.0016778566977881937
241.0,7.54846,556.4319411292179,7.54846,-0.0013682811592525823
242.0,7.54994,556.4869739567827,7.5494,-0.00042870698840768995
243.0,7.5494,556.5420067843473,7.5494,-0.0004291332460875097
244.0,7.54859,556.597039611912,7.54898,-0.0008495599327185133
245.0,7.54898,556.6520724394767,7.54898,-0.0008499874685456987
246.0,7.54919,556.7071052670414,7.54898,-0.0008504158539954787
247.0,7.54844,556.762138094606,7.54864,-0.0011908450894964062
248.0,7.54864,556.8171709221707,7.54844,-0.0013912755153278056
249.0,7.54822,556.8722037497355,7.54864,-0.0011917073318334914
250.0,7.54878,556.9272365773002,7.54878,-0.0010521403395316042
251.0,7.55019,556.9822694048648,7.54996,0.0001274256010823649
252.0,7.54996,557.0373022324295,7.54996,0.0001269916690693762
253.0,7.54845,557.0923350599942,7.54845,-0.0013834421360066074
254.0,7.54666,557.1473678875589,7.54845,-0.0013838773239243096
255.0,7.54895,557.2024007151235,7.54866,-0.0011743138951185728
256.0,7.54866,557.2574335426882,7.54866,-0.001174751640120597
257.0,7.54775,557.312466370253,7.54783,-0.002005190559366099
258.0,7.54783,557.3674991978177,7.54783,-0.002005631482922432
259.0,7.54939,557.4225320253823,7.54939,-0.0004460744112284587
260.0,7.55017,557.477564852947,7.54939,-0.0004465177854182656
261.0,7.54901,557.5325976805117,7.54901,-0.0008269616059353169
262.0,7.54795,557.5876305080764,7.54795,-0.001887406253058721
263.0,7.54754,557.642663335641,7.54795,-0.0018878527867602912
264.0,7.54852,557.6976961632058,7.54771,-0.0021283012074873042
265.0,7.54771,557.7527289907705,7.54838,-0.0014587517555790797
266.0,7.54838,557.8077618183352,7.54838,-0.0014592037617866538
267.0,7.54999,557.8627946458998,7.54999,0.00015034277343772828
268.0,7.55101,557.9178274734645,7.55004,0.00019988945894144905
269.0,7.55004,557.9728603010292,7.55004,0.00019943634424990364
270.0,7.54879,558.0278931285939,7.5495,-0.0003410165710890922
271.0,7.5495,558.0829259561586,7.5491,-0.0007414698272993903
272.0,7.5491,558.1379587837233,7.54931,-0.0005319238246617175
273.0,7.54931,558.192991611288,7.54918,-0.0006623783537200723
274.0,7.54918,558.2480244388527,7.54931,-0.0005328335448719912
275.0,7.54958,558.3030572664173,7.54918,-0.0006632892686315728
276.0,7.5468,558.358090093982,7.5468,-0.0030437456553951137
277.0,7.54622,558.4131229215467,7.54641,-0.003434205084534625
278.0,7.54641,558.4681557491115,7.54622,-0.003624667946322546
279.0,7.54599,558.5231885766761,7.54641,-0.0034351344311298604
280.0,7.54792,558.5782214042408,7.54663,-0.003215604349512624
281.0,7.54663,558.6332542318055,7.54792,-0.0019260774820484272
282.0,7.54822,558.6882870593702,7.5472,-0.0026465525398124967
283.0,7.5472,558.7433198869348,7.54822,-0.0016270302429468586
284.0,7.54944,558.7983527144995,7.54885,-0.0009975095723957494
285.0,7.54885,558.8533855420643,7.54885,-0.0009979898989218583
286.0,7.54762,558.908418369629,7.54785,-0.001998471223004117
287.0,7.54785,558.9634511971936,7.54762,-0.002228954544675865
288.0,7.54699,559.0184840247583,7.54699,-0.002859440094311161
289.0,7.54585,559.073516852323,7.54585,-0.003999928502101291
290.0,7.54551,559.1285496798877,7.54585,-0.004000420907981805
291.0,7.54728,559.1835825074523,7.54728,-0.0025709173124450757
292.0,7.54838,559.2386153350171,7.54838,-0.001471416286674021
293.0,7.54983,559.2936481625818,7.54886,-0.0009919167316718713
294.0,7.54886,559.3486809901465,7.54886,-0.000992418168156206
295.0,7.54728,559.4037138177112,7.54834,-0.00151292059662822
296.0,7.54834,559.4587466452758,7.54834,-0.00151342453735559
297.0,7.54853,559.5137794728405,7.54853,-0.0013239299908418545
298.0,7.5506,559.5688123004052,7.54955,-0.0003044367676787729
299.0,7.54955,559.6238451279698,7.54967,-0.00018494384882217219
300.0,7.54967,559.6788779555346,7.54955,-0.00030545111483171183
301.0,7.54777,559.7339107830993,7.54777,-0.0020859586861607937
302.0,7.5462,559.788943610664,7.54755,-0.0023064683425202404
303.0,7.54755,559.8439764382287,7.54755,-0.0023069803043167525
304.0,7.54762,559.8990092657933,7.54762,-0.0022374945720624595
305.0,7.55012,559.954042093358,7.55012,0.00026198892369588833
306.0,7.55053,560.0090749209227,7.55053,0.0006714726813328298
307.0,7.5508,560.0641077484875,7.55053,0.000670957110158632
308.0,7.5494,560.1191405760521,7.5494,-0.00045955779034123623
309.0,7.54732,560.1741734036168,7.54732,-0.002540073150200328
310.0,7.54679,560.2292062311815,7.54732,-0.0025405910489899597
311.0,7.54772,560.2842390587462,7.54772,-0.0021411114872282866
312.0,7.54963,560.3392718863108,7.54803,-0.0018316340656232555
313.0,7.54803,560.3943047138755,7.54807,-0.001792158474838601
314.0,7.54807,560.4493375414403,7.54803,-0.0018326846754179726
315.0,7.54748,560.504370369005,7.54748,-0.0023832127078673437
316.0,7.547,560.5594031965696,7.54748,-0.0023837431224595917
317.0,7.54752,560.6144360241343,7.54752,-0.0023442759197243035
318.0,7.54776,560.669468851699,7.54776,-0.002104811060211098
319.0,7.54811,560.7245016792637,7.54782,-0.002045348304569039
320.0,7.54782,560.7795345068283,7.54782,-0.0020458875933613285
321.0,7.54687,560.8345673343931,7.54782,-0.0020464289271266978
322.0,7.54807,560.8896001619578,7.54795,-0.0019169723064056399
323.0,7.54795,560.9446329895225,7.54807,-0.0017975176018012462
324.0,7.54907,560.9996658170871,7.54859,-0.0012780646939152263
325.0,7.54859,561.0546986446518,7.54859,-0.0012786130635307202
326.0,7.54835,561.1097314722165,7.54859,-0.0012791627111958803
327.0,7.54982,561.1647642997812,7.54835,-0.0015197136374593967
328.0,7.54717,561.2197971273458,7.54717,-0.0027002660827610825
329.0,7.54637,561.2748299549106,7.5464,-0.00347082122710507
330.0,7.5464,561.3298627824753,7.5464,-0.0034713798406720286
331.0,7.54702,561.38489561004,7.54702,-0.00285194192402205
332.0,7.54718,561.4399284376046,7.54702,-0.0028525068580167456
333.0,7.5469,561.4949612651693,7.54695,-0.002923074643219614
334.0,7.54695,561.549994092734,7.54695,-0.0029236453501644277
335.0,7.54715,561.6050269202987,7.54695,-0.0029242189794214113
336.0,7.54692,561.6600597478634,7.54715,-0.002724795531563018
337.0,7.54808,561.7150925754281,7.54808,-0.0017953748072612186
338.0,7.54868,561.7701254029928,7.54808,-0.0017959558775313411
339.0,7.54631,561.8251582305575,7.54631,-0.003566538742952652
340.0,7.54488,561.8801910581221,7.54541,-0.004467125173263753
341.0,7.54541,561.9352238856868,7.54541,-0.004467716068602634
342.0,7.54897,561.9902567132515,7.54856,-0.001318311429557184
343.0,7.54856,562.0452895408163,7.54856,-0.0013189081082378706
344.0,7.54642,562.100322368381,7.54642,-0.003459506105240706
345.0,7.54548,562.1553551959456,7.54642,-0.0034601075601505826
346.0,7.54734,562.2103880235103,7.54734,-0.002540712473568796
347.0,7.54914,562.265420851075,7.54816,-0.001721319926543785
348.0,7.54816,562.3204536786396,7.54816,-0.0017219291000678538
349.0,7.54705,562.3754865062043,7.5481,-0.0017825399947497544
350.0,7.5481,562.4305193337691,7.5481,-0.0017831526711704626
351.0,7.54827,562.4855521613338,7.54827,-0.0016137671299443213
352.0,7.54867,562.5405849888984,7.54867,-0.0012143832017628142
353.0,7.54976,562.5956178164631,7.54867,-0.001215000487423623
354.0,7.54705,562.6506506440278,7.54797,-0.0019156189875459972
355.0,7.54797,562.7056834715925,7.54712,-0.0027662394024252634
356.0,7.54712,562.7607162991571,7.54797,-0.001916862582276302
357.0,7.54825,562.8157491267218,7.54825,-0.0016374876781259928
358.0,7.54875,562.8707819542866,7.54825,-0.0016381144107286971
359.0,7.548,562.9258147818513,7.54875,-0.0011387427807099115
360.0,7.54893,562.980847609416,7.548,-0.0018893722889270492
361.0,7.5473,563.0358804369806,7.54822,-0.0016700036856649447
362.0,7.54822,563.0909132645453,7.54804,-0.0018506367516542
363.0,7.54804,563.14594609211,7.54822,-0.001671271667447627
364.0,7.54925,563.2009789196746,7.54925,-0.000641908253760981
365.0,7.54925,563.2560117472394,7.54925,-0.000642545481699841
366.0,7.54776,563.3110445748041,7.54776,-0.0021331833519004917
367.0,7.54702,563.3660774023688,7.54741,-0.0024838233543160726
368.0,7.54741,563.4211102299334,7.54741,-0.002484465839418526
369.0,7.54821,563.4761430574981,7.54821,-0.0016851108078510535
370.0,7.54875,563.5311758850628,7.54821,-0.0016857574606339298
371.0,7.5481,563.5862087126275,7.54875,-0.001146405798413852
372.0,7.54937,563.6412415401923,7.54853,-0.0013670552820883586
373.0,7.54853,563.6962743677569,7.54853,-0.0013677061322052708
374.0,7.54801,563.7513071953216,7.54801,-0.0018883583494151424
375.0,7.54711,563.8063400228863,7.54711,-0.0027890124541265493
376.0,7.54592,563.861372850451,7.54711,-0.0027896693465647715
377.0,7.54896,563.9164056780156,7.54874,-0.0011603290273862754
378.0,7.54874,563.9714385055803,7.54896,-0.0009409898680150519
379.0,7.55018,564.0264713331451,7.54874,-0.001161651649216111
380.0,7.54788,564.0815041607098,7.54863,-0.001272314591548529
381.0,7.54863,564.1365369882744,7.54788,-0.002022978805624298
382.0,7.54697,564.1915698158391,7.54773,-0.0021736450417568776
383.0,7.54773,564.2466026434038,7.54697,-0.0029343134505399604
384.0,7.54663,564.3016354709684,7.54773,-0.002174984792276291
385.0,7.54814,564.3566682985331,7.54671,-0.0031956583080017253
386.0,7.54671,564.4117011260979,7.54676,-0.003146335017897073
387.0,7.54676,564.4667339536626,7.54671,-0.003197014872660553
388.0,7.54632,564.5217667812273,7.54632,-0.0035876979229474415
389.0,7.54477,564.5767996087919,7.54595,-0.003958384559246575
390.0,7.54595,564.6318324363566,7.54595,-0.003959075152057956
391.0,7.54702,564.6868652639213,7.54702,-0.002889769702072442
392.0,7.5476,564.741898091486,7.54702,-0.002890467140513664
393.0,7.5467,564.7969309190507,7.54695,-0.002961167468077619
394.0,7.54695,564.8519637466154,7.54675,-0.00316187075543084
395.0,7.54675,564.9069965741801,7.54675,-0.0031625772031773636
396.0,7.54656,564.9620294017448,7.54656,-0.0033532868120218495
397.0,7.54557,565.0170622293094,7.54569,-0.004223999772579923
398.0,7.54569,565.0720950568741,7.54569,-0.0042247169551234975
399.0,7.54641,565.1271278844388,7.54641,-0.0035054383603707606
400.0,7.54956,565.1821607120035,7.54956,-0.00035616326940601795
401.0,7.55004,565.2371935395682,7.54956,-0.00035688853444515445
402.0,7.54866,565.2922263671329,7.54866,-0.0012576141562128385
403.0,7.54727,565.3472591946976,7.5477,-0.0022183410350269384
404.0,7.5477,565.4022920222623,7.5477,-0.002219070131158851
405.0,7.54852,565.4573248498269,7.54837,-0.001549801445337451
406.0,7.54837,565.5123576773916,7.54852,-0.001400534308610979
407.0,7.54934,565.5673905049563,7.54934,-0.0005812685717812016
408.0,7.55045,565.6224233325211,7.55045,0.0005279965840401246
409.0,7.55185,565.6774561600857,7.55045,0.0005272622676253391
410.0,7.55013,565.7324889876504,7.55013,0.00020652847824287335
411.0,7.54907,565.7875218152151,7.54907,-0.0008542051047024657
412.0,7.54813,565.8425546427798,7.54894,-0.000984939541467611
413.0,7.54894,565.8975874703444,7.54813,-0.0017956749627279223
414.0,7.54801,565.9526202979091,7.54801,-0.0019164121788390887
415.0,7.54632,566.0076531254739,7.54632,-0.0036071513104802833
416.0,7.54592,566.0626859530386,7.54616,-0.003767894047560283
417.0,7.54616,566.1177187806032,7.54616,-0.003768640550741331
418.0,7.54644,566.1727516081679,7.54644,-0.0034893908207678237
419.0,7.5476,566.2277844357326,7.54719,-0.0027401445785297796
420.0,7.54719,566.2828172632973,7.5476,-0.0023309010751537684
421.0,7.54866,566.3378500908619,7.54791,-0.0020216599015956405
422.0,7.54791,566.3928829184267,7.54791,-0.0020224207487613555
423.0,7.54759,566.4479157459914,7.54759,-0.002343183617412592
424.0,7.54736,566.5029485735561,7.54736,-0.0025739488281555367
425.0,7.54603,566.5579814011207,7.54722,-0.0027147166116447963
426.0,7.54722,566.6130142286854,7.54722,-0.002715487108578607
