Pixels #,Intensity (a.u.),Wavelength (nm),Raman shift (cm-1),Raman shift (cm-1) adjusted,Filtered Intensity (a.u.),Baselined Filtered Intensity (a.u.)
0.0,7.57293,543.1690296861278,386.51718996901303,385.3785760198558,7.57124,-0.05668164037356771
1.0,7.57124,543.2240625136925,388.3823144765642,387.23944842366745,7.57188,-0.056041694747005266
2.0,7.57188,543.2790953412572,390.24706111912565,389.0999438239445,7.57188,-0.05604180516003776
3.0,7.57417,543.3341281688218,392.1114300115122,390.96006233524014,7.57188,-0.056041970981858036
4.0,7.57142,543.3891609963866,393.9754212685018,392.8198040720705,7.57188,-0.05604218995478405
5.0,7.57417,543.4441938239513,395.839035004814,394.67916914889366,7.57192,-0.05600246479034965
6.0,7.57147,543.499226651516,397.70227133512907,396.53815768012845,7.5716,-0.05632279277750385
7.0,7.57192,543.5542594790807,399.5651303740841,398.39676978015063,7.57192,-0.05600317657859488
8.0,7.5716,543.6092923066453,401.42761223625973,400.25500556327955,7.57192,-0.05600361575038004
9.0,7.57438,543.66432513421,403.28971703619976,402.112865143798,7.57348,-0.05444411060875343
10.0,7.57574,543.7193579617747,405.15144488839815,403.97034863593876,7.57348,-0.05444465841324675
11.0,7.57348,543.7743907893395,407.01279590730314,405.8274561538892,7.57348,-0.054445257823212856
12.0,7.57298,543.8294236169041,408.87377020730906,407.684187811783,7.57298,-0.054945911067865616
13.0,7.56924,543.8844564444688,410.73436790277754,409.5405437237208,7.57206,-0.05586661864083364
14.0,7.57002,543.9394892720335,412.5945891080116,411.39652400374524,7.57206,-0.055867384229552286
15.0,7.57206,543.9945220995982,414.4544339372775,413.25212876586204,7.57206,-0.055868207065994824
16.0,7.57682,544.0495549271628,416.3139025047916,415.10735812402714,7.57395,-0.05397908514002747
17.0,7.57559,544.1045877547275,418.1729949247204,416.96221219214675,7.57395,-0.053980013758671674
18.0,7.57395,544.1596205822922,420.031711311187,418.81669108408386,7.57395,-0.05398099413595947
19.0,7.57205,544.214653409857,421.8900517782777,420.6707949136646,7.57205,-0.0558820278901111
20.0,7.57035,544.2696862374216,423.74801644000934,422.52452379464586,7.57104,-0.05689311689544585
21.0,7.57064,544.3247190649863,425.6056054103771,424.37787784076306,7.57104,-0.05689426282883581
22.0,7.57104,544.379751892551,427.4628188033155,426.23085716569085,7.57104,-0.05689546540554691
23.0,7.57131,544.4347847201157,429.31965673271776,428.08346188306285,7.57131,-0.05662672423246029
24.0,7.57365,544.4898175476803,431.17611931243374,429.93569210646933,7.57157,-0.05636803904465015
25.0,7.57157,544.544850375245,433.0322066562614,431.7875479494488,7.57214,-0.055799407536401446
26.0,7.57403,544.5998832028098,434.8879188779617,433.63902952550296,7.57256,-0.055380831759745064
27.0,7.57214,544.6549160303745,436.74325609123485,435.4901369480728,7.57214,-0.05580230929068719
28.0,7.57256,544.7099488579391,438.59821840974655,437.34087033056477,7.57256,-0.05538384199413393
29.0,7.56994,544.7649816855038,440.45280594711465,439.1912297863378,7.57256,-0.05538542945751246
30.0,7.57411,544.8200145130685,442.3070188169114,441.04121542870513,7.57411,-0.05383707426509243
31.0,7.57493,544.8750473406332,444.16085713265943,442.89082737093065,7.57493,-0.05301877230748975
32.0,7.57818,544.9300801681978,446.0143210078399,444.7400657262368,7.57626,-0.05169052277776043
33.0,7.57679,544.9851129957626,447.86741055588857,446.5889306078007,7.57626,-0.051692322472107755
34.0,7.57626,545.0401458233273,449.72012589018914,448.4374221287476,7.57626,-0.05169417276339505
35.0,7.57345,545.095178650892,451.5724671240819,450.2855404021594,7.57626,-0.051696074176176054
36.0,7.57539,545.1502114784566,453.42443437086825,452.1332855410791,7.57626,-0.05169802948335178
37.0,7.58096,545.2052443060213,455.2760277437952,453.98065765849566,7.57893,-0.0490300367738179
38.0,7.58035,545.260277133586,457.12724735606866,455.8276568673568,7.57893,-0.04903209055487778
39.0,7.57893,545.3153099611507,458.97809332084677,457.67428328056275,7.57893,-0.049034191430447294
40.0,7.57414,545.3703427887154,460.82856575124873,459.52053701097475,7.57414,-0.05382634080358706
