,Pixels #,Intensity (a.u.),Baselined Intensity (a.u.),Wavelength (nm)
247,247.0,7.55326,0.001563640848130099,556.9115892600727
248,248.0,7.55308,0.0013836556017503554,556.9666271454174
249,249.0,7.55308,0.0013836717384849706,557.021665030762
250,250.0,7.55346,0.001763689258351242,557.0767029161068
251,251.0,7.55346,0.0017637085412269826,557.1317408014515
252,252.0,7.55255,0.0008537295871331452,557.1867786867963
253,253.0,7.55103,-0.0006662485135731089,557.2418165721409
254,254.0,7.55103,-0.0006662272802442359,557.2968544574857
255,255.0,7.55134,-0.0003562067128575208,557.3518923428304
256,256.0,7.55157,-0.0001261865015269592,557.4069302281752
257,257.0,7.55259,0.0008938335836692346,557.4619681135199
258,258.0,7.55259,0.0008938545623404792,557.5170059988645
259,259.0,7.55212,0.0004238764345085855,557.5720438842093
260,260.0,7.55212,0.00042389873038040093,557.627081769554
261,261.0,7.55396,0.002263921449976891,557.6821196548988
262,262.0,7.55411,0.0024139464326413673,557.7371575402434
263,263.0,7.55396,0.002263973828347865,557.7921954255881
264,264.0,7.55186,0.00016400348717127144,557.8472333109329
265,265.0,7.55144,-0.00025596669006766604,557.9022711962776
266,266.0,7.55138,-0.00031593712316624334,557.9573090816223
267,267.0,7.55138,-0.0003159078720686992,558.012346966967
268,268.0,7.54965,-0.0020458789367472363,558.0673848523118
269,269.0,7.54965,-0.0020458520463808583,558.1224227376565
270,270.0,7.55039,-0.001305827200942744,558.1774606230013
271,271.0,7.55051,-0.00118580366075971,558.2324985083459
272,272.0,7.55074,-0.0009557813058611586,558.2875363936906
273,273.0,7.55167,-2.5759906329803073e-05,558.3425742790354
274,274.0,7.55263,0.0009342614674539007,558.3976121643801
275,275.0,7.55167,-2.5716224876681792e-05,558.4526500497248
276,276.0,7.55108,-0.0006156939429118324,558.5076879350695
277,277.0,7.55107,-0.0006256722763771094,558.5627258204142
278,278.0,7.55108,-0.0006156512352477606,558.617763705759
279,279.0,7.5513,-0.0003956308095052208,558.6728015911037
280,280.0,7.55151,-0.00018561077922552016,558.7278394764484
281,281.0,7.5513,-0.00039559093447927296,558.7828773617931
282,282.0,7.55148,-0.0002155714851568291,558.8379152471379
283,283.0,7.5503,-0.0013955522513144913,558.8929531324826
284,284.0,7.55148,-0.00021553441240751425,558.9479910178272
285,285.0,7.55151,-0.00018551678894329626,559.003028903172
286,286.0,7.55184,0.00014450064908277938,559.0580667885167
287,287.0,7.55184,0.00014451823155070542,559.1131046738615
288,288.0,7.5495,-0.002195464041522932,559.1681425592061
289,289.0,7.54881,-0.0028854485090583637,559.2231804445508
290,290.0,7.54881,-0.0028854358606924535,559.2782183298956
291,291.0,7.55183,0.00013457390358784238,559.3332562152403
292,292.0,7.5526,0.0009045838023853392,559.3882941005851
293,293.0,7.55382,0.0021245946054015974,559.4433319859297
294,294.0,7.55382,0.0021246075321990077,559.4983698712745
295,295.0,7.55304,0.0013446225827893343,559.5534077566192
296,296.0,7.55245,0.0007546389774688578,559.608445641964
297,297.0,7.55304,0.0013446561264798262,559.6634835273086
298,298.0,7.55137,-0.00032532538038765324,559.7185214126533
299,299.0,7.55113,-0.000565307212442967,559.7735592979981
300,300.0,7.551,-0.0006952896095615557,559.8285971833428
301,301.0,7.54962,-0.0020752727016715156,559.8836350686876
302,302.0,7.54962,-0.002075257868107805,559.9386729540322
303,303.0,7.55048,-0.0012152451088551786,559.993710839377
304,304.0,7.55285,0.001154766435687904,560.0487487247217
305,305.0,7.55436,0.002664779134534001,560.1037866100664
306,306.0,7.55436,0.002664794497158951,560.1588244954111
307,307.0,7.55338,0.00168481252357644,560.2138623807558
308,308.0,7.55023,-0.0014651677658541473,560.2689002661006
309,309.0,7.54937,-0.0023251495198008953,560.3239381514453
310,310.0,7.54937,-0.0023251335978242693,560.3789760367899
311,311.0,7.55015,-0.001545119999908806,560.4340139221347
312,312.0,7.55196,0.0002648920535781585,560.4890518074794
313,313.0,7.55299,0.0012949043718473163,560.5440896928242
314,314.0,7.55196,0.00026491798450134496,560.5991275781689
315,315.0,7.55118,-0.0005150681380383659,560.6541654635136
316,316.0,7.55118,-0.0005150547754224633,560.7092033488583
317,317.0,7.55138,-0.00031504192763964767,560.764241234203
318,318.0,7.55138,-0.0003150293947635774,560.8192791195478
319,319.0,7.55082,-0.0008750171767824,560.8743170048924
320,320.0,7.54893,-0.0027650058334334204,560.9293548902372
321,321.0,7.54893,-0.0027649972537915346,560.9843927755819
322,322.0,7.54907,-0.002624991437847335,561.0394306609267
323,323.0,7.55022,-0.0014749882456666086,561.0944685462714
324,324.0,7.55035,-0.0013449865278136741,561.149506431616
325,325.0,7.55067,-0.0010249861543449867,561.2045443169608
326,326.0,7.55161,-8.498680541002557e-05,561.2595822023055
327,327.0,7.55161,-8.49875414257184e-05,561.3146200876503
328,328.0,7.55101,-0.0006849883623933906,561.3696579729949
329,329.0,7.5509,-0.0007949898680497114,561.4246958583396
330,330.0,7.55011,-0.0015849921683486201,561.4797337436844
331,331.0,7.55011,-0.0015849960529248364,561.5347716290291
332,332.0,7.55011,-0.0015850015217813151,561.5898095143738
333,333.0,7.55093,-0.0007650085749242308,561.6448473997185
334,334.0,7.55164,-5.501639274108072e-05,561.6998852850633
335,335.0,7.55164,-5.502426555192841e-05,561.754923170408
336,336.0,7.55164,-5.5032193363224735e-05,561.8099610557528
337,337.0,7.55118,-0.0005150401761833123,561.8649989410974
338,338.0,7.55192,0.00022495132618072233,561.9200368264421
339,339.0,7.55051,-0.0011850569465998717,561.9750747117869
340,340.0,7.5498,-0.0018950664039092402,562.0301125971316
341,341.0,7.5498,-0.0018950777554183063,562.0851504824763
342,342.0,7.55273,0.001034908998863493,562.140188367821
343,343.0,7.55273,0.0010348967876314674,562.1952262531657
344,344.0,7.55225,0.0005548856108736899,562.2502641385105
345,345.0,7.55109,-0.0006051250112282247,562.3053020238552
346,346.0,7.55109,-0.0006051362381906955,562.3603399091999
347,347.0,7.55348,0.0017848519299743515,562.4153777945446
348,348.0,7.55527,0.0035748418822834083,562.4704156798894
349,349.0,7.55527,0.0035748354081253098,562.5254535652341
350,350.0,7.55373,0.0020348325074950324,562.5804914505787
351,351.0,7.55232,0.0006248316408985488,562.6355293359235
352,352.0,7.55232,0.0006248313988734822,562.6905672212682
353,353.0,7.55232,0.0006248317814199211,562.745605106613
354,354.0,7.54952,-0.0021751672114609377,562.8006429919576
355,355.0,7.54766,-0.004035168378500487,562.8556808773023
356,356.0,7.54766,-0.004035173578705198,562.9107187626471
357,357.0,7.55061,-0.0010851828120799212,562.9657566479918
358,358.0,7.55165,-4.5193130152831884e-05,563.0207945333366
359,359.0,7.55165,-4.520349340086938e-05,563.0758324186812
360,360.0,7.55065,-0.0010452139018335416,563.130870304026
361,361.0,7.5506,-0.001095225355013163,563.1859081893707
362,362.0,7.55065,-0.001045237902928875,563.2409460747155
363,363.0,7.55216,0.0004647485043847155,563.2959839600601
364,364.0,7.55262,0.0009247353762518173,563.3510218454048
365,365.0,7.5548,0.0031047231724707913,563.4060597307496
366,366.0,7.5548,0.0031047140722453292,563.4610976160943
367,367.0,7.55294,0.001244708075565093,563.5161355014391
368,368.0,7.55116,-0.0005352966769160972,563.5711733867837
369,369.0,7.55116,-0.0005353019644589452,563.6262112721284
370,370.0,7.5518,0.00010469221293174513,563.6812491574732
371,371.0,7.552,0.0003046864949700634,563.7362870428179
372,372.0,7.55338,0.0016846810815653868,563.7913249281626
373,373.0,7.55338,0.001684677352166375,563.8463628135073
374,374.0,7.55091,-0.0007853246932310043,563.9014006988521
375,375.0,7.55055,-0.0011453275236048555,563.9564385841968
376,376.0,7.55055,-0.0011453314987912577,564.0114764695414
377,377.0,7.55088,-0.0008153366187935163,564.0665143548862
378,378.0,7.55118,-0.0005153425537702816,564.1215522402309
379,379.0,7.55088,-0.0008153490038607103,564.1765901255757
380,380.0,7.54984,-0.0018553562689387348,564.2316280109204
381,381.0,7.54984,-0.0018553653885131638,564.286665896265
382,382.0,7.54999,-0.0017053763625929363,564.3417037816098
383,383.0,7.54999,-0.0017053890412652706,564.3967416669545
384,384.0,7.55122,-0.0004754034245397776,564.4517795522993
385,385.0,7.5514,-0.0002954182830086083,564.5068174376439
386,386.0,7.55216,0.00046456656323279333,564.5618553229887
387,387.0,7.55172,2.4551873845091166e-05,564.6168932083334
388,388.0,7.55241,0.0007145372089985003,564.6719310936782
389,389.0,7.55183,0.00013452325838869683,564.7269689790228
390,390.0,7.55183,0.00013450944224402406,564.7820068643675
391,391.0,7.55183,0.00013449576055180046,564.8370447497123
392,392.0,7.55132,-0.0003755177867024173,564.892082635057
393,393.0,7.55023,-0.0014655317093072995,564.9471205204018
394,394.0,7.55001,-0.0016855470967724884,565.0021584057464
395,395.0,7.55001,-0.001685564169005005,565.0571962910911
396,396.0,7.54916,-0.002535582926022961,565.1122341764359
397,397.0,7.54822,-0.0034756042174137747,565.1672720617806
398,398.0,7.54822,-0.003475628982695156,565.2223099471253
399,399.0,7.54848,-0.0032156572218910995,565.27734783247
400,400.0,7.54977,-0.0019256886751710667,565.3323857178148
401,401.0,7.55038,-0.0013157220532393765,565.3874236031595
402,402.0,7.55058,-0.0011157567464277207,565.4424614885043
403,403.0,7.55255,0.0008542074451334258,565.4974993738489
404,404.0,7.55255,0.0008541724905422043,565.5525372591936
405,405.0,7.55248,0.0007841383897631005,565.6075751445384
406,406.0,7.55248,0.0007841050727908083,565.6626130298831
407,407.0,7.55241,0.0007140725395924363,565.7176509152278
408,408.0,7.55241,0.000714040720164455,565.7726888005725
409,409.0,7.55045,-0.0012459903855255305,565.8277266859172
410,410.0,7.55045,-0.0012460227366366539,565.882764571262
411,411.0,7.551,-0.0006960563331999126,565.9378024566067
412,412.0,7.551,-0.0006960906255075727,565.9928403419514
413,413.0,7.54968,-0.0020161256135926564,566.0478782272961
414,414.0,7.54967,-0.0020261626168531777,566.1029161126409
415,415.0,7.54846,-0.003236201645320236,566.1579539979856
416,416.0,7.54846,-0.0032362439083950534,566.2129918833302
417,417.0,7.54858,-0.0031162894061198543,566.268029768675
418,418.0,7.549,-0.00269633801860536,566.3230676540197
419,419.0,7.54878,-0.0029163893261259233,566.3781055393645
420,420.0,7.549,-0.0026964435486132032,566.4331434247091
421,421.0,7.55035,-0.001346500466240741,566.4881813100538
422,422.0,7.55035,-0.001346558729748537,566.5432191953986
423,423.0,7.54961,-0.0020866183391925475,566.5982570807433
424,424.0,7.54941,-0.002286680034266908,566.6532949660881
425,425.0,7.54941,-0.0022867440149285656,566.7083328514327
426,426.0,7.55057,-0.0011268102812422853,566.7633707367775
427,427.0,7.55057,-0.001126877673850224,566.8184086221222
428,428.0,7.55161,-8.694619281879312e-05,566.873446507467
429,429.0,7.55161,-8.701479869355211e-05,566.9284843928116
430,430.0,7.55175,5.291650845506979e-05,566.9835222781563
431,431.0,7.552,0.0003028478684958813,567.0385601635011
432,432.0,7.55283,0.0011327795312539024,567.0935980488458
433,433.0,7.55283,0.0011327123263145111,567.1486359341905
434,434.0,7.55135,-0.0003473537463891674,567.2036738195352
435,435.0,7.55131,-0.00038742016629100817,567.2587117048799
436,436.0,7.55106,-0.0006374869734386834,567.3137495902247
437,437.0,7.55106,-0.0006375544177847914,567.3687874755694
438,438.0,7.55006,-0.0016376224993965849,567.4238253609141
439,439.0,7.55006,-0.0016376922178631403,567.4788632462588
440,440.0,7.55006,-0.0016377635732531814,567.5339011316036
441,441.0,7.55006,-0.0016378365656377625,567.5889390169483
442,442.0,7.54912,-0.002577911195089655,567.6439769022929
443,443.0,7.54912,-0.0025779884012004928,567.6990147876377
444,444.0,7.54986,-0.0018380681840470814,567.7540526729824
445,445.0,7.5506,-0.0010981498040907312,567.8090905583272
446,446.0,7.55186,0.00016176747822083115,567.8641284436719
447,447.0,7.55235,0.000651684922228668,567.9191663290165
448,448.0,7.55235,0.0006516030176406673,567.9742042143613
449,449.0,7.55155,-0.00014847823562558204,568.029242099706
450,450.0,7.54919,-0.0025085596373033425,568.0842799850508
451,451.0,7.54919,-0.0025086435463217427,568.1393178703954
452,452.0,7.5501,-0.0015987299627644447,568.1943557557402
453,453.0,7.55105,-0.0006488179771819702,568.2493936410849
454,454.0,7.55105,-0.0006489066401220711,568.3044315264297
455,455.0,7.55127,-0.00042899595167344984,568.3594694117744
456,456.0,7.55188,0.0001809143079718467,568.414507297119
457,457.0,7.55355,0.0018508247484518847,568.4695451824638
458,458.0,7.55355,0.0018507370389908573,568.5245830678085
459,459.0,7.55293,0.0012306511795010522,568.5796209531533
460,460.0,7.55214,0.00044056655014124146,568.6346588384979
461,461.0,7.55084,-0.000859517638843954,568.6896967238426
462,462.0,7.55036,-0.0013396026869516575,568.7447346091874
463,463.0,7.55003,-0.0016696890740357517,568.7997724945321
464,464.0,7.55003,-0.001669777130016037,568.8548103798768
465,465.0,7.55018,-0.0015198668549807337,568.9098482652215
466,466.0,7.55043,-0.0012699580990949144,568.9648861505663
467,467.0,7.55188,0.00017994938742660338,569.019924035911
468,468.0,7.55194,0.00023985705381868172,569.0749619212557
469,469.0,7.55188,0.00017976495996041564,569.1299998066004
470,470.0,7.55128,-0.00042032695421134747,569.1850376919451
471,471.0,7.55128,-0.0004204192885186586,569.2400755772899
472,472.0,7.55138,-0.00032051204305361125,569.2951134626346
473,473.0,7.55167,-3.060511795460741e-05,569.3501513479792
