Pixels #,Intensity (a.u.),Wavelength (nm),Filtered Intensity (a.u.),Baselined Filtered Intensity (a.u.)
429.0,7.71539,566.9029147668813,7.71539,-0.02312279070943557
430.0,7.71483,566.9578762328175,7.71516,-0.02336500127811192
431.0,7.71516,567.0128376987537,7.71516,-0.023377235113714256
432.0,7.71766,567.0677991646899,7.71766,-0.02088949222838732
433.0,7.71785,567.1227606306261,7.71785,-0.020711770147122444
434.0,7.71807,567.1777220965623,7.71785,-0.020724068693063202
435.0,7.71767,567.2326835624986,7.71767,-0.02091638787842154
436.0,7.71679,567.2876450284348,7.71767,-0.020928727894528265
437.0,7.71947,567.342606494371,7.71757,-0.02104108875363675
438.0,7.71757,567.3975679603072,7.71896,-0.019663470567518715
439.0,7.71896,567.4525294262435,7.71896,-0.019675871965388225
440.0,7.71918,567.5074908921797,7.71896,-0.01968829295956276
441.0,7.71802,567.5624523581159,7.71802,-0.020640733562379943
442.0,7.71754,567.6174138240522,7.71781,-0.02086319472152809
443.0,7.71781,567.6723752899884,7.71781,-0.02087567665832779
444.0,7.71939,567.7273367559245,7.71939,-0.01930817938517393
445.0,7.72058,567.7822982218607,7.72058,-0.01813070134232042
446.0,7.72295,567.837259687797,7.72295,-0.01577324135796676
447.0,7.72352,567.8922211537332,7.72295,-0.015785797085676734
448.0,7.72238,567.9471826196694,7.72238,-0.016368368537931666
449.0,7.72087,568.0021440856057,7.72087,-0.017890956294597693
450.0,7.71748,568.0571055515419,7.71951,-0.019263561871079027
451.0,7.71951,568.1120670174781,7.71951,-0.01927618663332442
452.0,7.72078,568.1670284834144,7.72078,-0.018018830593872437
453.0,7.72151,568.2219899493506,7.72151,-0.01730149250143409
454.0,7.72163,568.2769514152868,7.72163,-0.017194171642061384
455.0,7.72202,568.3319128812229,7.72202,-0.016816867908918454
456.0,7.72441,568.3868743471592,7.72236,-0.016489580926453584
457.0,7.72236,568.4418358130954,7.72441,-0.014452310368890053
458.0,7.72554,568.4967972790316,7.72554,-0.013335054208237551
459.0,7.73168,568.5517587449679,7.73168,-0.007207811332170522
460.0,7.75543,568.6067202109041,7.75543,0.016529424361407585
461.0,7.78751,568.6616816768403,7.78751,0.048596676543787964
462.0,7.82569,568.7166431427765,7.82569,0.08676397727282303
463.0,7.84952,568.7716046087128,7.84952,0.11058127800185957
464.0,7.8639,568.826566074649,7.8639,0.12494857873089593
465.0,7.86985,568.8815275405852,7.86907,0.1301058794599319
466.0,7.86907,568.9364890065214,7.86945,0.13047318018896714
467.0,7.86945,568.9914504724576,7.86907,0.13008048091800273
468.0,7.86589,569.0464119383938,7.86589,0.12688778164703862
469.0,7.86493,569.10137340433,7.86493,0.12591508237607396
470.0,7.85092,569.1563348702663,7.85092,0.11189238310510952
471.0,7.82369,569.2112963362025,7.82369,0.08464968383414462
472.0,7.79041,569.2662578021387,7.79041,0.0513569845631805
473.0,7.76117,569.321219268075,7.76117,0.02210433660196287
474.0,7.74307,569.3761807340112,7.74307,0.003991710695892436
475.0,7.73224,569.4311421999474,7.73224,-0.006850911230575463
476.0,7.72408,569.4861036658837,7.72408,-0.015023539983859635
477.0,7.72127,569.5410651318198,7.72127,-0.01784618370236135
478.0,7.72032,569.596026597756,7.72127,-0.01785884519550507
479.0,7.7227,569.6509880636922,7.7227,-0.01644152447586933
480.0,7.72408,569.7059495296285,7.72408,-0.015074220132833993
481.0,7.72522,569.7609109955647,7.72445,-0.014716930805390938
482.0,7.72445,569.8158724615009,7.72522,-0.01395965613785588
483.0,7.72701,569.8708339274372,7.72445,-0.014742395376340589
484.0,7.72435,569.9257953933734,7.72435,-0.014855149300045056
485.0,7.72369,569.9807568593096,7.72369,-0.01552791802119291
486.0,7.72267,570.0357183252459,7.72267,-0.016560702209455158
487.0,7.72079,570.0906797911821,7.72267,-0.016573502892788916
488.0,7.72299,570.1456412571182,7.72147,-0.017786320083915896
489.0,7.72147,570.2006027230544,7.72147,-0.017799154989861954
490.0,7.72145,570.2555641889907,7.72147,-0.017812007623376758
491.0,7.72213,570.3105256549269,7.72213,-0.01716487799722799
492.0,7.72245,570.3654871208631,7.72245,-0.016857765467361396
493.0,7.72367,570.4204485867994,7.72367,-0.015650669728101363
494.0,7.72492,570.4754100527356,7.72367,-0.015663589577980197
495.0,7.72355,570.5303715186718,7.72388,-0.015466525029838252
496.0,7.72388,570.585332984608,7.72388,-0.015479475887502758
497.0,7.7243,570.6402944505443,7.7243,-0.015072442163843291
498.0,7.72701,570.6952559164805,7.7243,-0.01508542345367836
499.0,7.72404,570.7502173824166,7.72404,-0.015358419769912146
500.0,7.72238,570.8051788483529,7.72238,-0.017031431384261886
501.0,7.72179,570.8601403142891,7.72198,-0.017444459961882153
502.0,7.72198,570.9151017802253,7.72198,-0.017457505913807125
503.0,7.72266,570.9700632461615,7.72266,-0.01679056925299527
504.0,7.72407,571.0250247120978,7.72266,-0.016803649315670022
505.0,7.72219,571.079986178034,7.72219,-0.01728674611482628
506.0,7.72135,571.1349476439702,7.72219,-0.01729986013123508
507.0,7.7234,571.1899091099065,7.7234,-0.01610299137792559
508.0,7.72607,571.2448705758427,7.72607,-0.013446138663677942
509.0,7.72711,571.2998320417789,7.72607,-0.013459299343757891
510.0,7.72484,571.3547935077152,7.72711,-0.012432473431249313
511.0,7.7286,571.4097549736513,7.7286,-0.010955659903836512
512.0,7.73586,571.4647164395875,7.73586,-0.003708857291040424
513.0,7.75532,571.5196779055237,7.75532,0.015737941625602936
514.0,7.7819,571.57463937146,7.7819,0.0423047562398855
515.0,7.81476,571.6296008373962,7.81476,0.07515161310062357
516.0,7.84606,571.6845623033324,7.84606,0.10643846996136208
517.0,7.86562,571.7395237692687,7.86562,0.12598532682210095
518.0,7.87735,571.7944852352049,7.87735,0.1377021836828396
519.0,7.88212,571.8494467011411,7.88212,0.14245904054357794
520.0,7.88259,571.9044081670773,7.88212,0.14244589740431657
521.0,7.88036,571.9593696330136,7.88036,0.1406727542650552
522.0,7.88012,572.0143310989497,7.88012,0.14041961112579404
523.0,7.87086,572.0692925648859,7.87086,0.1311464679865333
524.0,7.85379,572.1242540308222,7.85379,0.11406332484727155
525.0,7.82376,572.1792154967584,7.82376,0.08402018170801018
526.0,7.78958,572.2341769626946,7.78958,0.049827038568748705
527.0,7.76279,572.2891384286308,7.76279,0.02302394520376616
528.0,7.74501,572.3440998945671,7.74501,0.005230874810805197
529.0,7.73619,572.3990613605033,7.73619,-0.003602190367231195
530.0,7.73136,572.4540228264395,7.73136,-0.008445259135053895
531.0,7.7284,572.5089842923758,7.72854,-0.011278336317223747
532.0,7.72854,572.563945758312,7.72854,-0.011291424735008881
533.0,7.72969,572.6189072242481,7.72969,-0.010154524401428056
534.0,7.7297,572.6738686901843,7.7297,-0.010157634184387199
535.0,7.73039,572.7288301561206,7.73039,-0.00948075408696969
536.0,7.73061,572.7837916220568,7.73039,-0.009493883435101047
537.0,7.72978,572.838753087993,7.72978,-0.010117022241844076
538.0,7.72912,572.8937145539293,7.72912,-0.010790171127727177
539.0,7.72742,572.9486760198655,7.72912,-0.010803330763041075
540.0,7.72937,573.0036374858017,7.72937,-0.01056650116087443
541.0,7.73043,573.058598951738,7.73043,-0.009519682085389114
542.0,7.73111,573.1135604176742,7.73099,-0.008972872494140915
543.0,7.73099,573.1685218836104,7.73111,-0.008866071842562384
544.0,7.73318,573.2234833495465,7.73318,-0.006809280024278053
545.0,7.73389,573.2784448154828,7.73389,-0.006112494990712314
546.0,7.73456,573.333406281419,7.73389,-0.006125716047774787
547.0,7.73288,573.3883677473552,7.73288,-0.007148943208627578
548.0,7.72975,573.4433292132915,7.72975,-0.010292177492497778
549.0,7.72822,573.4982906792277,7.72975,-0.010305422029770028
550.0,7.73035,573.5532521451639,7.73035,-0.009718676833618822
551.0,7.73375,573.6082136111002,7.73375,-0.006331941319749568
552.0,7.73437,573.6631750770364,7.73437,-0.005725212115052614
553.0,7.73562,573.7181365429726,7.73437,-0.005738488615129711
554.0,7.73205,573.7730980089088,7.73205,-0.008071770833198322
555.0,7.73133,573.8280594748451,7.73165,-0.00848506109335645
556.0,7.73165,573.8830209407812,7.73165,-0.008498359807204814
557.0,7.73332,573.9379824067174,7.73332,-0.006841666987977391
558.0,7.73556,573.9929438726537,7.73368,-0.006494980985604748
559.0,7.73368,574.0479053385899,7.73556,-0.004628301454745909
560.0,7.73588,574.1028668045261,7.73588,-0.004321626535846335
561.0,7.73667,574.1578282704623,7.73667,-0.003544955923365123
562.0,7.73819,574.2127897363986,7.73819,-0.002038288843483116
563.0,7.73834,574.2677512023348,7.73834,-0.0019016237949180947
564.0,7.74422,574.322712668271,7.74422,0.003965039358518219
565.0,7.76605,574.3776741342073,7.76605,0.02578170646448008
566.0,7.81626,574.4326356001435,7.81626,0.07597839929579298
567.0,7.94399,574.4875970660796,7.94399,0.20369509212710746
568.0,8.09795,574.5425585320158,8.09795,0.357641784958421
569.0,8.22013,574.5975199979521,8.22013,0.47980847778973246
570.0,8.31335,574.6524814638883,8.31335,0.573015170621046
571.0,8.36274,574.7074429298245,8.36274,0.6223918634523598
572.0,8.38629,574.7624043957608,8.38629,0.645928556283673
573.0,8.38986,574.817365861697,8.38769,0.6473152491149845
574.0,8.38769,574.8723273276332,8.38769,0.6473019419462975
575.0,8.37569,574.9272887935695,8.37569,0.6352886347776119
576.0,8.3462,574.9822502595057,8.3462,0.605785327608924
577.0,8.27127,575.0372117254419,8.27127,0.530842020440236
578.0,8.12758,575.092173191378,8.12758,0.3871387132715487
579.0,7.99099,575.1471346573143,7.99099,0.25053540610286174
580.0,7.88546,575.2020961232505,7.88546,0.14499209893417486
581.0,7.81957,575.2570575891867,7.81957,0.07908879176548744
582.0,7.77531,575.312019055123,7.77531,0.03481548459680006
583.0,7.75683,575.3669805210592,7.75683,0.01632221218064256
584.0,7.75183,575.4219419869954,7.75348,0.012958956043709335
585.0,7.75348,575.4769034529317,7.75183,0.011295712829642035
586.0,7.75101,575.5318649188679,7.75279,0.012242480878975392
587.0,7.75279,575.5868263848041,7.75279,0.012229261136266878
588.0,7.75722,575.6417878507403,7.75722,0.016646053588310394
589.0,7.77432,575.6967493166765,7.77432,0.03373286264268405
590.0,7.79485,575.7517107826127,7.79485,0.05424970536694751
591.0,7.81364,575.8066722485489,7.81364,0.07302660228919944
592.0,7.82594,575.8616337144852,7.82594,0.08531357222952973
593.0,7.85338,575.9165951804214,7.85338,0.11274054216985974
594.0,7.90823,575.9715566463576,7.90823,0.16757751211019034
595.0,8.06657,576.0265181122938,8.06657,0.3259044820505208
596.0,8.5491,576.0814795782301,8.5491,0.8084214519908501
597.0,9.33652,576.1364410441663,9.33652,1.5958284219311807
598.0,9.96065,576.1914025101025,9.96065,2.2199453918715095
599.0,10.4072,576.2463639760388,10.4072,2.6664823618118394
600.0,10.6719,576.301325441975,10.6719,2.9311693317521694
601.0,10.8081,576.3562869079111,10.8081,3.067356301692497
602.0,10.8411,576.4112483738473,10.8206,3.079843271632827
603.0,10.8206,576.4662098397836,10.8206,3.0798302415731555
604.0,10.7698,576.5211713057198,10.7698,3.0290172115134846
605.0,10.6581,576.576132771656,10.6581,2.9173041814538134
606.0,10.4093,576.6310942375923,10.4093,2.668491151394144
607.0,9.76374,576.6860557035285,9.76374,2.022918121334474
608.0,9.06201,576.7410171694647,9.06201,1.321175091274803
609.0,8.54226,576.795978635401,8.54226,0.8014120612151325
610.0,8.16339,576.8509401013372,8.16339,0.42252903115546125
611.0,7.92999,576.9059015672733,7.92999,0.18911600109579219
612.0,7.83352,576.9608630332095,7.83352,0.09263297103612267
613.0,7.79452,577.0158244991458,7.79452,0.053619940976453506
614.0,7.77826,577.070785965082,7.77826,0.03734696448227748
615.0,7.77264,577.1257474310182,7.77264,0.03171402526998435
616.0,7.76725,577.1807088969545,7.76725,0.026311117708441856
617.0,7.76605,577.2356703628907,7.76605,0.02509823639914721
618.0,7.76555,577.2906318288269,7.76555,0.02458538013053957
619.0,7.76305,577.3455932947631,7.76305,0.02207254839033901
620.0,7.76103,577.4005547606994,7.76182,0.020829738669036146
621.0,7.76182,577.4555162266356,7.76182,0.020816949725655398
622.0,7.76187,577.5104776925718,7.76182,0.020804181547397604
623.0,7.7609,577.565439158508,7.7609,0.019871434121482956
624.0,7.75967,577.6204006244442,7.75967,0.0186287065166324
625.0,7.75937,577.6753620903804,7.75937,0.018315997492210023
626.0,7.75843,577.7303235563166,7.75846,0.017393306736035896
627.0,7.75846,577.7852850222529,7.75846,0.017380633327081618
628.0,7.75859,577.8402464881891,7.75859,0.017497977252672214
629.0,7.75908,577.8952079541253,7.75908,0.017975338629905302
630.0,7.76046,577.9501694200616,7.76046,0.019342717935232123
631.0,7.76316,578.0051308859978,7.76316,0.022030116533585442
632.0,7.76405,578.060092351934,7.76405,0.022907537108066478
633.0,7.76535,578.1150538178703,7.76535,0.024194980534804955
634.0,7.76678,578.1700152838064,7.76678,0.025612448099487928
635.0,7.76723,578.2249767497426,7.76723,0.026049941217819672
636.0,7.76859,578.2799382156788,7.76859,0.02739746032675683
637.0,7.76902,578.3348996816151,7.76902,0.027815006772351047
638.0,7.76905,578.3898611475513,7.76902,0.027802580971695967
639.0,7.7669,578.4448226134875,7.76693,0.025700182912334668
640.0,7.76693,578.4997840794238,7.76693,0.02568781049405633
641.0,7.76931,578.55474554536,7.76931,0.028055463704463435
642.0,7.77099,578.6097070112962,7.77099,0.029723144908674115
643.0,7.77232,578.6646684772325,7.77181,0.030530855772867405
644.0,7.77181,578.7196299431687,7.77232,0.031028597104088007
645.0,7.77334,578.7745914091049,7.77334,0.0320363693996768
646.0,7.77671,578.829552875041,7.77664,0.0353241736667087
647.0,7.77664,578.8845143409773,7.77664,0.035312013191443725
648.0,7.77522,578.9394758069135,7.77583,0.03448988796167107
649.0,7.77583,578.9944372728497,7.77583,0.03447779715549437
650.0,7.78047,579.049398738786,7.78047,0.03910574076077289
651.0,7.78305,579.1043602047222,7.78284,0.041463723404550734
652.0,7.78284,579.1593216706584,7.78289,0.0415017474450492
653.0,7.78289,579.2142831365946,7.78289,0.04148981292023457
654.0,7.78504,579.2692446025309,7.78504,0.043627919818101546
655.0,7.7886,579.3242060684671,7.78813,0.046706070277386935
656.0,7.78813,579.3791675344032,7.78813,0.04669426737788562
657.0,7.7881,579.4341290003395,7.78813,0.04668251110771049
658.0,7.7898,579.4890904662757,7.7898,0.048340801455021065
659.0,7.79175,579.5440519322119,7.79175,0.05027914007929635
660.0,7.79242,579.5990133981481,7.79223,0.05074752892057788
661.0,7.79223,579.6539748640844,7.79242,0.05092596844765396
662.0,7.79417,579.7089363300206,7.79248,0.05097445883906904
663.0,7.79248,579.7638977959568,7.79248,0.050963000143281256
664.0,7.79206,579.8188592618931,7.79248,0.050951592348736696
665.0,7.79295,579.8738207278293,7.79295,0.05141023544393075
666.0,7.7991,579.9287821937655,7.7991,0.0575489298879166
667.0,7.81941,579.9837436597018,7.81941,0.07784768182771806
668.0,7.86213,580.0387051256379,7.86213,0.12055651161375724
669.0,7.95163,580.0936665915741,7.95163,0.21004534139979736
670.0,8.06204,580.1486280575103,8.06204,0.3204441711858381
671.0,8.15155,580.2035895234466,8.15155,0.40994300097187963
672.0,8.22002,580.2585509893828,8.22002,0.4784018307579201
673.0,8.26743,580.313512455319,8.26743,0.5258006605439602
674.0,8.29581,580.3684739212553,8.29581,0.5541694903300023
675.0,8.30724,580.4234353871915,8.30724,0.5655883201160448
676.0,8.30988,580.4783968531277,8.30724,0.5655771499020856
677.0,8.29891,580.533358319064,8.29891,0.5572359796881257
678.0,8.26817,580.5883197850002,8.26817,0.5264848094741668
679.0,8.20806,580.6432812509363,8.20806,0.46636363926020774
680.0,8.11954,580.6982427168725,8.11954,0.37783246904624956
681.0,8.03467,580.7532041828088,8.03467,0.29295129883229
682.0,7.97195,580.808165648745,7.97195,0.2302201286183303
683.0,7.93176,580.8631271146812,7.93176,0.1900189584043721
684.0,7.90622,580.9180885806175,7.90622,0.1644677881904144
685.0,7.89487,580.9730500465537,7.897,0.15523661797645527
686.0,7.897,581.0280115124899,7.897,0.15522544776249614
687.0,7.90047,581.0829729784261,7.90047,0.1586842775485371
688.0,7.90574,581.1379344443624,7.90574,0.1639431073345774
689.0,7.90777,581.1928959102986,7.90777,0.1659619371206178
690.0,7.91384,581.2478573762348,7.91312,0.17130076690665774
691.0,7.91312,581.302818842171,7.91312,0.17128959669269683
692.0,7.91121,581.3577803081072,7.91121,0.1693684264787354
693.0,7.90561,581.4127417740434,7.90561,0.1637572562647751
694.0,7.90489,581.4677032399796,7.90561,0.1637460860508133
695.0,7.92101,581.5226647059159,7.92101,0.17913491583685115
696.0,7.979,581.5776261718521,7.979,0.23711374562289045
697.0,8.18358,581.6325876377883,8.18358,0.44168257540892863
698.0,8.57612,581.6875491037246,8.57612,0.8342114051949681
699.0,8.91592,581.7425105696608,8.91592,1.1740002349810075
700.0,9.18587,581.797472035597,9.18587,1.4439390647670471
701.0,9.39014,581.8524335015331,9.39014,1.6481978945530882
702.0,9.53349,581.9073949674694,9.53349,1.791536724339128
703.0,9.6023,581.9623564334056,9.6023,1.8603355541251663
704.0,9.63143,582.0173178993418,9.62715,1.885174383911206
705.0,9.62715,582.0722793652781,9.62715,1.885163213697246
706.0,9.58849,582.1272408312143,9.58849,1.846492043483285
707.0,9.47002,582.1822022971505,9.47002,1.7280108732693238
708.0,9.20699,582.2371637630868,9.20699,1.4649697030553623
709.0,8.82311,582.292125229023,8.82311,1.0810785328414028
710.0,8.53589,582.3470866949592,8.53589,0.793847362627444
711.0,8.31192,582.4020481608954,8.31192,0.5698661924134854
712.0,8.14946,582.4570096268317,8.14946,0.40739502219952506
713.0,8.05168,582.5119710927678,8.05168,0.3096038519855657
714.0,8.01007,582.566932558704,8.01007,0.267982681771608
715.0,8.00411,582.6218940246403,8.01004,0.2679415115576491
716.0,8.01004,582.6768554905765,8.01004,0.26793034134369087
717.0,8.02248,582.7318169565127,8.02248,0.2803591711297324
718.0,8.03247,582.786778422449,8.03247,0.2903380009157752
719.0,8.04593,582.8417398883852,8.04593,0.3037868307018172
720.0,8.05548,582.8967013543214,8.05548,0.31332566048785715
721.0,8.07033,582.9516628202576,8.07033,0.32816449027389893
722.0,8.08626,583.0066242861939,8.08626,0.3440833200599398
723.0,8.09969,583.06158575213,8.09969,0.35750214984598294
724.0,8.11439,583.1165472180662,8.11439,0.3721909796320251
725.0,8.1278,583.1715086840024,8.1278,0.3855898094180672
726.0,8.14066,583.2264701499387,8.14066,0.3984386392041097
727.0,8.14953,583.2814316158749,8.14953,0.4072974689901523
728.0,8.16519,583.3363930818111,8.16519,0.4229462987761954
729.0,8.18138,583.3913545477474,8.18138,0.43912512856223795
730.0,8.20208,583.4463160136836,8.20208,0.45981395834827943
731.0,8.22326,583.5012774796198,8.22326,0.4809827881343214
732.0,8.24787,583.5562389455561,8.24787,0.5055816179203649
733.0,8.27574,583.6112004114923,8.27574,0.5334404477064068
734.0,8.29629,583.6661618774285,8.29629,0.5539792774924495
735.0,8.32367,583.7211233433646,8.32367,0.5813481072784912
736.0,8.34683,583.7760848093009,8.34683,0.6044969370645346
737.0,8.38129,583.8310462752371,8.38129,0.6389457668505765
738.0,8.41034,583.8860077411733,8.41034,0.667984596636618
739.0,8.45273,583.9409692071096,8.45273,0.7103634264226608
740.0,8.49616,583.9959306730458,8.49616,0.7537822562087015
741.0,8.54376,584.050892138982,8.54376,0.8013710859947443
742.0,8.59326,584.1058536049183,8.59326,0.8508599157807861
743.0,8.6578,584.1608150708545,8.6578,0.915388745566827
744.0,8.72798,584.2157765367907,8.72798,0.9855575753528703
745.0,8.81454,584.270738002727,8.81454,1.0721064051389115
746.0,8.89627,584.3256994686631,8.89627,1.1538252349249536
747.0,8.9926,584.3806609345993,8.9926,1.2501440647109954
748.0,9.11312,584.4356224005355,9.11312,1.370652894497037
749.0,9.26643,584.4905838664718,9.26643,1.5239517242830773
750.0,9.46745,584.545545332408,9.46745,1.724960554069118
751.0,9.71672,584.6005067983442,9.71672,1.9742193838551598
752.0,10.0228,584.6554682642804,10.0228,2.2802882136411995
753.0,10.6097,584.7104297302167,10.6097,2.8671770434272394
754.0,14.3465,584.7653911961529,14.3465,6.60396587321328
755.0,34.8453,584.8203526620891,34.8453,27.10275470299932
756.0,79.0996,584.8753141280254,79.0996,71.35704353278535
757.0,111.594,584.9302755939616,111.594,103.85143236257139
758.0,125.758,584.9852370598977,125.758,118.01542119235744
759.0,127.863,585.040198525834,127.863,120.12041002214347
760.0,127.936,585.0951599917702,127.936,120.19339885192953
761.0,127.936,585.1501214577064,127.936,120.19338768171556
762.0,127.936,585.2050829236426,127.936,120.19337651150161
763.0,127.936,585.2600443895789,127.936,120.19336534128765
764.0,127.936,585.3150058555151,127.936,120.19335417107368
765.0,127.936,585.3699673214513,127.936,120.19334300085973
766.0,127.936,585.4249287873876,127.936,120.19333183064576
767.0,127.936,585.4798902533238,127.936,120.19332066043181
768.0,126.982,585.5348517192599,126.982,119.23930949021783
769.0,115.736,585.5898131851961,115.736,107.99329832000389
770.0,85.2236,585.6447746511324,85.2236,77.48088714978992
771.0,50.6914,585.6997361170686,50.6914,42.94867597957596
772.0,27.114,585.7546975830048,27.114,19.371264809362003
773.0,16.2022,585.8096590489411,16.2022,8.459453639148043
774.0,12.2912,585.8646205148773,12.2912,4.548442468934083
775.0,10.8251,585.9195819808135,10.8251,3.082331298720126
776.0,10.1136,585.9745434467497,10.1136,2.3708201285061667
777.0,9.68565,586.029504912686,9.68565,1.9428589582922093
778.0,9.40747,586.0844663786222,9.40747,1.6646677880782503
779.0,9.19162,586.1394278445584,9.19162,1.4488066178642924
780.0,9.029,586.1943893104946,9.029,1.2861754476503338
781.0,8.89308,586.2493507764308,8.89308,1.150244277436375
782.0,8.78657,586.304312242367,8.78657,1.0437231072224158
783.0,8.70253,586.3592737083032,8.70253,0.9596719370084577
784.0,8.62636,586.4142351742395,8.62636,0.8834907667945
785.0,8.56478,586.4691966401757,8.56478,0.8218995965805425
786.0,8.51009,586.5241581061119,8.51009,0.7671984263665834
787.0,8.45848,586.5791195720482,8.45848,0.7155772561526241
788.0,8.41001,586.6340810379844,8.41001,0.6670960859386659
789.0,8.37273,586.6890425039206,8.37273,0.6298049157247085
790.0,8.34579,586.7440039698569,8.34579,0.6028537455107479
791.0,8.33386,586.798965435793,8.34579,0.6028425752967888
792.0,8.35453,586.8539269017292,8.35453,0.6115714050828318
793.0,8.41362,586.9088883676654,8.41362,0.670650234868873
794.0,8.49681,586.9638498336017,8.49681,0.7538290646549148
795.0,8.58106,587.0188112995379,8.58106,0.8380678944409574
796.0,8.63971,587.0737727654741,8.63971,0.8967067242269975
797.0,8.68008,587.1287342314104,8.68008,0.9370655540130395
798.0,8.70481,587.1836956973466,8.70481,0.9617843837990812
799.0,8.71827,587.2386571632828,8.71809,0.9750532135851229
800.0,8.71809,587.293618629219,8.71809,0.9750420433711637
801.0,8.70977,587.3485800951553,8.70977,0.9667108731572043
802.0,8.68597,587.4035415610915,8.68597,0.9428997029432429
803.0,8.62278,587.4585030270276,8.62278,0.8796985327292841
804.0,8.5347,587.5134644929639,8.5347,0.7916073625153253
805.0,8.43783,587.5684259589001,8.43783,0.6947261923013643
806.0,8.39003,587.6233874248363,8.42579,0.6826750220874036
807.0,8.42579,587.6783488907726,8.42579,0.6826638518734436
808.0,9.10727,587.7333103567088,9.10727,1.364132681659485
809.0,12.1846,587.788271822645,12.1846,4.441451511445526
810.0,17.2991,587.8432332885812,17.2991,9.555940341231565
811.0,22.2651,587.8981947545175,22.2651,14.521929171017607
812.0,25.9626,587.9531562204537,25.9626,18.219418000803646
813.0,28.8832,588.0081176863898,28.8832,21.140006830589687
814.0,31.2465,588.063079152326,31.2465,23.50329566037573
815.0,32.7804,588.1180406182623,32.7804,25.03718449016177
816.0,33.4308,588.1730020841985,33.4308,25.68757331994781
817.0,33.6273,588.2279635501347,33.4308,25.68756214973385
818.0,33.3939,588.282925016071,33.3939,25.650650979519895
819.0,32.3041,588.3378864820072,32.3041,24.560839809305932
820.0,28.1969,588.3928479479434,28.1969,20.453628639091974
821.0,22.6085,588.4478094138797,22.6085,14.865217468878017
822.0,18.1099,588.5027708798159,18.1099,10.36660629866406
823.0,14.9319,588.5577323457521,14.9319,7.188595128450101
824.0,12.2953,588.6126938116884,12.2953,4.55198395823614
825.0,10.1835,588.6676552776245,10.1835,2.4401727880221813
826.0,8.86535,588.7226167435607,8.86535,1.1220116178082202
827.0,8.30713,588.7775782094969,8.30713,0.5637804475942616
828.0,8.11413,588.8325396754332,8.11413,0.3707692773803002
829.0,8.03267,588.8875011413694,8.03267,0.2892981071663403
830.0,7.98784,588.9424626073056,7.98784,0.2444569369523819
831.0,7.96004,588.9974240732419,7.96004,0.21664576673842273
832.0,7.94253,589.0523855391781,7.94253,0.1991245965244639
833.0,7.93085,589.1073470051143,7.93085,0.18743342631050552
834.0,7.9205,589.1623084710506,7.9205,0.17707225609654653
835.0,7.90965,589.2172699369868,7.90965,0.1662110858825887
836.0,7.89947,589.2722314029229,7.89947,0.15601991566863038
837.0,7.89048,589.3271928688591,7.89048,0.1470187454546723
838.0,7.88244,589.3821543347954,7.88244,0.1389675752407138
839.0,7.87655,589.4371158007316,7.87655,0.1330664050267556
840.0,7.87123,589.4920772666678,7.87123,0.12773523481279714
841.0,7.86689,589.547038732604,7.86689,0.123384064598838
842.0,7.86115,589.6020001985403,7.86115,0.11763289438487945
843.0,7.86109,589.6569616644765,7.86115,0.11762172417091943
844.0,7.86321,589.7119231304127,7.86321,0.11967055395695869
845.0,7.89499,589.766884596349,7.89499,0.15143938374299992
846.0,7.98621,589.8218460622852,7.98621,0.24264821352904065
847.0,8.16845,589.8768075282214,8.16845,0.4248770433150817
848.0,8.37473,589.9317689941576,8.37473,0.6311458731011212
849.0,8.5574,589.9867304600938,8.5574,0.8138047028871611
850.0,8.71026,590.04169192603,8.71026,0.9666535326732015
851.0,8.82696,590.0966533919662,8.82696,1.0833423624592413
852.0,8.93229,590.1516148579025,8.93229,1.1886611922452825
853.0,9.03996,590.2065763238387,9.03996,1.296320022031324
854.0,9.1486,590.2615377897749,9.1486,1.4049488518173643
855.0,9.25753,590.3164992557112,9.25753,1.5138676816034051
856.0,9.30145,590.3714607216474,9.2576,1.5139265113894478
857.0,9.2576,590.4264221875836,9.2576,1.5139153411754895
858.0,9.12022,590.4813836535197,9.12022,1.376524170961531
859.0,8.96128,590.536345119456,8.96128,1.2175730007475734
860.0,8.82426,590.5913065853922,8.82426,1.0805418305336154
861.0,8.69425,590.6462680513284,8.69425,0.9505206603196577
862.0,8.58708,590.7012295172647,8.58708,0.8433394901056994
863.0,8.48889,590.7561909832009,8.48889,0.7451383198917414
864.0,8.37515,590.8111524491371,8.37515,0.6313871496777832
865.0,8.25642,590.8661139150734,8.25642,0.5126459794638256
866.0,8.16455,590.9210753810096,8.16455,0.42076480924986726
867.0,8.11193,590.9760368469458,8.11193,0.368133639035908
868.0,8.08495,591.030998312882,8.08495,0.3411424688219489
869.0,8.07009,591.0859597788183,8.07009,0.326271298607991
870.0,8.06107,591.1409212447544,8.0629,0.31907012839403226
871.0,8.0629,591.1958827106906,8.0629,0.3190589581800731
872.0,8.06939,591.2508441766269,8.06939,0.3255377879661143
873.0,8.08204,591.3058056425631,8.08005,0.33618661775215575
874.0,8.08005,591.3607671084993,8.08204,0.3381654475381959
875.0,8.08623,591.4157285744355,8.08623,0.3423442773242389
876.0,8.09424,591.4706900403718,8.09424,0.3503431071102794
877.0,8.09666,591.525651506308,8.09424,0.350331936896322
878.0,8.08623,591.5806129722442,8.08623,0.34231076668236593
879.0,8.06907,591.6355744381805,8.06907,0.3251395964684072
