Pixels #,Intensity (a.u.),Wavelength (nm),Filtered Intensity (a.u.),Baselined Filtered Intensity (a.u.)
101.0,7.6214,548.9264004778116,7.6214,-0.018418115028933535
102.0,7.62197,548.9813663253427,7.62197,-0.017850084497780472
103.0,7.62232,549.0363321728738,7.62232,-0.01750207179094243
104.0,7.62243,549.0912980204049,7.62243,-0.017394076561041416
105.0,7.62265,549.146263867936,7.62243,-0.01739609870027614
106.0,7.62208,549.2012297154671,7.62265,-0.017178138210661942
107.0,7.62319,549.2561955629982,7.62208,-0.01775019487463325
108.0,7.62033,549.3111614105293,7.62033,-0.019502269263203864
109.0,7.61984,549.3661272580604,7.61984,-0.019994363125170445
110.0,7.61789,549.4210931055915,7.61984,-0.01999647695167983
111.0,7.62134,549.4760589531226,7.62134,-0.018498610744839716
112.0,7.62444,549.5310248006537,7.62297,-0.0168707630096252
113.0,7.62297,549.5859906481847,7.62297,-0.01687293212116181
114.0,7.62178,549.6409564957158,7.62178,-0.01806511808161204
115.0,7.62016,549.6959223432469,7.62077,-0.019077322080991443
116.0,7.62077,549.750888190778,7.62077,-0.01907954512961041
117.0,7.6222,549.8058540383092,7.6222,-0.017651787229684857
118.0,7.62402,549.8608198858403,7.62356,-0.016294046956109476
119.0,7.62356,549.9157857333714,7.62402,-0.01583632295358406
120.0,7.62443,549.9707515809025,7.62356,-0.01629861476518446
121.0,7.62355,550.0257174284336,7.62355,-0.016310922852390775
122.0,7.62299,550.0806832759647,7.62299,-0.01687324722748773
123.0,7.62156,550.1356491234958,7.62178,-0.01808558845179231
124.0,7.62178,550.1906149710269,7.62178,-0.018087947735438092
125.0,7.62189,550.245580818558,7.62189,-0.01798032508077796
126.0,7.62282,550.3005466660891,7.62282,-0.017052720380383413
127.0,7.6242,550.3555125136202,7.6242,-0.015675132708339312
128.0,7.62466,550.4104783611513,7.62448,-0.01539756068949849
129.0,7.62448,550.4654442086824,7.62448,-0.015400004046768778
130.0,7.62442,550.5204100562134,7.62442,-0.01546246278258856
131.0,7.62079,550.5753759037445,7.62079,-0.019094936959302977
132.0,7.62006,550.6303417512756,7.62006,-0.019827430202799867
133.0,7.62005,550.6853075988067,7.62005,-0.019839943244170044
134.0,7.61923,550.7402734463378,7.61942,-0.020472476095900305
135.0,7.61942,550.7952392938689,7.61923,-0.02066502938929382
136.0,7.61922,550.8502051414,7.61922,-0.020677603316524795
137.0,7.61893,550.9051709889311,7.61922,-0.02068019789013853
138.0,7.62096,550.9601368364622,7.62096,-0.01894281311272117
139.0,7.62276,551.0151026839934,7.62276,-0.01714544725022904
140.0,7.62504,551.0700685315245,7.6243,-0.015608098508617552
141.0,7.6243,551.1250343790556,7.6243,-0.015610765353263112
142.0,7.62237,551.1800002265867,7.62237,-0.01754344778682526
143.0,7.62233,551.2349660741178,7.62233,-0.017586147738536617
144.0,7.62159,551.2899319216489,7.62233,-0.017588865251015662
145.0,7.62444,551.34489776918,7.62444,-0.015481600326972433
146.0,7.62527,551.3998636167111,7.62527,-0.014654350862896237
147.0,7.62542,551.4548294642422,7.62527,-0.01465711603295805
148.0,7.62382,551.5097953117732,7.62478,-0.015149895839915217
149.0,7.62478,551.5647611593043,7.62389,-0.016042690775702084
150.0,7.62389,551.6197270068354,7.62389,-0.016045501731555056
151.0,7.62303,551.6746928543665,7.62303,-0.016908328710278475
152.0,7.62245,551.7296587018976,7.62245,-0.01749117257315902
153.0,7.62124,551.7846245494287,7.62236,-0.017584033901981933
154.0,7.62236,551.8395903969598,7.62203,-0.017916912789434747
155.0,7.62203,551.8945562444909,7.62203,-0.017919809567783496
156.0,7.62114,551.949522092022,7.62181,-0.01814272423991614
157.0,7.62181,552.0044879395531,7.62114,-0.01881565702833221
158.0,7.62038,552.0594537870842,7.62181,-0.0181486086047018
159.0,7.6225,552.1144196346153,7.62196,-0.018001578303222132
160.0,7.62196,552.1693854821465,7.6225,-0.017464565977132196
161.0,7.62254,552.2243513296776,7.62254,-0.01742757109040216
162.0,7.62259,552.2793171772087,7.62259,-0.017380593606104
163.0,7.62325,552.3342830247398,7.62278,-0.017193633477341486
164.0,7.62278,552.3892488722709,7.62278,-0.017196690517492286
165.0,7.62099,552.444214719802,7.62099,-0.018989764729604452
166.0,7.62076,552.499180567333,7.62076,-0.01922285790342393
167.0,7.6207,552.5541464148641,7.6207,-0.019285970271598174
168.0,7.62068,552.6091122623952,7.62068,-0.01930910189711721
169.0,7.61996,552.6640781099263,7.62068,-0.019312252803064922
170.0,7.62242,552.7190439574574,7.62242,-0.01757542299258219
171.0,7.62576,552.7740098049885,7.6255,-0.014498610732085027
172.0,7.6255,552.8289756525196,7.6255,-0.014501812950188153
173.0,7.62515,552.8839415000507,7.62515,-0.01485502965008667
174.0,7.62489,552.9389073475818,7.62489,-0.015118261184391635
175.0,7.62465,552.9938731951129,7.62465,-0.015361507815878639
176.0,7.62448,553.048839042644,7.62465,-0.015364769787371557
177.0,7.62467,553.1038048901751,7.62448,-0.015538047102123365
178.0,7.6219,553.1587707377062,7.6219,-0.018121339933106384
179.0,7.62037,553.2137365852373,7.62135,-0.018674650858957698
180.0,7.62135,553.2687024327684,7.62135,-0.01867798043194835
181.0,7.62196,553.3236682802994,7.62135,-0.01868132865539973
182.0,7.6209,553.3786341278307,7.62196,-0.01807469553264962
183.0,7.622,553.4335999753617,7.622,-0.018038080458195438
184.0,7.6228,553.4885658228928,7.6228,-0.0172414833954857
185.0,7.6236,553.5435316704239,7.6236,-0.016444903549385437
186.0,7.6239,553.598497517955,7.6239,-0.016148340124747307
187.0,7.62476,553.6534633654861,7.62476,-0.015291792825532724
188.0,7.62529,553.7084292130172,7.62529,-0.014765260796694157
189.0,7.62533,553.7633950605483,7.62529,-0.014768743512602711
190.0,7.62383,553.8183609080794,7.62383,-0.016232240976734147
191.0,7.62357,553.8733267556105,7.62357,-0.016495754650027727
192.0,7.62305,553.9282926031416,7.62305,-0.01701928479552528
193.0,7.62077,553.9832584506727,7.62183,-0.01824283193580989
194.0,7.62183,554.0382242982038,7.62149,-0.01858639729217515
195.0,7.62149,554.0931901457349,7.62183,-0.018249981207537402
196.0,7.62255,554.148155993266,7.6216,-0.01848358334610989
197.0,7.6216,554.203121840797,7.62212,-0.017967203941050336
198.0,7.62212,554.2580876883281,7.6216,-0.018490842476941438
199.0,7.6207,554.3130535358592,7.6207,-0.01939449947643901
200.0,7.6193,554.3680193833903,7.6203,-0.019798175841482468
201.0,7.6203,554.4229852309214,7.6203,-0.01980187197496619
202.0,7.62249,554.4779510784526,7.62249,-0.0176155878805746
203.0,7.62375,554.5329169259837,7.62296,-0.017149321376147775
204.0,7.62296,554.5878827735148,7.62375,-0.016363071996267742
205.0,7.62447,554.6428486210459,7.62316,-0.016956838956102338
206.0,7.62316,554.697814468577,7.62397,-0.016150622848345897
207.0,7.62397,554.7527803161081,7.62316,-0.016964422868224638
208.0,7.62298,554.8077461636392,7.62322,-0.016908239828075544
209.0,7.62322,554.8627120111703,7.62298,-0.01715207367181293
210.0,7.62229,554.9176778587014,7.62263,-0.0175059246428253
211.0,7.62263,554.9726437062325,7.62229,-0.017849793094312005
212.0,7.62206,555.0276095537636,7.62263,-0.01751367936950121
213.0,7.62305,555.0825754012947,7.62305,-0.017097583132896332
214.0,7.62469,555.1375412488258,7.62469,-0.01546150396915813
215.0,7.62538,555.1925070963568,7.62538,-0.014775440245124116
216.0,7.62611,555.2474729438879,7.62558,-0.014579391275916898
217.0,7.62558,555.302438791419,7.62558,-0.014583356865819574
218.0,7.62412,555.3574046389501,7.62412,-0.016047337018788355
219.0,7.6225,555.4123704864812,7.62314,-0.017031333196246834
220.0,7.62314,555.4673363340123,7.62314,-0.017035346380420258
221.0,7.62411,555.5223021815434,7.62384,-0.016339376575309927
222.0,7.62384,555.5772680290745,7.62384,-0.016343423086198072
223.0,7.62348,555.6322338766056,7.62384,-0.016347485917118654
224.0,7.62407,555.6871997241368,7.62348,-0.016711565072125012
225.0,7.62237,555.7421655716679,7.62237,-0.01782566091463611
226.0,7.62121,555.797131419199,7.62237,-0.017829774556706646
227.0,7.62258,555.8520972667301,7.62258,-0.017623906002437906
228.0,7.62274,555.9070631142612,7.62274,-0.017468055046337305
229.0,7.62559,555.9620289617923,7.62559,-0.014622221532837543
230.0,7.62773,556.0169948093234,7.62773,-0.012486402621158632
231.0,7.63099,556.0719606568545,7.63099,-0.009230596179044426
232.0,7.63157,556.1269265043856,7.63157,-0.008654798955735288
233.0,7.63379,556.1818923519166,7.6334,-0.0068290103762755905
234.0,7.6334,556.2368581994477,7.63379,-0.006443228617459162
235.0,7.63406,556.2918240469788,7.6334,-0.006837453294029849
236.0,7.63268,556.3467898945099,7.63268,-0.00756168479967112
237.0,7.63133,556.401755742041,7.63145,-0.008795923857604748
238.0,7.63145,556.4567215895721,7.63133,-0.008920171700297352
239.0,7.62959,556.5116874371032,7.62959,-0.01066442845181026
240.0,7.6269,556.5666532846343,7.6269,-0.013358695853773028
241.0,7.62631,556.6216191321654,7.62631,-0.013952976596128153
242.0,7.62371,556.6765849796965,7.62371,-0.016557271272157337
243.0,7.6223,556.7315508272276,7.6223,-0.017971582481603576
244.0,7.62228,556.7865166747587,7.62228,-0.017995911636177198
245.0,7.62213,556.8414825222899,7.62228,-0.01800025876015887
246.0,7.623,556.896448369821,7.623,-0.017284623857881876
247.0,7.62339,556.9514142173521,7.62339,-0.016899006215034262
248.0,7.62497,557.0063800648832,7.62497,-0.01532340544669708
249.0,7.62538,557.0613459124143,7.62538,-0.014917819980080793
250.0,7.62628,557.1163117599453,7.62538,-0.014922249410299848
251.0,7.62505,557.1712776074764,7.62505,-0.015256693741773297
252.0,7.62461,557.2262434550075,7.62505,-0.015261153308358644
253.0,7.62533,557.2812093025386,7.62461,-0.015705628114504044
254.0,7.62438,557.3361751500697,7.62438,-0.01594011860389788
255.0,7.62362,557.3911409976008,7.62362,-0.016704625010612872
256.0,7.62271,557.4461068451319,7.62327,-0.017059148097774646
257.0,7.62327,557.501072692663,7.62327,-0.01706368821925608
258.0,7.62521,557.5560385401941,7.62463,-0.015708245379584262
259.0,7.62463,557.6110043877252,7.62521,-0.015132818225751521
260.0,7.6259,557.6659702352563,7.62472,-0.015627406183339687
261.0,7.62472,557.7209360827874,7.62472,-0.015632009746062714
262.0,7.62336,557.7759019303185,7.62472,-0.015636628918511697
263.0,7.62536,557.8308677778496,7.62392,-0.01644126370529264
264.0,7.62392,557.8858336253807,7.62392,-0.01644591490959879
265.0,7.62279,557.9407994729117,7.62349,-0.016880582536068722
266.0,7.62349,557.9957653204428,7.62349,-0.016885267018577288
267.0,7.6247,558.050731167974,7.6247,-0.01567996836179475
268.0,7.62604,558.1056970155051,7.62474,-0.015644685362583566
269.0,7.62474,558.1606628630362,7.62474,-0.01564941798572228
270.0,7.6231,558.2156287105673,7.6231,-0.01729416623592872
271.0,7.62293,558.2705945580984,7.62293,-0.017468931754974548
272.0,7.62233,558.3255604056295,7.62293,-0.01747371471729675
273.0,7.62389,558.3805262531606,7.62258,-0.0178285151276647
274.0,7.62258,558.4354921006917,7.62258,-0.01783333334021453
275.0,7.62243,558.4904579482228,7.62243,-0.01798816935974923
276.0,7.62114,558.5454237957539,7.62114,-0.01928302334080989
277.0,7.62071,558.600389643285,7.62114,-0.019287896575780117
278.0,7.62246,558.6553554908161,7.62202,-0.01841278906951782
279.0,7.62202,558.7103213383472,7.62246,-0.017977699948584558
280.0,7.62518,558.7652871858783,7.62457,-0.015872628778708098
281.0,7.62457,558.8202530334094,7.62483,-0.015617573458662548
282.0,7.62483,558.8752188809405,7.62457,-0.015882533733842408
283.0,7.62265,558.9301847284715,7.62265,-0.017807509868730698
284.0,7.62227,558.9851505760026,7.62243,-0.018032503784781717
285.0,7.62243,559.0401164235337,7.62241,-0.018057515706561666
286.0,7.62241,559.0950822710648,7.62241,-0.018062545659031315
287.0,7.62223,559.1500481185959,7.62241,-0.01806759364720456
288.0,7.62268,559.2050139661271,7.62223,-0.018252659676115
289.0,7.62137,559.2599798136582,7.62268,-0.017807743930474906
290.0,7.62315,559.3149456611893,7.62315,-0.017342845966199505
291.0,7.62405,559.3699115087204,7.62405,-0.016447965319249747
292.0,7.62641,559.4248773562515,7.62641,-0.014093101096380956
293.0,7.62664,559.4798432037826,7.62641,-0.014098250946871005
294.0,7.62315,559.5348090513137,7.62315,-0.01736341487585591
295.0,7.6211,559.5897748988448,7.62199,-0.018528596142674658
296.0,7.62199,559.6447407463759,7.62199,-0.018533795910314232
297.0,7.62455,559.699706593907,7.62455,-0.015979014183959528
298.0,7.62717,559.7546724414381,7.62455,-0.01598424841354884
299.0,7.62331,559.8096382889692,7.62428,-0.016259498604301648
300.0,7.62428,559.8646041365002,7.62331,-0.01723476503096677
301.0,7.62215,559.9195699840313,7.62428,-0.016270048667022863
302.0,7.62484,559.9745358315624,7.62484,-0.015715348549512953
303.0,7.62484,560.0295016790935,7.62484,-0.015720664124727612
304.0,7.62652,560.0844675266246,7.62599,-0.014575995397968278
305.0,7.62599,560.1394333741557,7.62599,-0.014581341226574729
306.0,7.625,560.1943992216868,7.625,-0.015576701615878541
307.0,7.625,560.2493650692179,7.625,-0.015582077559487928
308.0,7.62488,560.304330916749,7.62488,-0.01570746906276277
309.0,7.62436,560.3592967642802,7.62474,-0.01585287625086451
310.0,7.62474,560.4142626118113,7.62436,-0.01623829926893805
311.0,7.62325,560.4692284593424,7.62452,-0.016083738501706968
312.0,7.62452,560.5241943068735,7.62329,-0.01731919379488467
313.0,7.62329,560.5791601544046,7.62329,-0.01732466638165686
314.0,7.62255,560.6341260019357,7.62255,-0.01807015626748054
315.0,7.61953,560.6890918494668,7.62087,-0.019755664196444478
316.0,7.62087,560.7440576969979,7.62087,-0.019761191850799165
317.0,7.62296,560.799023544529,7.62296,-0.017676739236055283
318.0,7.62327,560.85398939206,7.62322,-0.01742230427175606
319.0,7.62322,560.9089552395911,7.62322,-0.01742788670393658
320.0,7.6225,560.9639210871222,7.6225,-0.0181534865381634
321.0,7.622,561.0188869346533,7.6225,-0.018159104498664647
322.0,7.62296,561.0738527821844,7.622,-0.01866474059104206
323.0,7.6218,561.1288186297155,7.62269,-0.017980395319958653
324.0,7.62269,561.1837844772466,7.62207,-0.01860606800236919
325.0,7.62207,561.2387503247777,7.62207,-0.018611759262748606
326.0,7.62202,561.2937161723088,7.62207,-0.018617469106769313
327.0,7.6223,561.3486820198399,7.6223,-0.01839319754012525
328.0,7.62261,561.403647867371,7.62261,-0.018088944338966684
329.0,7.62276,561.4586137149021,7.62261,-0.018094709199611536
330.0,7.62214,561.5135795624333,7.62276,-0.01795049212780775
331.0,7.62284,561.5685454099644,7.62214,-0.018576292979608056
332.0,7.62094,561.6235112574955,7.62094,-0.019782112379611583
333.0,7.62014,561.6784771050266,7.62094,-0.019787951531285763
334.0,7.62186,561.7334429525577,7.62186,-0.01887381044045
335.0,7.62298,561.7884088000887,7.62298,-0.017759688194743717
336.0,7.62374,561.8433746476198,7.62374,-0.017005583682164982
337.0,7.62396,561.8983404951509,7.62396,-0.01679149615001041
338.0,7.62397,561.953306342682,7.62396,-0.016797425384582176
339.0,7.62244,562.0082721902131,7.62244,-0.018323371391793408
340.0,7.62172,562.0632380377442,7.62172,-0.019049335694718117
341.0,7.61985,562.1182038852753,7.62172,-0.019055319017915906
342.0,7.62308,562.1731697328064,7.62308,-0.01770132136735203
343.0,7.62356,562.2281355803375,7.62356,-0.01722734139161375
344.0,7.62397,562.2831014278686,7.62365,-0.017143378617603844
345.0,7.62365,562.3380672753997,7.62397,-0.016829432961507074
346.0,7.62447,562.3930331229308,7.62447,-0.016335504109955323
347.0,7.62685,562.4479989704619,7.62528,-0.015531591569919456
348.0,7.62528,562.502964817993,7.62528,-0.015537694538937608
349.0,7.6248,562.557930665524,7.6248,-0.016023813023096523
350.0,7.62121,562.6128965130551,7.62271,-0.018119947507631018
351.0,7.62271,562.6678623605862,7.62223,-0.018606100084769928
352.0,7.62223,562.7228282081174,7.62271,-0.018132271239728937
353.0,7.6235,562.7777940556485,7.62245,-0.018398460499578384
354.0,7.62245,562.8327599031796,7.62245,-0.01840466812999164
355.0,7.62205,562.8877257507107,7.62245,-0.01841089413715835
356.0,7.62263,562.9426915982418,7.62263,-0.0182371385272857
357.0,7.62371,562.9976574457729,7.62371,-0.017163401126945033
358.0,7.62415,563.052623293304,7.62415,-0.016729680864419727
359.0,7.62613,563.1075891408351,7.62593,-0.014955977306787993
360.0,7.62593,563.1625549883662,7.62593,-0.014962288683551428
361.0,7.62454,563.2175208358973,7.62454,-0.016358615001004218
362.0,7.62392,563.2724866834284,7.62392,-0.01698495765294883
363.0,7.62243,563.3274525309595,7.62359,-0.017321317264566538
364.0,7.62359,563.3824183784906,7.62359,-0.017327694171580532
365.0,7.62387,563.4373842260217,7.62387,-0.017054088380350052
366.0,7.6242,563.4923500735528,7.6242,-0.01673049961777462
367.0,7.62502,563.5473159210839,7.6242,-0.016736927560858206
368.0,7.62388,563.602281768615,7.62388,-0.01706337221601295
369.0,7.62375,563.657247616146,7.62388,-0.017069833909067356
370.0,7.6243,563.7122134636771,7.62413,-0.016826312646466057
371.0,7.62413,563.7671793112082,7.6243,-0.01666280818513588
372.0,7.62473,563.8221451587393,7.62473,-0.016239320361866483
373.0,7.62524,563.8771110062705,7.62473,-0.01624584875394408
374.0,7.62334,563.9320768538016,7.62407,-0.01691239336787742
375.0,7.62407,563.9870427013327,7.62334,-0.01764895486897533
376.0,7.62186,564.0420085488638,7.62407,-0.016925533992406372
377.0,7.62459,564.0969743963949,7.62392,-0.01708213001610215
378.0,7.62392,564.151940243926,7.62459,-0.01641874309635938
379.0,7.62477,564.2069060914571,7.62392,-0.017095372571017897
380.0,7.62347,564.2618719389882,7.62423,-0.016792019115442258
381.0,7.62423,564.3168377865193,7.62347,-0.01755868242683878
382.0,7.62245,564.3718036340504,7.62245,-0.018585363270425148
383.0,7.62242,564.4267694815815,7.62242,-0.01862206267090727
384.0,7.62182,564.4817353291126,7.62182,-0.019228780664906076
385.0,7.62167,564.5367011766436,7.62168,-0.019375517857945113
386.0,7.62168,564.5916670241747,7.62167,-0.019392274396464515
387.0,7.62146,564.6466328717058,7.62168,-0.019389050297180077
388.0,7.62274,564.7015987192369,7.62249,-0.018585845556865266
389.0,7.62249,564.756564566768,7.62274,-0.018342659373880466
390.0,7.62376,564.8115304142991,7.62376,-0.017329491505504002
391.0,7.62554,564.8664962618302,7.62401,-0.01708634094049355
392.0,7.62401,564.9214621093613,7.62401,-0.01709320743615006
393.0,7.62342,564.9764279568924,7.62388,-0.017230090999320602
394.0,7.62388,565.0313938044236,7.62388,-0.017236991766623078
395.0,7.62616,565.0863596519547,7.62616,-0.014963909744939663
396.0,7.62697,565.1413254994858,7.62697,-0.014160842665351225
397.0,7.62715,565.1962913470169,7.62715,-0.013987789726204625
398.0,7.6282,565.251257194548,7.6282,-0.01294475075474466
399.0,7.63444,565.3062230420791,7.63444,-0.006711724709719924
400.0,7.64466,565.3611888896102,7.64466,0.0035012946321621996
401.0,7.65256,565.4161547371413,7.65256,0.011394317471643767
402.0,7.65837,565.4711205846723,7.65837,0.017197351695385166
403.0,7.66212,565.5260864322034,7.66212,0.020940403103481664
404.0,7.66365,565.5810522797345,7.66212,0.0209334754378645
405.0,7.66202,565.6360181272656,7.66202,0.02082656869159738
406.0,7.66054,565.6909839747967,7.66202,0.02081968275778756
407.0,7.66263,565.7459498223278,7.66209,0.02088281762954125
408.0,7.66209,565.8009156698589,7.66209,0.02087597336997149
409.0,7.6604,565.85588151739,7.6604,0.019179149972226917
410.0,7.65505,565.9108473649211,7.65505,0.013822345739910702
411.0,7.64905,565.9658132124522,7.64905,0.007815555318421374
412.0,7.64485,566.0207790599833,7.64485,0.003608772704942531
413.0,7.6375,566.0757449075144,7.6375,-0.0037480063035824074
414.0,7.63418,566.1307107550455,7.63418,-0.007074789055542929
415.0,7.63106,566.1856766025767,7.63129,-0.009971578873142484
416.0,7.63129,566.2406424501078,7.63106,-0.010208378648789207
417.0,7.62969,566.2956082976389,7.63109,-0.010185188618902608
418.0,7.63109,566.35057414517,7.62969,-0.011592008760326067
419.0,7.62952,566.405539992701,7.63109,-0.010198840477598559
420.0,7.63278,566.4605058402321,7.63045,-0.010845682379801325
421.0,7.63045,566.5154716877632,7.63045,-0.01085253511273443
422.0,7.62767,566.5704375352943,7.62767,-0.013639398683235271
423.0,7.62196,566.6254033828254,7.62257,-0.018746275873486873
424.0,7.62257,566.6803692303565,7.62196,-0.019363171780899968
425.0,7.62109,566.7353350778876,7.62257,-0.018760087021141736
426.0,7.62263,566.7903009254187,7.62263,-0.018707020992313694
427.0,7.62321,566.8452667729498,7.62321,-0.0181339736414472
428.0,7.62355,566.9002326204809,7.62355,-0.017800944396602958
429.0,7.62508,566.955198468012,7.62374,-0.01761793292538627
430.0,7.62374,567.0101643155431,7.62508,-0.01628493904512851
431.0,7.62744,567.0651301630742,7.62744,-0.013931961425344142
432.0,7.62784,567.1200960106053,7.62754,-0.013838997717304125
433.0,7.62754,567.1750618581364,7.62754,-0.013846047828199204
434.0,7.62464,567.2300277056675,7.62464,-0.016753111765062556
435.0,7.62339,567.2849935531985,7.62435,-0.017050192429667987
