Pixels #,Intensity (a.u.),Wavelength (nm),Raman shift (cm-1),Raman shift (cm-1) adjusted,Filtered Intensity (a.u.),Baselined Filtered Intensity (a.u.)
0.0,75.2492,543.3748498771706,393.4907323449371,393.2107784827781,75.2492,-0.05864802361345767
1.0,75.2521,543.4298157247017,395.35217616324746,395.0699337007653,75.2521,-0.05574808226148775
2.0,75.2531,543.4847815722328,397.2132434637934,396.9287128639076,75.2521,-0.055748196657603444
3.0,75.2692,543.5397474197639,399.07393436080423,398.7871160862939,75.2521,-0.055748365801918
4.0,75.2448,543.594713267295,400.9342489684595,400.64514348196326,75.2491,-0.05874857359459895
5.0,75.2491,543.6496791148261,402.7941874008931,402.50279516490946,75.2491,-0.05874884443585415
6.0,75.2394,543.7046449623572,404.65374977219574,404.3600712490827,75.2491,-0.05874917402596225
7.0,75.258,543.7596108098883,406.5129361964059,406.2169718483814,75.2575,-0.05034957206524382
8.0,75.2575,543.8145766574194,408.37174678752314,408.0734970766648,75.258,-0.04985001995409277
9.0,75.2624,543.8695425049505,410.23018165949486,409.92964704774045,75.258,-0.04985051819296871
10.0,75.258,543.9245083524816,412.08824092622746,411.7854218753745,75.2575,-0.05035106188235261
11.0,75.2404,543.9794742000128,413.9459247015816,413.6408216732877,75.2424,-0.06545165542279108
12.0,75.237,544.0344400475439,415.8032330993616,415.49584655514445,75.2424,-0.06545231641489124
13.0,75.2424,544.089405895075,417.66016623333724,417.35049663457465,75.2424,-0.06545304825930032
14.0,75.2511,544.144371742606,419.5167242172283,419.2047720251582,75.2511,-0.05675384555676999
15.0,75.2511,544.1993375901371,421.37290716470676,421.0586728404275,75.2511,-0.056754699608077885
16.0,75.258,544.2543034376682,423.2287151894059,422.9121991938759,75.2511,-0.05675561041408628
17.0,75.2565,544.3092692851993,425.0841484049043,424.7653511989425,75.2536,-0.05425657107569748
18.0,75.2482,544.3642351327304,426.9392069247376,426.6181289690233,75.2536,-0.05425758309388584
19.0,75.2536,544.4192009802615,428.793890862398,428.4705326174709,75.2482,-0.059658654769663144
20.0,75.2399,544.4741668277926,430.6482003313297,430.3225622575901,75.2482,-0.059659780704080845
21.0,75.2253,544.5291326753237,432.5021354449317,432.1742180026405,75.2492,-0.05866097459826847
22.0,75.2507,544.5840985228548,434.3556963165573,434.025499965836,75.2492,-0.058662251053434034
23.0,75.2492,544.6390643703859,436.20888305951223,435.87640826034294,75.2507,-0.057163584670860246
24.0,75.2775,544.694030217917,438.0616957870586,437.72694299928435,75.2507,-0.057164976951867175
25.0,75.2521,544.7489960654481,439.9141346124154,439.57710429573984,75.2507,-0.05716639959784686
26.0,75.2507,544.8039619129792,441.7661996487495,441.4268922627372,75.2507,-0.05716787801023315
27.0,75.2463,544.8589277605103,443.6178910091843,443.27630701326086,75.2507,-0.05716941359050054
28.0,75.2497,544.9138936080413,445.46920880680216,445.125348660254,75.2507,-0.05717101074017705
29.0,75.2634,544.9688594555724,447.3201531546354,446.9740173166101,75.2546,-0.053272666060863116
30.0,75.259,545.0238253031035,449.1707241656689,448.822313095175,75.259,-0.04887436585421767
31.0,75.2546,545.0787911506346,451.02092195284814,450.6702361087554,75.259,-0.04887611452193141
32.0,75.2604,545.1337569981658,452.8707466290713,452.51778647011065,75.2585,-0.049377916465758176
33.0,75.2585,545.1887228456969,454.72019830718193,454.36496429194557,75.2585,-0.04937976588750814
34.0,75.257,545.243688693228,456.5692770999914,456.21176968693277,75.2589,-0.04898166468902332
35.0,75.2589,545.2986545407591,458.4179831202567,458.0582027676907,75.2585,-0.04938361437220351
36.0,75.2624,545.3536203882902,460.26631648069576,459.9042636467987,75.257,-0.050885613038985866
37.0,75.2385,545.4085862358213,462.1142772939747,461.74995243678427,75.2516,-0.056287657191404605
38.0,75.2394,545.4635520833524,463.9618656727181,463.59526925013364,75.2516,-0.05628977073146757
