Center (cm-1),Intensity (AU),FWHM (cm-1),Error (cm-1),SNR
1423.9010319366894,0.0018712190962420858,37.25440942994434,505.9010319366894,1.5092238614318219
1532.3960685273173,0.04128720947356203,20.057732125769576,156.3960685273173,49.281137184151945
1545.0070715758015,0.011474209514250905,6.616632644367034,-703.9929284241985,13.147983194801178
2936.2339461240485,0.05168973478216086,20.2526924918938,-5.766053875951457,61.88892738865056
3046.4618818361455,0.00374517836546985,49.2251009065782,47.461881836145494,3.7804498010283627
