,Center (cm-1),Intensity (AU),FWHM (cm-1),Error (cm-1),SNR
0,2130.1043729585,0.01914414626516468,-0.47231324970610683,1212.1043729584999,
1,2069.4794344173797,0.0390211420998597,-0.4705574193483926,693.4794344173797,
2,2041.0917494917815,0.002008689733248012,-2.3348408881117217,-207.90825050821854,
3,2038.0949070575891,0.0345243395536746,-0.5256150976189414,-903.9050929424109,
4,2205.2295360747503,-5.3339877178964606e-08,-111.69842365236046,-793.7704639252497,
