,Center (cm-1),Intensity (AU),FWHM (cm-1),Error (cm-1),SNR
0,1001.2966373781338,0.010825362604252799,12.240490500643011,83.29663737813382,6.395836478303462
1,1391.181486035946,0.0058950579553580336,14.888851752377578,15.181486035945909,3.1576012338360195
2,2143.0787169248256,0.03485248147671319,10.733971740826872,-105.92128307517441,22.176902496861125
3,2735.5374902045087,0.04782614659650592,10.427095370307931,-206.46250979549131,30.698035090614454
4,3212.9056694419273,0.005644735679046894,10.405134184014791,213.90566944192733,2.993188996590647
