Center (cm-1),Intensity (AU),FWHM (cm-1),Error (cm-1),SNR
918.7830226417141,0.12736641384523342,19.419073476709915,0.7830226417140693,58.7942183787035
1374.7132471841287,0.06347621384523343,30.405198512493865,-1.2867528158712958,28.92238732904299
2249.7276133358832,0.4706703618661281,17.635088281030317,0.727613335883234,219.30580754201182
2940.5865098968,0.6963736258772115,19.776356162604902,-1.4134901031998197,324.8332557249257
3000.1896069320865,0.09785352637824112,44.538988608230966,1.1896069320864626,44.99548260699458
