,Center (cm-1),Intensity (AU),FWHM (cm-1),Error (cm-1),SNR
0,918.1495837883874,0.05802696896569692,26.45987943080178,0.14958378838741737,9.163916049670268
1,1375.7231189866582,0.036306100755755466,32.03445512801597,-0.27688101334183557,6.103743213479404
2,2249.3363105141416,0.14313733610207002,19.2113371257446,0.3363105141415872,21.15480108573682
3,2940.1131358482,0.2201528997228026,20.29977293505673,-1.8868641518001823,32.00523917495768
4,3000.677850870945,0.04320618497507045,35.97631723439693,1.6778508709448943,7.075870574655169
