Pixels #,Intensity (a.u.),Wavelength (nm),Filtered Intensity (a.u.),Baselined Filtered Intensity (a.u.)
302.0,0.00225856,559.9459247646536,0.00225856,-0.00014494739014442445
303.0,0.00244165,560.0009206508619,0.00244165,3.813705400601726e-05
304.0,0.00306115,560.0559165370701,0.00306115,0.0006576315358913214
305.0,0.00375084,560.1109124232784,0.00375084,0.0013473166730855624
306.0,0.00406821,560.1659083094866,0.00406821,0.0016646818102798032
307.0,0.00545676,560.2209041956949,0.00545676,0.0030532269474740437
308.0,0.00478534,560.2759000819032,0.00478534,0.0023818020846682847
309.0,0.00419632,560.3308959681113,0.00419632,0.0017927772218625255
310.0,0.00368971,560.3858918543197,0.00368971,0.0012861623590567665
311.0,0.00535292,560.4408877405278,0.00535292,0.002949367496251007
312.0,0.00580152,560.4958836267361,0.00580152,0.003397962633445248
313.0,0.00380562,560.5508795129444,0.00380562,0.0014020577706394888
314.0,0.00170901,560.6058753991526,0.00170901,-0.0006945570921662709
315.0,0.000930779,560.6608712853609,0.000930779,-0.00147279363648142
316.0,0.00140379,560.7158671715692,0.00140379,-0.000999789613153429
317.0,0.00067744,560.7708630577774,0.00067744,-0.001726147567423369
318.0,0.00169672,560.8258589439857,0.00169672,-0.0007068771956026667
319.0,0.0029571,560.8808548301939,0.0029571,0.0005534924827192054
320.0,0.00272819,560.9358507164022,0.00272819,0.0003245727119189088
321.0,0.00291739,560.9908466026105,0.00291739,0.0005137632633156401
322.0,0.00357045,561.0458424888187,0.00357045,0.001166814325816344
323.0,0.00248094,561.100838375027,0.00248094,7.729538831704758e-05
324.0,0.00384202,561.1558342612352,0.00384202,0.001438366527331157
325.0,0.00301802,561.2108301474435,0.00301802,0.0006143576663452666
326.0,0.00229777,561.2658260336518,0.00229777,-0.00010590058276314452
327.0,0.00326212,561.32082191986,0.00326212,0.0008584410635182329
328.0,0.00254188,561.3758178060683,0.00254188,0.0001381935671569876
329.0,0.00336279,561.4308136922766,0.00336279,0.0009590962076857722
330.0,0.00110139,561.4858095784848,0.00110139,-0.0013023101928012792
331.0,0.00203217,561.5408054646931,0.00203217,-0.00037153786229395013
332.0,0.00295684,561.5958013509013,0.00295684,0.0005531241023140746
333.0,0.00224575,561.6507972371096,0.00224575,-0.00015797338257422452
334.0,0.00268214,561.7057931233179,0.00268214,0.00027840897658242903
335.0,0.00287438,561.7607890095261,0.00287438,0.00047064161196194894
336.0,0.00487635,561.8157848957344,0.00487635,0.002472604715311898
337.0,0.00360067,561.8707807819427,0.00360067,0.0011969178186618475
338.0,0.0032497,561.9257766681509,0.0032497,0.0008459409220117971
339.0,0.00222732,561.9807725543592,0.00222732,-0.00017644512989301898
340.0,0.00149487,562.0357684405674,0.00149487,-0.0009089013559510784
341.0,0.00194652,562.0907643267757,0.00194652,-0.00045725847164179473
342.0,0.00365551,562.145760212984,0.00365551,0.0012517239627921816
343.0,0.00203498,562.2007560991922,0.00203498,-0.0003688136027738421
344.0,0.000683007,562.2557519854005,0.000683007,-0.0017207945315639223
345.0,0.000539552,562.3107478716088,0.000539552,-0.001864259129139431
346.0,0.0018457,562.365743757817,0.0018457,-0.0005581225316719078
347.0,0.00355164,562.4207396440253,0.00355164,0.0011478055173185131
348.0,0.00405822,562.4757355302335,0.00405822,0.0016543735663089344
349.0,0.00287715,562.5307314164418,0.00287715,0.0004732916152993547
350.0,0.00404597,562.5857273026501,0.00404597,0.0016421001349036747
351.0,0.00535823,562.6407231888583,0.00535823,0.0029543486545079945
352.0,0.00564203,562.6957190750666,0.00564203,0.0032381371741123143
353.0,0.0047051,562.7507149612748,0.0047051,0.0023011956937166343
354.0,0.00266342,562.805710847483,0.00266342,0.00025950421332095403
355.0,0.00234907,562.8607067336914,0.00234907,-5.485700966817832e-05
356.0,0.00318219,562.9157026198995,0.00318219,0.0007782517131238757
357.0,0.00224526,562.9706985061079,0.00224526,-0.00015868878754444907
358.0,0.00325539,563.0256943923162,0.00325539,0.0008514305551304844
359.0,0.00204075,563.0806902785243,0.00204075,-0.00036321925192941973
360.0,0.00485144,563.1356861647326,0.00485144,0.002447460583278556
361.0,0.00301729,563.1906820509408,0.00301729,0.0006133004184865312
362.0,0.00336517,563.2456779371491,0.00336517,0.0009611708644927963
363.0,0.00385344,563.3006738233574,0.00385344,0.0014494322715526186
364.0,0.00282801,563.3556697095656,0.00282801,0.00042399367861244066
365.0,0.00429896,563.4106655957739,0.00429896,0.0018949355070243092
366.0,0.00174763,563.4656614819821,0.00174763,-0.0006564026645638223
367.0,0.00336812,563.5206573681904,0.00336812,0.0009640785195238386
368.0,0.00351458,563.5756532543987,0.00351458,0.0011105306675996069
369.0,0.0024861,563.6306491406069,0.0024861,8.204281567537582e-05
370.0,0.00199779,563.6856450268152,0.00199779,-0.00040627495503491214
371.0,0.00237925,563.7406409130235,0.00237925,-2.482312568186226e-05
372.0,0.00491528,563.7956367992317,0.00491528,0.0025111986791288257
373.0,0.00384407,563.85063268544,0.00384407,0.001439980483939513
374.0,0.00302312,563.9056285716482,0.00302312,0.0006190222887502003
375.0,0.00361514,563.9606244578565,0.00361514,0.0012110347100899562
376.0,0.00496707,564.0156203440648,0.00496707,0.002562957131429711
377.0,0.00653263,564.070616230273,0.00653263,0.004128509552769467
378.0,0.00612671,564.1256121164813,0.00612671,0.003722581974109222
379.0,0.00668517,564.1806080026896,0.00668517,0.004281034395448978
380.0,0.00438104,564.2356038888978,0.00438104,0.001976896816788733
381.0,0.00436271,564.2905997751061,0.00436271,0.001958559238128488
382.0,0.00145737,564.3455956613143,0.00145737,-0.0009467883405317561
383.0,0.00325181,564.4005915475226,0.00325181,0.0008476431545290683
384.0,0.00164654,564.4555874337309,0.00164654,-0.0007576345039848962
385.0,0.00472884,564.5105833199391,0.00472884,0.002324657094679507
386.0,0.00325479,564.5655792061474,0.00325479,0.0008505986933439102
387.0,0.00291907,564.6205750923557,0.00291907,0.0005148711414108172
388.0,0.0014023,564.6755709785639,0.0014023,-0.0010019058983404034
389.0,0.0015091,564.7305668647722,0.0015091,-0.0008951139176721732
390.0,0.00242156,564.7855627509804,0.00242156,1.733718676232704e-05
391.0,0.0046402,564.8405586371887,0.0046402,0.0022359683083458272
392.0,0.00493926,564.895554523397,0.00493926,0.002535019429929328
393.0,0.00220177,564.9505504096052,0.00220177,-0.00020247944848717165
394.0,0.00116718,565.0055462958135,0.00116718,-0.0012370785266832454
395.0,0.002336,565.0605421820217,0.002336,-6.826881114504286e-05
396.0,0.00331561,565.11553806823,0.00331561,0.0009113308369316235
397.0,0.00239089,565.1705339544383,0.00239089,-1.3398604321705927e-05
398.0,0.001515,565.2255298406465,0.001515,-0.00088929805882346
399.0,0.00403577,565.2805257268548,0.00403577,0.001631461616085017
400.0,0.00467663,565.3355216130631,0.00467663,0.002272311290993494
401.0,0.0056898,565.3905174992713,0.0056898,0.003285470965901971
402.0,0.00597055,565.4455133854796,0.00597055,0.0035662106408104475
403.0,0.00684029,565.5005092716877,0.00684029,0.004435940315718924
404.0,0.00594914,565.555505157896,0.00594914,0.003544779990627402
405.0,0.00416991,565.6105010441044,0.00416991,0.0017655396655358781
