,Pixels #,Intensity (a.u.),Filtered Intensity (a.u.),Baselined Filtered Intensity (a.u.),Wavelength (nm),Raman shift (cm-1),Raman shift (cm-1) adjusted
19,19.0,0.0010783,0.0010783,0.0010770851754990688,544.3820889677161,427.5416806403197,-2158.514688844391
20,20.0,1.78658e-05,1.78658e-05,1.665100450682601e-05,544.4370848539243,429.3972563423421,-2154.7452542991905
21,21.0,0.0,0.0,-1.2147498846451197e-06,544.4920807401326,431.25245720317554,-2150.9765812100295
22,22.0,0.00122873,0.00122873,0.0012275152945151917,544.5470766263409,433.10728333638804,-2147.208669346206
23,23.0,0.0,0.0,-1.214661084971122e-06,544.6020725125491,434.9617348555,-2143.4415184771137
24,24.0,0.00139448,0.00139448,0.0013932653821062623,544.6570683987574,436.81581187399695,-2139.675128372216
25,25.0,0.0,0.0,-1.2145747025041306e-06,544.7120642849655,438.66951450530166,-2135.9094988011057
26,26.0,0.000526754,0.000526754,0.0005255394672802119,544.7670601711739,440.52284286280866,-2132.1446295334313
27,27.0,0.000801671,0.000801671,0.0008004565092629278,544.8220560573822,442.37579705985826,-2128.3805203389525
28,28.0,0.000117812,0.000117812,0.00011659755124564379,544.8770519435903,444.22837720973877,-2124.6171709875343
29,29.0,0.000516709,0.000516709,0.0005154945932283597,544.9320478297986,446.0805834257081,-2120.854581249104
30,30.0,0.00111645,0.00111645,0.0011152356352110756,544.987043716007,447.9324158209656,-2117.0927508937066
31,31.0,0.000836576,0.000836576,0.0008353616771937917,545.0420396022151,449.7838745086652,-2113.33167969148
32,32.0,0.00136638,0.00136638,0.0013651657191765076,545.0970354884234,451.6349596019259,-2109.5713674126337
33,33.0,0.000269004,0.000269004,0.0002677897611592236,545.1520313746316,453.4856712138085,-2105.8118138274954
34,34.0,0.000661669,0.000661669,0.0006604548031419397,545.2070272608399,455.33600945734094,-2102.053018706458
35,35.0,0.0,0.0,-1.2141548753444363e-06,545.2620231470482,457.18597444549494,-2098.2949818200295
36,36.0,0.000575265,0.000575265,0.0005740508858992718,545.3170190332564,459.0355662911967,-2094.5377029388114
37,37.0,8.01099e-05,8.01099e-05,7.889582667388803e-05,545.3720149194647,460.8847851073354,-2090.7811818334794
38,38.0,0.00243083,0.00243083,0.0024296159674485045,545.427010805673,462.73363100675067,-2087.0254182748095
39,39.0,0.000524147,0.000524147,0.0005229330082231205,545.4820066918812,464.58210410222756,-2083.2704120336894
40,40.0,0.000622059,0.000622059,0.0006208450489977367,545.5370025780895,466.4302045065231,-2079.516162881063
41,41.0,0.000724231,0.000724231,0.0007230170897723529,545.5919984642977,468.2779323323316,-2075.7626705880025
42,42.0,0.000145914,0.000145914,0.0001447001305469692,545.646994350506,470.1252876923188,-2072.009934925637
43,43.0,0.000994634,0.000994634,0.0009934201713215855,545.7019902367143,471.97227069909223,-2068.2579556652154
44,44.0,0.0,0.0,-1.213787903798329e-06,545.7569861229225,473.8188814652116,-2064.506732578082
45,45.0,0.000240393,0.000240393,0.0002391792516630831,545.8119820091308,475.66512010320616,-2060.756265435644
46,46.0,0.000172745,0.000172745,0.00017153129122996456,545.866977895339,477.51098672554673,-2057.006554009427
47,47.0,0.0,0.0,-1.2136692031539937e-06,545.9219737815473,479.3564814446652,-2053.2575980710358
48,48.0,0.0,0.0,-1.2136308438893798e-06,545.9769696677556,481.20160437294766,-2049.5093973921685
49,49.0,0.000495537,0.000495537,0.0004943234063077965,546.0319655539638,483.04635562272614,-2045.7619517446324
50,50.0,0.00114118,0.00114118,0.0011399664434594825,546.0869614401721,484.8907353063045,-2042.0152609002926
51,51.0,0.00094536,0.00094536,0.0009441464806111683,546.1419573263804,486.7347435359281,-2038.2693246311323
52,52.0,0.000480468,0.000480468,0.00047925451776285416,546.1969532125886,488.57838042379655,-2034.5241427092287
53,53.0,0.0,0.0,-1.2134450854599468e-06,546.2519490987969,490.4216460820728,-2030.7797149067324
54,54.0,0.0,0.0,-1.2134091411682467e-06,546.3069449850051,492.2645406228656,-2027.036040995905
55,55.0,0.00102502,0.00102502,0.001023806625595765,546.3619408712134,494.1070641582531,-2023.2931207490697
56,56.0,0.000214389,0.000214389,0.0002131756603326982,546.4169367574217,495.9492168002486,-2019.5509539386815
57,57.0,0.0014875,0.0014875,0.0014862866950696315,546.4719326436299,497.7909986608308,-2015.8095403372658
58,58.0,0.0011066,0.0011066,0.0011053867298065647,546.5269285298382,499.63240985193914,-2012.068879717428
59,59.0,0.00220887,0.00220887,0.0022076567645434976,546.5819244160465,501.4734504854568,-2008.3289718518872
60,60.0,0.00103532,0.00103532,0.001034106799280431,546.6369203022547,503.3141206732235,-2004.589816513451
61,61.0,0.0,0.0,-1.2131659826356645e-06,546.691916188463,505.15442052704446,-2000.8514134749976
62,62.0,0.0,0.0,-1.2131324528194026e-06,546.7469120746712,506.9943501586661,-1997.113762509524
63,63.0,4.57771e-06,4.57771e-06,3.364609869913195e-06,546.8019079608795,508.8339096798026,-1993.376863390093
64,64.0,0.0,0.0,-1.2130644578231142e-06,546.8569038470878,510.67309920211363,-1989.6407158898778
65,65.0,0.000767147,0.000767147,0.0007659339700074245,546.911899733296,512.5119188372136,-1985.9053197821443
66,66.0,0.000995524,0.000995524,0.0009943110044726721,546.9668956195043,514.3503686966819,-1982.1706748402285
67,67.0,0.00150696,0.00150696,0.0015057470389379195,547.0218915057125,516.1884488920398,-1978.4367808375855
68,68.0,0.0,0.0,-1.2129265968328172e-06,547.0768873919208,518.0261595347799,-1974.7036375477276
69,69.0,0.000128176,0.000128176,0.00012696310666153563,547.1318832781291,519.8635007363367,-1970.9712447442862
70,70.0,9.76577e-05,9.76577e-05,9.644483991990408e-05,547.1868791643373,521.7004726080988,-1967.2396022009852
71,71.0,0.00221803,0.00221803,0.0022168171731782728,547.2418750505456,523.5370752614226,-1963.508709691614
72,72.0,0.00129346,0.00129346,0.0012922472064366408,547.2968709367539,525.3733088076123,-1959.7785669900686
73,73.0,0.0,0.0,-1.2127603049905668e-06,547.351866822962,527.2091733579177,-1956.0491738703545
74,74.0,0.000848402,0.000848402,0.000847189271746664,547.4068627091704,529.044669023565,-1952.3205301065261
75,75.0,0.0,0.0,-1.2126962016815133e-06,547.4618585953785,530.8797959157176,-1948.5926354727646
76,76.0,0.000912108,0.000912108,0.0009108953346433228,547.5168544815868,532.7145541455061,-1944.8654897433187
77,77.0,0.0,0.0,-1.2126345116729446e-06,547.5718503677952,534.5489438240091,-1941.139092692542
78,78.0,0.0,0.0,-1.212604873257611e-06,547.6268462540033,536.3829650622578,-1937.4134440948847
79,79.0,0.0016041,0.0016041,0.0016028874235585982,547.6818421402116,538.2166179712525,-1933.6885437248595
80,80.0,0.00236445,0.00236445,0.0023632374519904544,547.73683802642,540.0499026619356,-1929.9643913570974
81,81.0,0.00360501,0.00360501,0.00360379748042231,547.7918339126281,541.8828192452078,-1926.2409867663132
82,82.0,0.000732751,0.000732751,0.0007315385088541657,547.8468297988364,543.7153678319308,-1922.5183297273013
83,83.0,0.0,0.0,-1.2124627139784389e-06,547.9018256850446,545.5475485329148,-1918.7964200149613
84,84.0,0.000292973,0.000292973,0.00029176056451145913,547.9568215712529,547.3793614589324,-1915.075257404268
85,85.0,0.0014524,0.0014524,0.0014511875917368967,548.0118174574612,549.2108067207068,-1911.354841670298
86,86.0,0.00162025,0.00162025,0.0016190376189623343,548.0668133436694,551.0418844289154,-1907.6351725882196
87,87.0,0.0,0.0,-1.2123538122279632e-06,548.1218092298777,552.8725946941969,-1903.9162499332801
88,88.0,0.0,0.0,-1.2123277931003102e-06,548.1768051160859,554.7029376271398,-1900.1980734808294
89,89.0,9.46059e-05,9.46059e-05,9.339359701974325e-05,548.2318010022942,556.5329133382958,-1896.4806430062918
90,90.0,0.0012775,0.0012775,0.0012762877218325868,548.2867968885025,558.3625219381626,-1892.7639582852005
91,91.0,0.0,0.0,-1.2122533545696445e-06,548.3417927747107,560.1917635371985,-1889.0480190931698
92,92.0,0.000502848,0.000502848,0.0005016357702520638,548.396788660919,562.0206382458211,-1885.3328252058968
93,93.0,0.000198367,0.000198367,0.0001971547938586973,548.4517845471273,563.8491461743998,-1881.6183763991753
94,94.0,6.10361e-06,6.10361e-06,4.891427465330754e-06,548.5067804333355,565.6772874332522,-1877.9046724489056
95,95.0,0.00200688,0.00200688,0.0020056678459422976,548.5617763195438,567.50506213267,-1874.1917131310397
96,96.0,0.00204808,0.00204808,0.002046867874419265,548.616772205752,569.3324703828816,-1870.4794982216586
97,97.0,0.0017607,0.0017607,0.0017594879028962319,548.6717680919603,571.1595122940855,-1866.768027496904
98,98.0,0.0,0.0,-1.2120686268011146e-06,548.7267639781686,572.986187976428,-1863.0573007330238
99,99.0,0.0,0.0,-1.2120413558605567e-06,548.7817598643768,574.8124975400096,-1859.3473177063588
100,100.0,0.0,0.0,-1.212015290919364e-06,548.8367557505851,576.6384410948989,-1855.6380781933144
101,101.0,0.000364691,0.000364691,0.0003634790095680484,548.8917516367933,578.464018751103,-1851.929581970421
102,102.0,0.00114214,0.00114214,0.0011409280344270162,548.9467475230016,580.2892306186013,-1848.2218288142656
103,103.0,0.00098319,0.00098319,0.000981978059285984,549.0017434092099,582.1140768073191,-1844.514818501545
104,104.0,0.00158389,0.00158389,0.0015826780841449515,549.0567392954181,583.9385574271357,-1840.808550809049
105,105.0,0.00168892,0.00168892,0.0016877081090039194,549.1117351816264,585.7626725878982,-1837.1030255136332
106,106.0,0.00118016,0.00118016,0.0011789481338628871,549.1667310678347,587.5864223993995,-1833.3982423922632
107,107.0,0.000383701,0.000383701,0.00038248915872185485,549.2217269540429,589.4098069713868,-1829.6942012219977
108,108.0,0.0,0.0,-1.2118164191774171e-06,549.2767228402512,591.2328264135771,-1825.9909017799564
109,109.0,0.0,0.0,-1.2117927659853472e-06,549.3317187264594,593.0554808356264,-1822.2883438433828
110,110.0,0.0,0.0,-1.2117703185454224e-06,549.3867146126677,594.8777703471608,-1818.586527189582
111,111.0,0.00062384,0.00062384,0.0006226282509231647,549.441710498876,596.6996950577561,-1814.88545159596
112,112.0,0.0014168,0.0014168,0.0014155882721648748,549.4967063850842,598.5212550769364,-1811.1851168400285
113,113.0,0.0,0.0,-1.21170659341508e-06,549.5517022712925,600.3424505141995,-1807.4855226993532
114,114.0,0.0,0.0,-1.2116865573713547e-06,549.6066981575008,602.163281478987,-1803.786668951613
115,115.0,0.000309758,0.000309758,0.0003085463322730259,549.661694043709,603.983748080697,-1800.0885553745752
116,116.0,0.000367742,0.000367742,0.0003665303511034232,549.7166899299173,605.803850428693,-1796.3911817460782
117,117.0,0.000363419,0.000363419,0.0003622073699338205,549.7716858161255,607.6235886322778,-1792.694547844083
118,118.0,0.00147676,0.00147676,0.0014755483887642178,549.8266817023338,609.4429628007346,-1788.9986534465909
119,119.0,0.00233711,0.00233711,0.002335898407594615,549.8816775885421,611.2619730432793,-1785.3034983317393
120,120.0,0.00118378,0.00118378,0.0011825684264250122,549.9366734747503,613.0806194690956,-1781.6090822777317
121,121.0,0.000598726,0.000598726,0.0005975144452554096,549.9916693609586,614.8989021873257,-1777.9154050628554
122,122.0,0.0,0.0,-1.2115359141930843e-06,550.0466652471669,616.7168213070621,-1774.2224664654987
123,123.0,0.0,0.0,-1.2115182892922142e-06,550.101661133375,618.5343769373537,-1770.5302662641386
124,124.0,0.000205997,0.000205997,0.0002047854981301298,550.1566570195833,620.3515691872129,-1766.8388042373267
125,125.0,0.000810254,0.000810254,0.0008090425145495519,550.2116529057915,622.1683981655975,-1763.1480801637247
126,126.0,0.000417779,0.000417779,0.0004165675309689738,550.2666487919998,623.9848639814352,-1759.458093822056
127,127.0,0.000288014,0.000288014,0.00028680254738839585,550.3216446782081,625.8009667436015,-1755.7688449911495
128,128.0,0.00213677,0.00213677,0.0021355585638078178,550.3766405644163,627.6167065609222,-1752.0803334499358
129,129.0,0.00158109,0.00158109,0.00157987858022724,550.4316364506246,629.4320835421971,-1748.3925589773976
130,130.0,0.00210937,0.00210937,0.002108158596646662,550.4866323368328,631.247097796165,-1744.705521352642
131,131.0,0.0,0.0,-1.2113869339160791e-06,550.5416282230411,633.0617494315367,-1741.0192203548331
132,132.0,0.0,0.0,-1.2113717198421335e-06,550.5966241092494,634.8760385569666,-1737.333655763249
133,133.0,0.0,0.0,-1.2113577111011073e-06,550.6516199954576,636.6899652810679,-1733.6488273572515
134,134.0,0.0,0.0,-1.2113449076790425e-06,550.7066158816659,638.5035297124214,-1729.9647349162692
135,135.0,1.83108e-05,1.83108e-05,1.7099466690436828e-05,550.7616117678742,640.3167319595534,-1726.28137821984
136,136.0,0.000849928,0.000849928,0.0008487166953373062,550.8166076540824,642.1295721309428,-1722.598757047599
137,137.0,0.00114379,0.00114379,0.0011425787239841756,550.8716035402907,643.9420503350445,-1718.9168711792304
138,138.0,0.00204732,0.00204732,0.0020461087526310448,550.9265994264989,645.7541666802462,-1715.235720394554
139,139.0,0.00119917,0.00119917,0.0011979587812779142,550.9815953127072,647.5659212749136,-1711.5553044734343
140,140.0,0.00263428,0.00263428,0.0026330688099247836,551.0365911989155,649.3773142273568,-1707.8756231958498
141,141.0,0.00182269,0.00182269,0.001821478838571653,551.0915870851237,651.1883456458397,-1704.1966763418716
142,142.0,0.0,0.0,-1.2111327814777848e-06,551.146582971332,652.999015638598,-1700.5184636916288
143,143.0,0.0007393,0.0007393,0.0007380888946602967,551.2015788575402,654.8093243138072,-1696.8409850253727
144,144.0,0.000226215,0.000226215,0.00022500392210207117,551.2565747437485,656.6192717796121,-1693.1642401234171
145,145.0,0.0,0.0,-1.211050456154311e-06,551.3115706299568,658.4288581441095,-1689.4882287661726
146,146.0,0.000753351,0.000753351,0.0007521399757806073,551.366566516165,660.2380835153492,-1685.8129507341462
147,147.0,0.000463684,0.000463684,0.000462473002017369,551.4215624023733,662.0469480013458,-1682.1384058079161
148,148.0,0.0,0.0,-1.2109717458693445e-06,551.4765582885816,663.8554517100683,-1678.4645937681523
149,149.0,0.0,0.0,-1.210946714042138e-06,551.5315541747898,665.6635947494341,-1674.791514395631
150,150.0,0.0,0.0,-1.2109228871244444e-06,551.5865500609981,667.471377227332,-1671.1191674711858
151,151.0,7.47692e-05,7.47692e-05,7.355829973490748e-05,551.6415459472063,669.2787992515947,-1667.4475527757643
152,152.0,0.000403538,0.000403538,0.0004023271223569394,551.6965418334146,671.0858609300244,-1663.7766700903758
153,153.0,0.000526118,0.000526118,0.0005249071449789713,551.7515377196229,672.8925623703691,-1660.1065191961402
154,154.0,0.00106578,0.00106578,0.0010645691676010032,551.8065336058311,674.6989036803354,-1656.4370998742609
155,155.0,0.0,0.0,-1.2108097769648277e-06,551.8615294920394,676.5048849676001,-1652.7684119060027
156,156.0,8.85023e-05,8.85023e-05,8.729151164029406e-05,551.9165253782477,678.3105063397788,-1649.1004550727537
157,157.0,0.000131991,0.000131991,0.00013078023305755296,551.9715212644559,680.1157679044503,-1645.4332291559779
158,158.0,0.000425027,0.000425027,0.00042381625447481186,552.0265171506642,681.9206697691588,-1641.7667339372085
159,159.0,0.000179166,0.000179166,0.00017795527589207073,552.0815130368724,683.7252120413945,-1638.1009691980892
160,160.0,0.000178658,0.000178658,0.00017744729730932962,552.1365089230807,685.5293948286167,-1634.4359347203258
161,161.0,0.000188067,0.000188067,0.0001868563187265885,552.191504809289,687.3332182382287,-1630.771630285738
162,162.0,0.000244526,0.000244526,0.0002433153401438474,552.2465006954972,689.1366823775949,-1627.1080556762254
163,163.0,0.0020304,0.0020304,0.0020291893615611064,552.3014965817055,690.9397873540468,-1623.4452106737533
164,164.0,0.00223093,0.00223093,0.002229719382978365,552.3564924679137,692.7425332748597,-1619.7830950604014
165,165.0,0.0,0.0,-1.2105956043759393e-06,552.411488354122,694.5449202472764,-1616.1217086183162
166,166.0,0.000719336,0.000719336,0.0007181254246083229,552.4664842403303,696.34694837849,-1612.4610511297444
167,167.0,0.000158312,0.000158312,0.00015710144482102185,552.5214801265384,698.1486177756518,-1608.8011223770175
168,168.0,0.000269449,0.000269449,0.00026823846503372075,552.5764760127468,699.949928545877,-1605.141922142541
169,169.0,0.0,0.0,-1.2105147535803668e-06,552.631471898955,701.7508807962304,-1601.4834502088224
170,170.0,2.59403e-05,2.59403e-05,2.472980425463872e-05,552.6864677851632,703.5514746337335,-1597.8257063584567
171,171.0,0.00215146,0.00215146,0.0021502495479401515,552.7414636713715,705.3517101653778,-1594.168690374101
172,172.0,0.000817884,0.000817884,0.0008166735916256642,552.7964595575797,707.1515874980936,-1590.5124020385356
173,173.0,0.000165052,0.000165052,0.00016384163531117708,552.851455443788,708.9511067387878,-1586.856841134589
174,174.0,0.0,0.0,-1.2103210033101461e-06,552.9064513299963,710.7502679943082,-1583.2020074452096
175,175.0,0.000978103,0.000978103,0.000976892721477915,552.9614472162045,712.5490713714685,-1579.5479007534145
176,176.0,0.00115244,0.00115244,0.0011512297639591404,553.0164431024128,714.3475169770429,-1575.894520842302
177,177.0,0.00190471,0.00190471,0.0019034998064403658,553.0714389886211,716.145604917754,-1572.241867495075
178,178.0,0.000567508,0.000567508,0.0005662978489215911,553.1264348748293,717.9433353002848,-1568.5899404950158
179,179.0,0.0,0.0,-1.2101085971835804e-06,553.1814307610376,719.7407082312865,-1564.938739625473
180,180.0,0.0,0.0,-1.2100673200348703e-06,553.2364266472458,721.5377238173511,-1561.2882646699143
181,181.0,0.000155261,0.000155261,0.0001540509727530782,553.2914225334541,723.3343821650404,-1557.6385154118684
182,182.0,9.15541e-06,9.15541e-06,7.945422826191306e-06,553.3464184196624,725.130683380871,-1553.9894916349574
183,183.0,0.00075316,0.00075316,0.000751950060813142,553.4014143058706,726.9266275713093,-1550.341193122904
184,184.0,0.00150594,0.00150594,0.001504730108800093,553.4564101920789,728.7222148427957,-1546.693619659484
185,185.0,0.00111849,0.00111849,0.0011172801567870434,553.5114060782871,730.5174453017078,-1543.046771028601
186,186.0,0.000312365,0.000312365,0.00031115520477399423,553.5664019644954,732.3123190544037,-1539.400647014198
187,187.0,0.000788701,0.000788701,0.0007874912527609451,553.6213978507037,734.1068362071786,-1535.7552474003462
188,188.0,0.000633694,0.000633694,0.0006324843007478957,553.6763937369119,735.900996866295,-1532.1105719711827
189,189.0,0.000663386,0.000663386,0.0006621763487348464,553.7313896231202,737.6948011379768,-1528.4666205109233
190,190.0,0.000350958,0.000350958,0.00034974839672179716,553.7863855093285,739.4882491283976,-1524.823392803886
191,191.0,0.0,0.0,-1.2095552912520875e-06,553.8413813955367,741.281340943692,-1521.1808886344677
192,192.0,0.00139537,0.00139537,0.0013941604914921714,553.896377281745,743.0740766899559,-1517.5391077871445
193,193.0,0.0,0.0,-1.2094617244049627e-06,553.9513731679532,744.8664564732371,-1513.8980500464895
194,194.0,0.00123999,0.00123999,0.0012387805838555844,554.0063690541615,746.658480399549,-1510.2577151971461
195,195.0,0.000867157,0.000867157,0.0008659476294355737,554.0613649403698,748.450148574855,-1506.6181030238597
196,196.0,0.00228536,0.00228536,0.002284150675015563,554.116360826578,750.2414611050751,-1502.9792133114627
197,197.0,0.0,0.0,-1.209279404447699e-06,554.1713567127863,752.0324180960991,-1499.34104584485
198,198.0,0.0,0.0,-1.2092350277115453e-06,554.2263525989946,753.8230196537667,-1495.7036004090178
199,199.0,0.0,0.0,-1.209191854184474e-06,554.2813484852028,755.6132658838701,-1492.0668767890584
200,200.0,0.00104562,0.00104562,0.0010444108501161764,554.3363443714111,757.4031568921753,-1488.4308747701182
201,201.0,0.000560006,0.000560006,0.0005587968920865373,554.3913402576193,759.1926927843876,-1484.7955941374657
202,202.0,0.000590524,0.000590524,0.0005893149340568982,554.4463361438276,760.9818736661867,-1481.161034676423
203,203.0,0.000320185,0.000320185,0.00031897597602725906,554.5013320300359,762.7706996431996,-1477.5271961724181
204,204.0,0.000308169,0.000308169,0.00030696001799761994,554.5563279162441,764.5591708210125,-1473.894078410962
205,205.0,0.00132849,0.00132849,0.001327281059967981,554.6113238024524,766.347287305179,-1470.261681177632
206,206.0,0.0,0.0,-1.2088980616583312e-06,554.6663196886606,768.1350492011961,-1466.6300042581206
207,207.0,0.000357443,0.000357443,0.0003562341427058282,554.7213155748689,769.9224566145353,-1462.999047438172
208,208.0,0.000369395,0.000369395,0.00036818618347331483,554.7763114610772,771.7095096506157,-1459.368810503637
209,209.0,0.0,0.0,-1.2087757591986333e-06,554.8313073472854,773.4962084148108,-1455.7392932404587
210,210.0,0.00012665,0.00012665,0.00012544126380553512,554.8863032334937,775.2825530124661,-1452.1104954346367
211,211.0,0.000323491,0.000323491,0.0003222823033702689,554.941299119702,777.0685435488726,-1448.4824168722828
212,212.0,0.000349622,0.000349622,0.0003484133429350027,554.9962950059102,778.854180129285,-1444.8550573395808
213,213.0,0.00244392,0.00244392,0.0024427113824997365,555.0512908921185,780.6394628589205,-1441.2284166227919
214,214.0,0.00158796,0.00158796,0.0015867514220644704,555.1062867783266,782.4243918429426,-1437.6024945082859
215,215.0,0.000842807,0.000842807,0.000841598461629204,555.161282664535,784.2089671864883,-1433.977290782486
216,216.0,0.000840963,0.000840963,0.0008397545011939378,555.2162785507433,785.9931889946407,-1430.3528052319261
217,217.0,0.000590333,0.000590333,0.0005891245407586716,555.2712744369514,787.7770573724417,-1426.7290376432225
218,218.0,0.000929529,0.000929529,0.0009283205803234054,555.3262703231597,789.5605724249051,-1423.1059878030494
219,219.0,0.0,0.0,-1.2083801118608933e-06,555.381266209368,791.3437342569902,-1419.4836554981914
220,220.0,0.0,0.0,-1.2083417494868503e-06,555.4362620955762,793.1265429736109,-1415.8620405155255
221,221.0,0.000675975,0.000675975,0.0006747666954105655,555.4912579817845,794.9089986796572,-1412.2411426419767
222,222.0,0.0017045,0.0017045,0.001703291732570618,555.5462538679927,796.6911014799585,-1408.620961664594
223,223.0,0.0,0.0,-1.2082302693295703e-06,555.601249754201,798.4728514793204,-1405.0014973704742
224,224.0,0.000102045,0.000102045,0.00010083680568851202,555.6562456404093,800.2542487824918,-1401.3827495468292
225,225.0,0.0,0.0,-1.2081583536464038e-06,555.7112415266175,802.035293494183,-1397.7647179809496
226,226.0,0.000648699,0.000648699,0.0006474908764020558,555.7662374128258,803.8159857190757,-1394.147402460184
227,227.0,0.0,0.0,-1.208088842242003e-06,555.821233299034,805.5963255617911,-1390.5308027720037
228,228.0,0.000470423,0.000470423,0.00046921494471138987,555.8762291852423,807.3763131269266,-1386.9149187039288
229,229.0,0.0,0.0,-1.2080217349782224e-06,555.9312250714506,809.1559485190253,-1383.2997500435893
230,230.0,5.64584e-05,5.64584e-05,5.525041061665005e-05,555.9862209576588,810.9352318425933,-1379.6852965786902
231,231.0,0.000251774,0.000251774,0.0002505660429682783,556.0412168438671,812.7141632021003,-1376.0715580970113
232,232.0,0.00178569,0.00178569,0.0017844820753199066,556.0962127300754,814.4927427019654,-1372.4585343864342
233,233.0,0.00202583,0.00202583,0.002024622107671535,556.1512086162836,816.2709704465716,-1368.8462252349143
234,234.0,0.00205863,0.00205863,0.0020574221400231634,556.2062045024919,818.0488465402645,-1365.234630430483
235,235.0,0.00105205,0.00105205,0.0010508421723747913,556.2612003887001,819.826371087338,-1361.623749761277
236,236.0,0.0,0.0,-1.207795273580313e-06,556.3161962749084,821.6035441920575,-1358.01358301549
237,237.0,0.000758373,0.000758373,0.0007571652358762693,556.3711921611167,823.3803659586387,-1354.4041299814173
238,238.0,0.000554411,0.000554411,0.0005532032670261189,556.4261880473249,825.1568364912496,-1350.7953904474514
239,239.0,0.000355472,0.000355472,0.00035426429817596853,556.4811839335332,826.9329558940386,-1347.1873642020237
240,240.0,0.0,0.0,-1.2076706741819033e-06,556.5361798197415,828.7087242710936,-1343.5800510336894
241,241.0,0.0,0.0,-1.2076407259872213e-06,556.5911757059497,830.4841417264611,-1339.9734507310875
242,242.0,0.00101727,0.00101727,0.0010160623880205823,556.646171592158,832.2592083641659,-1336.3675630829005
243,243.0,0.00104473,0.00104473,0.001043522416767152,556.7011674783662,834.0339242881656,-1332.7623878779486
244,244.0,0.000275934,0.000275934,0.0002747264455137213,556.7561633645745,835.8082896024006,-1329.1579249050858
245,245.0,0.0,0.0,-1.2075257397091836e-06,556.8111592507828,837.5823044107548,-1325.5541739532814
246,246.0,0.000520333,0.000520333,0.0005191255018053494,556.866155136991,839.3559688170708,-1321.9511348115886
247,247.0,0.00181811,0.00181811,0.001816902529350408,556.9211510231993,841.1292829251654,-1318.348807269113
248,248.0,0.0010338,0.0010338,0.0010325925568954665,556.9761469094075,842.9022468387924,-1314.7471911150878
249,249.0,0.00036876,0.00036876,0.00036755258444052494,557.0311427956158,844.6748606616883,-1311.1462861387822
250,250.0,0.0,0.0,-1.2073880144164906e-06,557.0861386818241,846.4471244975309,-1307.5460921295835
251,251.0,1.5259e-06,1.5259e-06,3.185383292677666e-07,557.1411345680323,848.2190384499571,-1303.9466088769632
252,252.0,0.000979375,0.000979375,0.0009781676649899573,557.1961304542406,849.9906026225796,-1300.3478361704415
253,253.0,0.000581877,0.000581877,0.0005806696916506469,557.2511263404489,851.7618171189528,-1296.7497737996564
254,254.0,0.0,0.0,-1.2072816886634675e-06,557.3061222266571,853.532682042594,-1293.152421554322
255,255.0,0.00154752,0.00154752,0.0015463127437707574,557.3611181128654,855.3031974969905,-1289.555779224214
256,256.0,0.00115066,0.00115066,0.0011494527692301783,557.4161139990736,857.0733635855707,-1285.9598465992258
257,257.0,0.000367488,0.000367488,0.00036628079468959914,557.4711098852819,858.8431804117396,-1282.3646234693003
