Pixels #,Intensity (a.u.),Wavelength (nm),Raman shift (cm-1),Raman shift (cm-1) adjusted,Filtered Intensity (a.u.),Baselined Filtered Intensity (a.u.)
0.0,7.56125,543.3374318193712,392.22333707300726,393.9935546568781,7.56034,-0.08075701887938358
1.0,7.56155,543.3924275939398,394.08605080150153,395.8538693730178,7.56054,-0.08055709700928038
2.0,7.56034,543.4474233685083,395.9483875243036,397.71380756901567,7.56054,-0.08055725297760752
3.0,7.56054,543.502419143077,397.8103473558682,399.57336935917897,7.56054,-0.08055748796030127
4.0,7.55891,543.5574149176456,399.6719304105939,401.43255485775904,7.56035,-0.08074780176325902
5.0,7.56082,543.6124106922141,401.5331368028229,403.2913641789508,7.56054,-0.08055819597035452
6.0,7.56035,543.6674064667827,403.39396664687337,405.14979743692504,7.56082,-0.08027866872632039
7.0,7.56244,543.7224022413513,405.25442005700074,407.0078547457902,7.56102,-0.0800792204882903
8.0,7.56324,543.7773980159199,407.11449714741275,408.8655362196069,7.56102,-0.08007984922573641
9.0,7.56102,543.8323937904885,408.9741980322888,410.7228419724075,7.56102,-0.0800805541616274
10.0,7.55984,543.8873895650571,410.8335228257412,412.5797721181572,7.56095,-0.08015133745430258
11.0,7.55867,543.9423853396257,412.6924716418498,414.4363267707891,7.56095,-0.08015220025104153
12.0,7.56095,543.9973811141942,414.5510445946357,416.29250604417734,7.56095,-0.08015314368924997
13.0,7.56142,544.0523768887629,416.40924179809195,418.14831005216826,7.56095,-0.08015416555474086
14.0,7.5613,544.1073726633315,418.26706336615297,420.0037389085494,7.56095,-0.0801552653917641
15.0,7.56,544.1623684379,420.1245094127013,421.85879272705677,7.56,-0.08110644331798866
16.0,7.55858,544.2173642124686,421.9815800515932,423.71347162139995,7.56,-0.08110770059771166
17.0,7.55955,544.2723599870372,423.83827539662235,425.56777570522604,7.56,-0.08110903861158292
18.0,7.56124,544.3273557616058,425.69459556153663,427.4217050921364,7.56084,-0.08027045641862163
19.0,7.56084,544.3823515361744,427.5505406600515,429.2752598957001,7.56084,-0.08027195237813523
20.0,7.56122,544.437347310743,429.40611080582397,431.1284402294277,7.56084,-0.08027352688024969
21.0,7.55922,544.4923430853115,431.2613061124653,432.98124620678425,7.5604,-0.08071517955721408
22.0,7.5604,544.5473388598801,433.11612669355225,434.83367794120005,7.5604,-0.0807169123538003
23.0,7.55975,544.6023346344488,434.9705726626029,436.6857355460471,7.5604,-0.08071872412526293
24.0,7.56065,544.6573304090173,436.8246441330921,438.53741913465416,7.56065,-0.08047061550485779
25.0,7.56076,544.7123261835859,438.6783412184598,440.388728820315,7.56065,-0.08047258561996262
26.0,7.56084,544.7673219581545,440.5316640320855,442.23966471626306,7.56065,-0.08047463436557756
27.0,7.56052,544.822317732723,442.38461268730504,444.0902269356883,7.56076,-0.08036676166592738
28.0,7.55974,544.8773135072917,444.23718729742205,445.9404155917484,7.56084,-0.0802889678339831
