Pixels #,Intensity (a.u.),Wavelength (nm),Filtered Intensity (a.u.),Baselined Filtered Intensity (a.u.)
133.0,7.53524,550.6518698369935,7.5348,-0.007381242021702761
134.0,7.534,550.7068656115621,7.534,-0.008181842638395054
135.0,7.53399,550.7618613861306,7.534,-0.008182451433516036
136.0,7.53595,550.8168571606992,7.53595,-0.006233068407672349
137.0,7.53656,550.8718529352678,7.53656,-0.0056236916123459935
138.0,7.5386,550.9268487098363,7.53745,-0.004734320438424255
139.0,7.53745,550.981844484405,7.5386,-0.003584953996914386
140.0,7.53939,551.0368402589736,7.53926,-0.002925591138931871
141.0,7.53926,551.0918360335421,7.53926,-0.0029262312053832673
142.0,7.53911,551.1468318081107,7.53911,-0.0030768741969087188
143.0,7.53852,551.2018275826794,7.53852,-0.0036675202640896742
144.0,7.53812,551.256823357248,7.53822,-0.00396816999732863
145.0,7.53822,551.3118191318165,7.53822,-0.003968823697150015
146.0,7.54006,551.3668149063851,7.53822,-0.003969481364206828
147.0,7.53807,551.4218106809537,7.53807,-0.004120142999155085
148.0,7.5378,551.4768064555223,7.53807,-0.004120808752595018
149.0,7.53921,551.5318022300909,7.5391,-0.003091478625191435
150.0,7.5391,551.5867980046595,7.5391,-0.003092151588040437
151.0,7.5378,551.641793779228,7.53789,-0.004302827641815554
152.0,7.53789,551.6967895537966,7.5378,-0.004393507996688584
153.0,7.5372,551.7517853283653,7.5372,-0.004994192743301262
154.0,7.53574,551.8067811029338,7.53574,-0.006454882482086255
155.0,7.5355,551.8617768775024,7.53574,-0.006455578673099538
156.0,7.53652,551.916772652071,7.53652,-0.005676281317036569
157.0,7.5377,551.9717684266395,7.53736,-0.004836989634940281
158.0,7.53736,552.0267642012082,7.5377,-0.004497702787875646
159.0,7.53858,552.0817599757768,7.53736,-0.004838420436700908
160.0,7.53711,552.1367557503453,7.5377,-0.004499142921987165
161.0,7.5377,552.1917515249139,7.53711,-0.005089869904601585
162.0,7.53677,552.2467472994825,7.5377,-0.004500601975020224
163.0,7.53876,552.3017430740512,7.53745,-0.00475133854422527
164.0,7.53745,552.3567388486197,7.53745,-0.00475207986284687
165.0,7.53623,552.4117346231883,7.53671,-0.005492825931623813
166.0,7.53671,552.4667303977569,7.53671,-0.005493577490987889
167.0,7.53757,552.5217261723254,7.53757,-0.0046343345416879345
168.0,7.53854,552.576721946894,7.53794,-0.004265096224848719
169.0,7.53794,552.6317177214627,7.53794,-0.004265862171389578
170.0,7.53687,552.6867134960312,7.53782,-0.0043866323820740405
171.0,7.53782,552.7417092705998,7.53748,-0.004727406977620419
172.0,7.53748,552.7967050451684,7.53782,-0.004388186298659669
173.0,7.53863,552.851700819737,7.53788,-0.004328970006113764
174.0,7.53788,552.9066965943056,7.53788,-0.004329758040792164
175.0,7.53743,552.9616923688742,7.53788,-0.004330550403482292
176.0,7.53851,553.0166881434427,7.53743,-0.004781347094975352
177.0,7.5372,553.0716839180113,7.5372,-0.005012148565874952
178.0,7.53595,553.12667969258,7.53624,-0.005972955046885886
179.0,7.53624,553.1816754671485,7.53624,-0.005973767498397287
180.0,7.53648,553.2366712417171,7.53648,-0.005734585921222113
181.0,7.53707,553.2916670162857,7.53648,-0.005735410076281866
182.0,7.53641,553.3466627908543,7.53641,-0.005806239964400994
183.0,7.53608,553.4016585654228,7.53608,-0.006137075656377
184.0,7.53545,553.4566543399915,7.53608,-0.00613791748290371
185.0,7.53697,553.5116501145601,7.53686,-0.005358765444820612
186.0,7.53686,553.5666458891286,7.53697,-0.005249618763313535
187.0,7.53896,553.6216416636972,7.53896,-0.003260477329281919
188.0,7.53907,553.6766374382659,7.53907,-0.0031513391544235603
189.0,7.53951,553.7316332128344,7.53921,-0.0030122041296447577
190.0,7.53921,553.786628987403,7.53921,-0.0030130721158680984
191.0,7.53804,553.8416247619716,7.53891,-0.0033139431139614928
192.0,7.53891,553.8966205365401,7.53804,-0.004184817424671472
193.0,7.53692,553.9516163111088,7.53696,-0.005265695918508229
194.0,7.53696,554.0066120856774,7.53692,-0.005306579675887768
195.0,7.53613,554.0616078602459,7.53696,-0.005267468737677916
196.0,7.53759,554.1166036348145,7.53759,-0.004638363064782602
197.0,7.53841,554.1715994093831,7.53759,-0.004639262028366176
198.0,7.53664,554.2265951839516,7.53677,-0.005460165629326497
199.0,7.53677,554.2815909585203,7.53677,-0.005461074688212442
200.0,7.53758,554.3365867330889,7.53758,-0.004651989205934903
201.0,7.53812,554.3915825076575,7.53812,-0.004112908373754998
202.0,7.53818,554.446578282226,7.53818,-0.004053831652819362
203.0,7.53864,554.5015740567947,7.53818,-0.004054758984076479
204.0,7.53657,554.5565698313633,7.53788,-0.004355690368451626
205.0,7.53788,554.6115656059318,7.53788,-0.004356626106750028
206.0,7.53799,554.6665613805004,7.53799,-0.004247566199907737
207.0,7.53799,554.721557155069,7.53799,-0.004248510538907624
208.0,7.53945,554.7765529296375,7.53945,-0.0027894591246946376
209.0,7.53951,554.8315487042062,7.53945,-0.002790410498827889
210.0,7.53712,554.8865444787748,7.53746,-0.004781364662257204
211.0,7.53746,554.9415402533433,7.53746,-0.004782323605101446
212.0,7.53897,554.9965360279119,7.53897,-0.0032732873283185526
213.0,7.53906,555.0515318024806,7.53906,-0.0031842543235081067
214.0,7.53921,555.1065275770491,7.53906,-0.003185224501673467
215.0,7.53886,555.1615233516177,7.53921,-0.0030361978637838405
216.0,7.53967,555.2165191261863,7.53967,-0.0025771742608737824
217.0,7.54042,555.2715149007548,7.53967,-0.0025781532341095925
218.0,7.53944,555.3265106753234,7.53944,-0.0028091347844689807
219.0,7.53715,555.3815064498921,7.53715,-0.0051001191428392545
220.0,7.53623,555.4365022244607,7.53715,-0.005101108599237847
221.0,7.5392,555.4914979990292,7.53832,-0.003932103154652644
222.0,7.53832,555.5464937735978,7.53832,-0.003933101640576808
223.0,7.53759,555.6014895481665,7.53759,-0.004664104058008434
224.0,7.53676,555.656485322735,7.53706,-0.005195111137638264
225.0,7.53706,555.7114810973036,7.53682,-0.005436123410244242
226.0,7.53682,555.7664768718722,7.53682,-0.005437141116733102
227.0,7.53618,555.8214726464407,7.53618,-0.006078164258122243
228.0,7.53595,555.8764684210093,7.53595,-0.006309193475154018
229.0,7.53589,555.931464195578,7.53589,-0.006370228998754612
230.0,7.53569,555.9864599701465,7.53569,-0.006571270889932812
231.0,7.53556,556.0414557447151,7.53569,-0.006572319349639422
232.0,7.53758,556.0964515192837,7.53677,-0.0054933743789211675
233.0,7.53677,556.1514472938522,7.53758,-0.0046844348993104745
234.0,7.53838,556.2064430684209,7.53677,-0.005495500102217221
235.0,7.53668,556.2614388429895,7.53744,-0.004826570798353025
236.0,7.53744,556.316434617558,7.53744,-0.004827646319079726
237.0,7.53803,556.3714303921266,7.53803,-0.004238726665470871
238.0,7.53885,556.4264261666953,7.53803,-0.004239811248859304
239.0,7.5371,556.4814219412639,7.53842,-0.0038509000703301766
240.0,7.53842,556.5364177158324,7.53842,-0.0038519927411364563
241.0,7.53925,556.591413490401,7.53925,-0.0030230892623688277
242.0,7.5404,556.6464092649696,7.53979,-0.002484188805470744
243.0,7.53979,556.7014050395381,7.53979,-0.0024852908317649636
244.0,7.53829,556.7564008141068,7.53829,-0.003986395342353788
245.0,7.53732,556.8113965886754,7.53732,-0.004957503837712984
246.0,7.53574,556.8663923632439,7.53732,-0.004958617288534306
247.0,7.53743,556.9213881378125,7.53743,-0.004849735695931834
248.0,7.53884,556.9763839123812,7.53884,-0.0034408589510670495
249.0,7.54085,557.0313796869497,7.53974,-0.0025419856456663226
250.0,7.53974,557.0863754615183,7.53974,-0.002543114881229158
251.0,7.53939,557.1413712360869,7.53967,-0.0026142466588838786
252.0,7.53967,557.1963670106554,7.53939,-0.0028953810497345245
253.0,7.53842,557.251362785224,7.53842,-0.003866518334796787
254.0,7.53627,557.3063585597927,7.53636,-0.005927659484800785
255.0,7.53636,557.3613543343612,7.53636,-0.005928806559994726
256.0,7.53746,557.4163501089298,7.53746,-0.0048299595615226565
257.0,7.53749,557.4713458834984,7.53746,-0.004831117391018935
258.0,7.53678,557.526341658067,7.53749,-0.004802280049641006
259.0,7.53819,557.5813374326356,7.53819,-0.004103447508562397
260.0,7.53891,557.6363332072042,7.53891,-0.003384619069250583
261.0,7.53944,557.6913289817728,7.53891,-0.003385794013182064
262.0,7.53788,557.7463247563413,7.53861,-0.003686972341530037
263.0,7.53861,557.80132053091,7.53793,-0.004368154355346654
264.0,7.53793,557.8563163054786,7.53793,-0.004369340735521199
265.0,7.53672,557.9113120800471,7.53672,-0.005580531483240669
266.0,7.53638,557.9663078546157,7.53672,-0.00558172780916788
267.0,7.53728,558.0213036291843,7.53728,-0.005022929714498581
268.0,7.5402,558.0762994037528,7.5402,-0.0021041366406784334
269.0,7.54043,558.1312951783215,7.5402,-0.0021053456701487505
270.0,7.53805,558.1862909528901,7.53805,-0.004256556804118183
271.0,7.53704,558.2412867274586,7.53704,-0.005267772192893538
272.0,7.53373,558.2962825020272,7.5354,-0.006908992847252549
273.0,7.5354,558.3512782765958,7.5354,-0.0069102204076836315
274.0,7.5354,558.4062740511644,7.5354,-0.0069114548754134475
275.0,7.53652,558.461269825733,7.53627,-0.00604269625167575
276.0,7.53627,558.5162656003016,7.53652,-0.005793943668099821
277.0,7.53657,558.5712613748702,7.53657,-0.005745196876043579
278.0,7.53755,558.6262571494387,7.53661,-0.005706455826780754
279.0,7.53661,558.6812529240074,7.53755,-0.004767720481585691
280.0,7.53808,558.736248698576,7.53808,-0.004238989902138002
281.0,7.53857,558.7912444731445,7.53829,-0.004030263559931413
282.0,7.53829,558.8462402477131,7.53829,-0.004031541246331649
283.0,7.53829,558.9012360222818,7.53829,-0.004032822962613203
284.0,7.53688,558.9562317968503,7.53791,-0.004414108710056652
285.0,7.53791,559.0112275714189,7.53721,-0.0051153988697851815
286.0,7.53721,559.0662233459875,7.53721,-0.005116694142780709
287.0,7.53672,559.121219120556,7.53672,-0.005607994530338445
288.0,7.53521,559.1762148951246,7.53521,-0.007119300523540595
289.0,7.53423,559.2312106696933,7.53521,-0.007120613633015083
290.0,7.53574,559.2862064442618,7.53574,-0.006591933860073951
291.0,7.53847,559.3412022188304,7.53847,-0.003863260676274294
292.0,7.53847,559.396197993399,7.53847,-0.003864591354145297
293.0,7.53895,559.4511937679677,7.53847,-0.003865925895015998
294.0,7.53808,559.5061895425362,7.53833,-0.00400726430022047
295.0,7.53833,559.5611853171048,7.53808,-0.004258606711035284
296.0,7.53745,559.6161810916734,7.53833,-0.004009953378693254
297.0,7.53866,559.6711768662419,7.53861,-0.0037313040546482767
298.0,7.53861,559.7261726408105,7.53866,-0.0036826584603693036
299.0,7.53986,559.7811684153792,7.53861,-0.003734016547231711
300.0,7.53842,559.8361641899477,7.53842,-0.003925378366571586
301.0,7.53717,559.8911599645163,7.53717,-0.005176744109668618
302.0,7.53644,559.9461557390849,7.53663,-0.005718115027342208
303.0,7.53663,560.0011515136534,7.53663,-0.005719491660723719
304.0,7.53725,560.0561472882221,7.53725,-0.005100874011187528
305.0,7.53794,560.1111430627907,7.53794,-0.004412261460390532
306.0,7.53825,560.1661388373592,7.53825,-0.004103653320020939
307.0,7.53964,560.2211346119278,7.53897,-0.0033850492816016597
308.0,7.53897,560.2761303864964,7.53897,-0.0033864486268386784
309.0,7.53838,560.331126161065,7.53838,-0.0039778513571304686
310.0,7.53787,560.3861219356336,7.53838,-0.003979258063624869
311.0,7.53954,560.4411177102022,7.53954,-0.0028206687477272396
312.0,7.53999,560.4961134847708,7.53954,-0.0028220822513418398
313.0,7.53799,560.5511092593393,7.53799,-0.0043734985758820955
314.0,7.53589,560.606105033908,7.53589,-0.006474919272098312
315.0,7.53512,560.6611008084766,7.53559,-0.00677634644047842
316.0,7.53559,560.7160965830451,7.53512,-0.00724778038231122
317.0,7.53486,560.7710923576137,7.53559,-0.0067792215688147195
318.0,7.53588,560.8260881321823,7.53588,-0.006490669531642901
319.0,7.53714,560.8810839067509,7.53691,-0.005462123982374223
320.0,7.53691,560.9360796813195,7.5371,-0.005273583892924094
321.0,7.5371,560.9910754558881,7.5371,-0.005275049074835891
322.0,7.53776,561.0460712304566,7.5371,-0.00527651952957342
323.0,7.53667,561.1010670050252,7.53776,-0.004617995258606733
324.0,7.53803,561.1560627795939,7.5372,-0.0051794756037004674
325.0,7.5372,561.2110585541624,7.5372,-0.005180961126087347
326.0,7.53648,561.266054328731,7.5372,-0.005182451827251633
327.0,7.53745,561.3210501032996,7.53673,-0.005653947708682772
328.0,7.53673,561.3760458778681,7.53745,-0.004935449241666667
329.0,7.53755,561.4310416524368,7.53673,-0.005656955708020384
330.0,7.53529,561.4860374270054,7.53622,-0.006168467828930879
331.0,7.53622,561.541033201574,7.53622,-0.0061699861156787605
332.0,7.53714,561.5960289761425,7.53643,-0.005961510569780337
333.0,7.53643,561.6510247507111,7.53687,-0.00552304098285461
334.0,7.53687,561.7060205252798,7.53687,-0.005524576916628554
335.0,7.53706,561.7610162998483,7.53706,-0.005336118372636811
336.0,7.53906,561.8160120744169,7.53779,-0.004607665162503771
337.0,7.53779,561.8710078489855,7.53779,-0.004609216558097984
338.0,7.53743,561.926003623554,7.53743,-0.004970772560970005
339.0,7.53641,561.9809993981227,7.53641,-0.005992333532513605
340.0,7.53568,562.0359951726913,7.53613,-0.006273900493833473
341.0,7.53613,562.0909909472598,7.53613,-0.006275473726367942
342.0,7.53784,562.1459867218284,7.53622,-0.006187053231688999
343.0,7.53622,562.200982496397,7.53622,-0.0061886389214151905
344.0,7.53487,562.2559782709656,7.53487,-0.007540230797130398
345.0,7.53472,562.3109740455342,7.53487,-0.007541830209803813
346.0,7.53603,562.3659698201028,7.53603,-0.006383437161033179
347.0,7.53774,562.4209655946713,7.53774,-0.004675050492959798
348.0,7.53824,562.4759613692399,7.53774,-0.004676668497962666
349.0,7.53706,562.5309571438086,7.53823,-0.004188291177658066
350.0,7.53823,562.5859529183772,7.53823,-0.0041899180438838
351.0,7.53954,562.6409486929457,7.53954,-0.002881549098266767
352.0,7.53983,562.6959444675143,7.53954,-0.002883183033002723
353.0,7.53889,562.750940242083,7.53889,-0.0035348198497233696
354.0,7.53685,562.8059360166515,7.53685,-0.005576460199787192
355.0,7.53653,562.8609317912201,7.53685,-0.005578106123930837
356.0,7.53737,562.9159275657887,7.53653,-0.005899757623797797
357.0,7.53643,562.9709233403572,7.53737,-0.0050614150208927455
358.0,7.53744,563.0259191149258,7.53643,-0.006003077477250152
359.0,7.53623,563.0809148894945,7.53744,-0.004994745934107314
360.0,7.53904,563.135910664063,7.5372,-0.005236419383585655
361.0,7.5372,563.1909064386316,7.53755,-0.004888098067251434
362.0,7.53755,563.2459022132002,7.53755,-0.004889781636937762
363.0,7.53804,563.3008979877687,7.53755,-0.004891470094325001
364.0,7.53701,563.3558937623374,7.53804,-0.004403163441101476
365.0,7.53848,563.410889536906,7.53701,-0.005434861189175244
366.0,7.53593,563.4658853114745,7.53755,-0.004896564369786027
367.0,7.53755,563.5208810860431,7.53755,-0.004898272444875396
368.0,7.5377,563.5758768606117,7.53755,-0.004899985416150443
369.0,7.53667,563.6308726351804,7.53667,-0.0057817032853240136
370.0,7.53618,563.6858684097489,7.53657,-0.005883426933713132
371.0,7.53657,563.7408641843175,7.53657,-0.005885156462995589
372.0,7.5391,563.7958599588861,7.53803,-0.004426891874899752
373.0,7.53803,563.8508557334546,7.53803,-0.004428631711816067
374.0,7.53721,563.9058515080233,7.5378,-0.004660375975482189
375.0,7.5378,563.9608472825919,7.5378,-0.004662124897538256
376.0,7.53915,564.0158430571604,7.53915,-0.0033138784797319687
377.0,7.54072,564.070838831729,7.54031,-0.0021556353744109913
378.0,7.54031,564.1258346062976,7.54072,-0.001747394423828652
379.0,7.54087,564.1808303808662,7.54031,-0.002159155219917608
380.0,7.53857,564.2358261554348,7.53857,-0.0039009181742635235
381.0,7.53855,564.2908219300034,7.53855,-0.0039226850278755165
382.0,7.53564,564.3458177045719,7.53744,-0.00503445580250883
383.0,7.53744,564.4008134791405,7.53583,-0.006646231609440889
384.0,7.53583,564.4558092537092,7.53744,-0.0050380140597088285
385.0,7.53892,564.5108050282777,7.53744,-0.005039801545830613
386.0,7.53744,564.5658008028463,7.53744,-0.005041594069592037
387.0,7.53711,564.6207965774149,7.53711,-0.00537339163278272
388.0,7.53559,564.6757923519835,7.5357,-0.006785194567049402
389.0,7.5357,564.730788126552,7.5357,-0.006787004283545173
390.0,7.53661,564.7857839011207,7.53661,-0.005878820784078975
391.0,7.53883,564.8407796756893,7.53883,-0.0036606431608827705
392.0,7.53913,564.8957754502578,7.53883,-0.0036624691967768186
393.0,7.53639,564.9507712248264,7.53639,-0.006104298893585103
394.0,7.53535,565.0057669993951,7.53639,-0.006106134692037024
395.0,7.53652,565.0607627739636,7.53652,-0.005977976593967149
396.0,7.5375,565.1157585485322,7.53658,-0.005919824471276591
397.0,7.53658,565.1707543231008,7.53658,-0.005921678265836228
398.0,7.5357,565.2257500976693,7.53658,-0.005923537979500182
399.0,7.53822,565.280745872238,7.53822,-0.004285403614126437
400.0,7.53886,565.3357416468066,7.53886,-0.0036472735323211936
401.0,7.53988,565.3907374213751,7.53988,-0.002629147096236295
402.0,7.54016,565.4457331959437,7.54016,-0.002351023288190923
403.0,7.54103,565.5007289705123,7.54016,-0.002352901830181331
404.0,7.54014,565.5557247450809,7.54014,-0.002374782724083424
405.0,7.53836,565.6107205196495,7.53836,-0.004156665991769337
406.0,7.53699,565.6657162942181,7.53822,-0.004298553414338713
407.0,7.53822,565.7207120687867,7.53822,-0.004300445133616826
408.0,7.53914,565.7757078433552,7.53914,-0.0033823411514930513
409.0,7.54018,565.8307036179239,7.53915,-0.0033742405502694695
410.0,7.53915,565.8856993924925,7.53915,-0.003376143321849767
411.0,7.53898,565.940695167061,7.53898,-0.0035480494681356944
412.0,7.5388,565.9956909416296,7.5388,-0.0037299591609549765
413.0,7.53798,566.0506867161982,7.53798,-0.004551872582138294
414.0,7.53657,566.1056824907668,7.53657,-0.005963790553228598
415.0,7.53506,566.1606782653354,7.53588,-0.006655714485500397
416.0,7.53588,566.215674039904,7.53588,-0.006657645070553109
417.0,7.53798,566.2706698144725,7.53798,-0.004559582310315946
418.0,7.53798,566.3256655890411,7.53798,-0.004561524107690396
419.0,7.53978,566.3806613636098,7.53798,-0.004563470464616692
420.0,7.53689,566.4356571381783,7.53781,-0.0047354213830397285
421.0,7.53781,566.4906529127469,7.53713,-0.005417377034831361
422.0,7.53713,566.5456486873155,7.53781,-0.004739338101634516
423.0,7.53796,566.600644461884,7.53713,-0.005421303905720265
424.0,7.53706,566.6556402364527,7.53717,-0.005383275128741261
425.0,7.53717,566.7106360110213,7.53717,-0.0053852517326848925
426.0,7.53857,566.7656317855899,7.53857,-0.003987233719526806
427.0,7.53896,566.8206275601584,7.53857,-0.003989219691882262
428.0,7.53819,566.875623334727,7.53819,-0.0043712096517358745
429.0,7.53707,566.9306191092957,7.53707,-0.00549320398090547
430.0,7.53536,566.9856148838642,7.53707,-0.005495203800871984
431.0,7.53793,567.0406106584328,7.53793,-0.0046372091136337446
