,Pixels #,Intensity (a.u.),Filtered Intensity (a.u.),Baselined Filtered Intensity (a.u.),Wavelength (nm)
70,70.0,7.61766,7.61766,0.0062970135904345526,547.1880211606101
71,71.0,7.61931,7.61906,0.0076974885185183695,547.2429849949043
72,72.0,7.61906,7.61906,0.0076979711415443575,547.2979488291984
73,73.0,7.61799,7.61799,0.006628461459993851,547.3529126634926
74,74.0,7.61757,7.61757,0.006208958404622322,547.4078764977868
75,75.0,7.61709,7.61757,0.006209461556037965,547.4628403320809
76,76.0,7.61903,7.61903,0.007669970914744084,547.5178041663751
77,77.0,7.61913,7.61903,0.007670487940878878,547.5727680006693
78,78.0,7.61752,7.6184,0.00704101263495982,547.6277318349634
79,79.0,7.6184,7.61752,0.00616154436766525,547.6826956692576
80,80.0,7.61746,7.6184,0.007042082259756555,547.7376595035518
81,81.0,7.61928,7.61746,0.0061026271915389785,547.792623337846
82,82.0,7.61693,7.61801,0.0066531782238055115,547.84758717214
83,83.0,7.61801,7.61801,0.006653735906960279,547.9025510064342
84,84.0,7.62004,7.62004,0.008684300241560194,547.9575148407284
85,85.0,7.62125,7.62064,0.009284873257688453,548.0124786750225
86,86.0,7.62064,7.62064,0.009285455555799516,548.0674425093167
87,87.0,7.61938,7.6201,0.008746047136472868,548.1224063436109
88,88.0,7.6201,7.61938,0.008026647460410707,548.177370177905
89,89.0,7.61811,7.61852,0.007167255808369077,548.2323340121992
90,90.0,7.61852,7.61811,0.006757871321158682,548.2872978464934
91,91.0,7.61591,7.61751,0.006158493589500047,548.3422616807875
92,92.0,7.61751,7.61746,0.00610912201417424,548.3972255150817
93,93.0,7.61746,7.61746,0.006109756545822798,548.4521893493759
94,94.0,7.61717,7.61746,0.00611039718507822,548.50715318367
95,95.0,7.62069,7.62069,0.009341043932581172,548.5621170179642
96,96.0,7.62201,7.62069,0.009341700018222099,548.6170808522584
97,97.0,7.61896,7.61918,0.007832365442657085,548.6720446865525
98,98.0,7.61918,7.61896,0.007613038696870689,548.7270085208467
99,99.0,7.61738,7.61875,0.007403719561587252,548.7819723551409
100,100.0,7.61875,7.61779,0.006444407827538079,548.8369361894349
101,101.0,7.61779,7.61779,0.006445102535657554,548.8919000237291
102,102.0,7.61694,7.61694,0.00559580368663859,548.9468638580233
103,103.0,7.6163,7.61694,0.005596510431418622,549.0018276923174
104,104.0,7.61893,7.61893,0.007587222770705004,549.0567915266116
105,105.0,7.62105,7.62105,0.00970794269468378,549.1117553609058
106,106.0,7.6212,7.62105,0.009708672323625933,549.1667191951999
107,107.0,7.61959,7.61959,0.008249411658260541,549.2216830294941
108,108.0,7.61664,7.61664,0.005300159239625124,549.2766468637883
109,109.0,7.61593,7.61602,0.00468091211922772,549.3316106980824
110,110.0,7.61602,7.61602,0.004681669678009648,549.3865745323766
111,111.0,7.61846,7.61846,0.0071224319167289,549.4415383666708
112,112.0,7.61982,7.61921,0.007873201275461206,549.4965022009649
113,113.0,7.61921,7.61921,0.007873978504793655,549.5514660352591
114,114.0,7.61849,7.61921,0.00787476360550432,549.6064298695533
115,115.0,7.61946,7.61849,0.007155556578377187,549.6613937038474
116,116.0,7.61813,7.61813,0.006796356704376727,549.7163575381416
117,117.0,7.61741,7.61813,0.00679716362439553,549.7713213724358
118,118.0,7.61902,7.61902,0.007687977339239538,549.8262852067298
119,119.0,7.62058,7.62033,0.008998798739502156,549.881249041024
120,120.0,7.62033,7.62033,0.008999629135714393,549.9362128753182
121,121.0,7.61823,7.61823,0.006900468528707293,549.9911767096123
122,122.0,7.61809,7.61809,0.006761314819802244,550.0461405439065
123,123.0,7.61776,7.61809,0.006762167869881708,550.1011043782007
124,124.0,7.61928,7.61928,0.007953027679796776,550.1560682124948
125,125.0,7.62033,7.61946,0.00813389544011578,550.211032046789
126,126.0,7.61946,7.61986,0.008534771331665247,550.2659958810832
127,127.0,7.61986,7.61986,0.008535655755232519,550.3209597153773
128,128.0,7.62051,7.61986,0.008536548711700398,550.3759235496715
129,129.0,7.61953,7.62049,0.009167450201962524,550.4308873839657
130,130.0,7.62049,7.61953,0.008208360856786001,550.4858512182598
131,131.0,7.61869,7.61869,0.007369279717286403,550.540815052554
132,132.0,7.61772,7.61809,0.006770205944579111,550.5957788868482
133,133.0,7.61809,7.61772,0.006401138939742701,550.6507427211423
134,134.0,7.61708,7.61708,0.005762078333805043,550.7057065554364
135,135.0,7.61599,7.61599,0.004673023487884009,550.7606703897306
136,136.0,7.61584,7.61587,0.004553973313250026,550.8156342240248
137,137.0,7.61587,7.61587,0.004554927690890054,550.8705980583189
138,138.0,7.61796,7.61754,0.0062258866217570485,550.9255618926131
139,139.0,7.61754,7.61796,0.006646851776316964,550.9805257269073
140,140.0,7.6203,7.6203,0.008987823575421494,551.0354895612014
141,141.0,7.622,7.62142,0.010108804359492574,551.0904533954956
142,142.0,7.62142,7.62142,0.01010979524929656,551.1454172297898
143,143.0,7.61962,7.61962,0.008310796245824648,551.2003810640839
144,144.0,7.61908,7.61962,0.008311805550434315,551.2553448983781
145,145.0,7.62142,7.62053,0.009222823164133587,551.3103087326723
146,146.0,7.62053,7.62102,0.009713849997750046,551.3652725669664
147,147.0,7.62102,7.62062,0.009314886542214573,551.4202364012606
148,148.0,7.62062,7.62062,0.00931593239863826,551.4752002355548
149,149.0,7.62033,7.62062,0.009316987568068313,551.5301640698489
150,150.0,7.6216,7.62033,0.009028052051558433,551.5851279041431
151,151.0,7.61874,7.61937,0.008069125560230539,551.6400917384373
152,152.0,7.61937,7.61874,0.007440207135366528,551.6950555727313
153,153.0,7.61822,7.61822,0.006921296148195033,551.7500194070255
154,154.0,7.61764,7.61764,0.006342392079935699,551.8049832413197
155,155.0,7.61568,7.61684,0.005543494351836209,551.8599470756138
156,156.0,7.61684,7.61684,0.005544602165224788,551.914910909908
157,157.0,7.6186,7.61841,0.007115715521210042,551.9698747442022
158,158.0,7.61841,7.6186,0.00730683599047488,552.0248385784963
159,159.0,7.61917,7.61841,0.0071179637640907956,552.0798024127905
160,160.0,7.61767,7.61907,0.007779098653231564,552.1347662470847
161,161.0,7.61907,7.61892,0.0076302413188695795,552.1897300813788
162,162.0,7.61892,7.61907,0.007781391612182276,552.244693915673
163,163.0,7.62038,7.61892,0.0076325496842848395,552.2996577499672
164,164.0,7.61825,7.61825,0.006963715386368641,552.3546215842613
165,165.0,7.61821,7.61821,0.0069248880497685406,552.4095854185555
166,166.0,7.61797,7.61816,0.0068760676356633965,552.4645492528497
167,167.0,7.61816,7.61816,0.0068772540952481975,552.5195130871438
168,168.0,7.61855,7.61855,0.0072684474297073365,552.574476921438
169,169.0,7.61896,7.61896,0.00767964803013399,552.6294407557322
170,170.0,7.61908,7.61902,0.0077408563076266645,552.6844045900262
171,171.0,7.61902,7.61908,0.007802072323380038,552.7393684243204
172,172.0,7.6205,7.6205,0.009223296138593184,552.7943322586146
173,173.0,7.62074,7.6205,0.009224529174179708,552.8492960929087
174,174.0,7.61848,7.61848,0.007205771431370245,552.9042599272029
175,175.0,7.61718,7.6179,0.006627020891864177,552.9592237614971
176,176.0,7.6179,7.61762,0.006348276977060863,553.0141875957912
177,177.0,7.61762,7.61777,0.0064995394082920654,553.0691514300854
178,178.0,7.61777,7.61762,0.006350808336776481,553.1241152643796
179,179.0,7.61758,7.61777,0.006502083613825427,553.1790790986737
180,180.0,7.62007,7.61813,0.006863365390668896,553.2340429329679
181,181.0,7.61813,7.61813,0.006864654028494677,553.2890067672621
182,182.0,7.6181,7.6181,0.00683594952858968,553.3439706015562
183,183.0,7.61801,7.6181,0.006837251862257254,553.3989344358504
184,184.0,7.61902,7.61902,0.007758561030798639,553.4538982701446
185,185.0,7.61916,7.61902,0.007759877955292538,553.5088621044387
186,186.0,7.61706,7.61859,0.007331202637054446,553.5638259387329
187,187.0,7.61859,7.61859,0.007332534647512823,553.6187897730271
188,188.0,7.61878,7.61878,0.007523873987999252,553.6737536073213
189,189.0,7.61922,7.61922,0.007965220849805554,553.7287174416153
190,190.0,7.61941,7.61941,0.00815657567417194,553.7836812759095
191,191.0,7.62175,7.62058,0.00932793865240722,553.8386451102037
192,192.0,7.62058,7.62058,0.009329310955621395,553.8936089444978
193,193.0,7.61859,7.61859,0.007340692585186659,553.948572778792
194,194.0,7.6178,7.6178,0.006552081552931632,554.0035366130862
195,195.0,7.61762,7.6178,0.006553477070450953,554.0585004473803
196,196.0,7.61904,7.61874,0.007494879139137822,554.1134642816745
197,197.0,7.61874,7.61878,0.007536288700151772,554.1684281159687
198,198.0,7.61878,7.61878,0.007537705794891103,554.2233919502628
199,199.0,7.61903,7.61903,0.007789130424771251,554.278355784557
200,200.0,7.62006,7.62006,0.008820562841155066,554.3333196188512
201,201.0,7.62014,7.62006,0.008822004075241807,554.3882834531453
202,202.0,7.6197,7.62012,0.008883454128470802,554.4432472874395
203,203.0,7.62012,7.6197,0.008464913062278256,554.4982111217337
204,204.0,7.61906,7.61961,0.008376380458214427,554.5531749560278
205,205.0,7.61961,7.61906,0.007827856227765828,554.608138790322
206,206.0,7.61872,7.61947,0.00823933982253422,554.6631026246162
207,207.0,7.61947,7.61938,0.008150831653906287,554.7180664589102
208,208.0,7.61938,7.61938,0.008152331633391796,554.7730302932044
209,209.0,7.61878,7.61938,0.008153839762490733,554.8279941274986
210,210.0,7.62024,7.61979,0.008565356042710803,554.8829579617927
211,211.0,7.61979,7.61979,0.00856688088547397,554.9379217960869
212,212.0,7.61855,7.61971,0.008488414292304292,554.9928856303811
213,213.0,7.61971,7.61902,0.0077999561847503784,555.0478494646752
214,214.0,7.61902,7.61971,0.008491505874516747,555.1028132989694
215,215.0,7.61994,7.61902,0.007803064052988695,555.1577771332636
216,216.0,7.61832,7.61956,0.008344630031885458,555.2127409675577
217,217.0,7.61956,7.61931,0.008096204352642467,555.2677048018519
218,218.0,7.61931,7.61931,0.008097786766892767,555.3226686361461
219,219.0,7.61793,7.61793,0.00671937727621863,555.3776324704402
220,220.0,7.61757,7.61757,0.006360974502552352,555.4325963047344
221,221.0,7.61675,7.61757,0.006362578087591331,555.4875601390286
222,222.0,7.61863,7.61851,0.00730418803293631,555.5425239733227
223,223.0,7.61851,7.61863,0.007425805279946296,555.5974878076169
224,224.0,7.61884,7.61884,0.007637429950207775,555.6524516419111
225,225.0,7.61987,7.61884,0.007639062255293538,555.7074154762051
226,226.0,7.61821,7.61851,0.007310702196833496,555.7623793104993
227,227.0,7.61851,7.61851,0.0073123494465479055,555.8173431447935
228,228.0,7.61862,7.61851,0.007314004006084396,555.8723069790876
229,229.0,7.61786,7.6182,0.007005665877096057,555.9272708133818
230,230.0,7.6182,7.61801,0.006817334751323401,555.982234647676
231,231.0,7.61801,7.6182,0.007009010440484076,556.0371984819701
232,232.0,7.61979,7.61893,0.0077406931362027365,556.0921623162643
233,233.0,7.61893,7.61979,0.008602383569976446,556.1471261505585
234,234.0,7.61986,7.61908,0.007894082603293384,556.2020899848526
235,235.0,7.61908,7.61908,0.00789578952801584,556.2570538191468
236,236.0,7.61877,7.61877,0.007587504345849538,556.312017653441
237,237.0,7.61723,7.61774,0.006559226748585445,556.3669814877351
238,238.0,7.61774,7.61774,0.00656095570821158,556.4219453220293
239,239.0,7.61908,7.61908,0.007902691226457037,556.4769091563235
240,240.0,7.61946,7.61946,0.008284434644710181,556.5318729906176
241,241.0,7.62013,7.61946,0.008286186344624191,556.5868368249118
242,242.0,7.6189,7.61942,0.00824794632794923,556.641800659206
243,243.0,7.61942,7.6189,0.007729714556454326,556.6967644935
244,244.0,7.61873,7.61942,0.008251490512029669,556.7517283277942
245,245.0,7.61956,7.61902,0.00785327471632602,556.8066921620884
246,246.0,7.61902,7.61902,0.007855066771221608,556.8616559963826
247,247.0,7.61863,7.61902,0.007856866678507046,556.9166198306767
248,248.0,7.6207,7.61995,0.008788674439981214,556.9715836649709
249,249.0,7.61995,7.61995,0.008790490987234278,557.0265474992651
250,250.0,7.61982,7.61995,0.008792316322081994,557.0815113335592
251,251.0,7.62121,7.61982,0.008664150446348273,557.1364751678534
252,252.0,7.61962,7.62068,0.009525993231896734,557.1914390021476
253,253.0,7.62068,7.62004,0.008887845540384909,557.2464028364417
254,254.0,7.62004,7.62058,0.009429706733796728,557.3013666707359
255,255.0,7.62058,7.62004,0.008891577353879576,557.3563305050301
256,256.0,7.61887,7.61887,0.007723456862615663,557.4112943393242
257,257.0,7.61793,7.61793,0.006785344092154588,557.4662581736184
258,258.0,7.61508,7.61664,0.005497238104624991,557.5212220079126
259,259.0,7.61664,7.61664,0.005499137612291705,557.5761858422067
260,260.0,7.61732,7.61732,0.006181042617050991,557.6311496765009
261,261.0,7.61896,7.61896,0.00782295380060738,557.686113510795
262,262.0,7.61998,7.61996,0.008824872804433781,557.7410773450891
263,263.0,7.61996,7.61998,0.008846800630219143,557.7960411793833
264,264.0,7.62024,7.61996,0.00882873729988276,557.8510050136775
265,265.0,7.61857,7.61987,0.00874068279536555,557.9059688479716
266,266.0,7.61987,7.61987,0.00874263702863054,557.9609326822658
267,267.0,7.62015,7.62015,0.009024600001630745,558.01589651656
268,268.0,7.62054,7.62018,0.009056571996266527,558.0708603508541
269,269.0,7.62018,7.62018,0.009058553044502204,558.1258241851483
270,270.0,7.61814,7.61814,0.007020543148317238,558.1807880194425
271,271.0,7.61694,7.61732,0.006202540270189516,558.2357518537366
272,272.0,7.61732,7.61732,0.006204543592342127,558.2907156880308
273,273.0,7.6174,7.6174,0.006286553116775728,558.345679522325
274,274.0,7.61774,7.61774,0.006628568925478362,558.4006433566191
275,275.0,7.61975,7.61864,0.007530591360366934,558.4556071909133
276,276.0,7.61864,7.61883,0.007722621323225987,558.5105710252075
277,277.0,7.61883,7.61864,0.007534659006035227,558.5655348595016
278,278.0,7.61689,7.61689,0.005786704220878569,558.6204986937958
279,279.0,7.61574,7.61689,0.005788755220284436,558.67546252809
280,280.0,7.61849,7.61849,0.007390812006302205,558.730426362384
281,281.0,7.61858,7.61849,0.0073928761805399645,558.7853901966782
282,282.0,7.61791,7.61806,0.006964947745061956,558.8403540309724
283,283.0,7.61806,7.61791,0.0068170262720528285,558.8953178652665
284,284.0,7.61757,7.61757,0.006479111613628241,558.9502816995607
285,285.0,7.61726,7.61726,0.00617120343196742,559.0052455338549
286,286.0,7.61619,7.61619,0.005103301419247863,559.060209368149
287,287.0,7.6151,7.6151,0.004015404507891063,559.1151732024432
288,288.0,7.61328,7.61489,0.0038075116103559736,559.1701370367374
289,289.0,7.61489,7.61453,0.0034496225188238583,559.2251008710315
290,290.0,7.61453,7.61489,0.0038117368755301584,559.2800647053257
291,291.0,7.6185,7.6185,0.007423855042461902,559.3350285396199
292,292.0,7.62,7.62,0.008925980630640318,559.389992373914
293,293.0,7.6219,7.62,0.008928115141828563,559.4449562082082
294,294.0,7.61979,7.61979,0.008720258578160056,559.4999200425024
295,295.0,7.61868,7.61868,0.007612410731822727,559.5548838767966
296,296.0,7.61636,7.61738,0.006314570495233873,559.6098477110907
297,297.0,7.61738,7.61738,0.006316736570904702,559.6648115453849
298,298.0,7.61745,7.61738,0.0063189089610009574,559.719775379679
299,299.0,7.61697,7.61745,0.006391087667692474,559.7747392139731
300,300.0,7.61872,7.61872,0.007663272763134721,559.8297030482673
301,301.0,7.61949,7.61901,0.00795546551917159,559.8846668825615
302,302.0,7.61901,7.61949,0.008437666227920637,559.9396307168556
303,303.0,7.62001,7.61901,0.007959875371466474,559.9945945511498
304,304.0,7.61897,7.6198,0.008752092472130713,560.049558385444
305,305.0,7.6198,7.6198,0.008754318321943622,560.1045222197381
306,306.0,7.62032,7.61985,0.008806552923129374,560.1594860540323
307,307.0,7.61985,7.61993,0.008888796327909176,560.2144498883265
308,308.0,7.61993,7.61985,0.008811048618504458,560.2694137226206
309,309.0,7.61974,7.61974,0.008703309717186691,560.3243775569148
310,310.0,7.61945,7.61945,0.00841557951623706,560.379341391209
311,311.0,7.61937,7.61945,0.008417857727992306,560.4343052255031
312,312.0,7.62048,7.61937,0.008340144354730405,560.4892690597973
313,313.0,7.61845,7.61845,0.0074224393187538595,560.5442328940915
314,314.0,7.61631,7.61631,0.00528474170258697,560.5991967283856
315,315.0,7.61393,7.61558,0.004557049369145361,560.6541605626797
316,316.0,7.61558,7.61558,0.004559361590973587,560.709124396974
317,317.0,7.61658,7.61658,0.005561678370383127,560.764088231268
318,318.0,7.61844,7.61658,0.005564000709368244,560.8190520655622
319,319.0,7.61645,7.6174,0.006386328610249237,560.8740158998564
320,320.0,7.6174,7.6174,0.006388662895107089,560.9289797341505
321,321.0,7.61813,7.61813,0.00712100356627321,560.9839435684447
322,322.0,7.61852,7.61813,0.00712335135588571,561.0389074027389
323,323.0,7.61765,7.61765,0.006645706266289686,561.093871237033
324,324.0,7.6159,7.61602,0.005018067819970717,561.1488350713272
325,325.0,7.61602,7.61602,0.005020434389782835,561.2037989056214
326,326.0,7.61615,7.61615,0.005152805978091202,561.2587627399155
327,327.0,7.61698,7.61655,0.005555182717221996,561.3137265742097
328,328.0,7.61655,7.61655,0.005557565009427279,561.3686904085039
329,329.0,7.61569,7.61598,0.004989952857086699,561.423654242798
330,330.0,7.61598,7.61598,0.00499234569276652,561.4786180770922
331,331.0,7.61691,7.61598,0.00499474351885798,561.5335819113864
332,332.0,7.61574,7.61625,0.005267146337757822,561.5885457456804
333,333.0,7.61625,7.61625,0.005269554421782452,561.6435095799746
334,334.0,7.61634,7.61625,0.005271967773337494,561.6984734142688
335,335.0,7.61613,7.61613,0.005154386394834454,561.7534372485629
336,336.0,7.61581,7.61613,0.005156810168728043,561.8084010828571
337,337.0,7.61839,7.61829,0.007319239097441255,561.8633649171513
338,338.0,7.61829,7.61836,0.007391675342765858,561.9183287514454
339,339.0,7.61836,7.61829,0.0073241189771176,561.9732925857396
340,340.0,7.61561,7.61561,0.004646569932957867,562.0282564200338
341,341.0,7.61556,7.61561,0.0046490255335411845,562.0832202543279
342,342.0,7.61591,7.61591,0.004951485781321985,562.1381840886221
343,343.0,7.61898,7.61854,0.007583950978659715,562.1931479229163
344,344.0,7.61854,7.61854,0.007586423757244276,562.2481117572104
345,345.0,7.61618,7.61618,0.005228904119545241,562.3030755915046
346,346.0,7.61525,7.61618,0.0052313897087286065,562.3580394257988
347,347.0,7.6182,7.61792,0.006973880527278098,562.4130032600929
348,348.0,7.61792,7.61792,0.006976378317164134,562.4679670943871
349,349.0,7.61714,7.61714,0.006198883080881679,562.5229309286813
350,350.0,7.6169,7.61714,0.0062013940411596025,562.5778947629753
351,351.0,7.61747,7.61722,0.0062839112005042,562.6328585972695
352,352.0,7.61722,7.61747,0.0065364346414096275,562.6878224315637
353,353.0,7.61829,7.61722,0.006288964616323334,562.742786265858
354,354.0,7.61633,7.61633,0.005401500877849408,562.797750100152
355,355.0,7.61559,7.61617,0.005244042538794957,562.8527139344462
356,356.0,7.61617,7.61617,0.005246589441747496,562.9076777687404
357,357.0,7.61697,7.61697,0.00604914158925407,562.9626416030345
358,358.0,7.61781,7.61733,0.006411699783615887,563.0176054373287
359,359.0,7.61733,7.61781,0.006894264387283577,563.0725692716229
360,360.0,7.61819,7.61733,0.006416835882679273,563.127533105917
361,361.0,7.61709,7.61709,0.0061794137925126336,563.1824969402112
362,362.0,7.61668,7.61709,0.006181997879429524,563.2374607745054
363,363.0,7.61722,7.61722,0.00631458814601249,563.2924246087995
364,364.0,7.61746,7.61746,0.006557184724814036,563.3473884430937
365,365.0,7.61782,7.61782,0.006919787858355342,563.4023522773879
366,366.0,7.61849,7.61849,0.007592397909135684,563.457316111682
367,367.0,7.61922,7.61922,0.008325015549580428,563.5122799459762
368,368.0,7.62047,7.61922,0.0083276415121194,563.5672437802704
369,369.0,7.61853,7.61853,0.007640275799375651,563.6222076145644
370,370.0,7.618,7.61853,0.0076429177241594815,563.6771714488586
371,371.0,7.61865,7.61865,0.007765567289108155,563.7321352831528
372,372.0,7.62005,7.61865,0.007768224616837571,563.7870991174469
373,373.0,7.61809,7.61809,0.007210889710004054,563.8420629517411
374,374.0,7.61551,7.61551,0.00463356201142151,563.8970267860353
375,375.0,7.61436,7.61455,0.0036762389445552657,563.9519906203294
376,376.0,7.61455,7.61455,0.0036789195524180585,564.0069544546236
377,377.0,7.61772,7.61772,0.006851603837689346,564.0619182889178
378,378.0,7.61772,7.61772,0.006854294972023389,564.1168821232119
379,379.0,7.61748,7.61748,0.006616992958106138,564.1718459575061
380,380.0,7.61631,7.61703,0.00616969755870489,564.2268097918003
381,381.0,7.61703,7.61631,0.005452408326656943,564.2817736260944
382,382.0,7.61459,7.61616,0.005305124544893403,564.3367374603886
383,383.0,7.61616,7.61484,0.003987846066178413,564.3917012946828
384,384.0,7.61484,7.61616,0.00531057157368231,564.4466651289769
385,385.0,7.61787,7.61543,0.004583302389678856,564.5016289632711
386,386.0,7.61543,7.61543,0.0045860377871393965,564.5565927975653
387,387.0,7.61471,7.61475,0.003908777768798721,564.6115566318593
388,388.0,7.61475,7.61475,0.003911521657633088,564.6665204661535
389,389.0,7.61587,7.61587,0.00503426945638541,564.7214843004477
390,390.0,7.61757,7.617,0.00616702228741417,564.7764481347418
391,391.0,7.617,7.61757,0.006739781283109814,564.831411969036
392,392.0,7.61787,7.617,0.006172547016059404,564.8863758033302
393,393.0,7.61548,7.61548,0.004655318919196461,564.9413396376243
394,394.0,7.61473,7.61489,0.004068095475784794,564.9963034719185
395,395.0,7.61489,7.61473,0.003910876098804472,565.0512673062127
396,396.0,7.61421,7.61489,0.004073660631093823,565.1062311405068
397,397.0,7.6152,7.61477,0.003956449235377413,565.161194974801
398,398.0,7.61477,7.6152,0.004389241794484633,565.2161588090952
399,399.0,7.61753,7.61753,0.006722038741054703,565.2711226433893
400,400.0,7.61809,7.61809,0.007284842407131009,565.3260864776835
401,401.0,7.61886,7.61809,0.007287653355358081,565.3810503119777
402,402.0,7.61781,7.61886,0.008060471588544615,565.4360141462719
403,403.0,7.61892,7.61892,0.00812329787929933,565.490977980566
404,404.0,7.61942,7.61942,0.008626132290429744,565.5459418148602
405,405.0,7.62048,7.61942,0.008628975324643129,565.6009056491544
406,406.0,7.61812,7.61816,0.007371826984780228,565.6558694834484
407,407.0,7.61816,7.61816,0.007374686014021137,565.7108333177426
408,408.0,7.61867,7.61867,0.007887552415223098,565.7657971520368
409,409.0,7.61874,7.61867,0.007890426701111508,565.8207609863309
410,410.0,7.61843,7.61843,0.0076533088745582845,565.8757248206251
411,411.0,7.61701,7.61843,0.0076561986985073105,565.9306886549193
412,412.0,7.61956,7.61858,0.007809096175845021,565.9856524892134
413,413.0,7.61858,7.61858,0.00781200145942762,566.0406163235076
414,414.0,7.61678,7.61678,0.0060149145521588565,566.0955801578018
415,415.0,7.61268,7.61305,0.002287833657469207,566.1505439920959
416,416.0,7.61305,7.61305,0.0022907550496187312,566.2055078263901
417,417.0,7.6144,7.6144,0.0036436787315263786,566.2604716606843
418,418.0,7.61488,7.61488,0.00412660605559001,566.3154354949784
419,419.0,7.61588,7.61588,0.0051295375045565805,566.3703993292726
420,420.0,7.61659,7.61635,0.005602474081007891,566.4253631635668
