Pixels #,Intensity (a.u.),Wavelength (nm),Raman shift (cm-1),Raman shift (cm-1) adjusted,Filtered Intensity (a.u.),Baselined Filtered Intensity (a.u.)
0.0,0.802228,545.6871717927984,471.474644406437,376.69249968502714,0.801871,0.003753153984689117
1.0,0.801871,545.742075526874,473.31826138821265,378.55306761392137,0.801871,0.003753153984689117
2.0,0.805982,545.7969792609497,475.16150745750355,380.41326122001414,0.802162,0.004044153984689158
3.0,0.800893,545.8518829950253,477.004382726234,382.27308061625865,0.802162,0.004044153984689158
4.0,0.802162,545.906786729101,478.8468873062829,384.13252591556267,0.802162,0.004044153984689158
5.0,0.802822,545.9616904631766,480.6890213094814,385.99159723078543,0.802102,0.003984153984689098
6.0,0.801809,546.0165941972523,482.5307848476193,387.85029467474465,0.802162,0.004044153984689158
7.0,0.802102,546.0714979313279,484.37217803244107,389.70861836021214,0.802822,0.004704153984689152
8.0,0.802843,546.1264016654036,486.2132009756412,391.56656839990944,0.802102,0.003984153984689098
9.0,0.804745,546.1813053994792,488.05385378887513,393.4241449065185,0.802843,0.00472515398468909
10.0,0.801613,546.2362091335549,489.89413658375065,395.2813479926734,0.803831,0.005713153984689079
11.0,0.803831,546.2911128676304,491.73404947183,397.138177770962,0.803831,0.005713153984689079
12.0,0.808082,546.3460166017061,493.57359256463644,398.994634353933,0.802338,0.004220153984689112
13.0,0.802338,546.4009203357817,495.41276597364106,400.85071785408246,0.803831,0.005713153984689079
14.0,0.802258,546.4558240698574,497.25156981027163,402.7064283838626,0.802338,0.004220153984689112
15.0,0.805102,546.510727803933,499.09000418591484,404.5617660556842,0.802338,0.004220153984689112
16.0,0.801921,546.5656315380087,500.92806921190953,406.4167309819099,0.802906,0.004788153984689125
17.0,0.802906,546.6205352720843,502.76576499954905,408.27132327485623,0.802906,0.004788153984689125
18.0,0.805265,546.67543900616,504.60309166008335,410.1255430467961,0.801921,0.0038031539846891116
19.0,0.801129,546.7303427402356,506.44004930472124,411.97939040996073,0.802906,0.004788153984689125
20.0,0.801113,546.7852464743113,508.2766380446195,413.832865476529,0.801966,0.0038481539846890733
21.0,0.803788,546.840150208387,510.112857990898,415.68596835864247,0.801129,0.0030111539846890967
22.0,0.801966,546.8950539424626,511.9487092546246,417.53869916839,0.801113,0.0029951539846890807
23.0,0.799814,546.9499576765382,513.784191946828,419.3910580178213,0.801126,0.0030081539846891214
24.0,0.800246,547.0048614106139,515.6193061784894,421.2430450189382,0.801126,0.0030081556802812326
25.0,0.801126,547.0597651446895,517.4540520605486,423.0946602837001,0.801126,0.0030081595036163256
26.0,0.801195,547.1146688787652,519.288429703898,424.9459039240192,0.801195,0.0030771633269514043
27.0,0.802682,547.1695726128409,521.1224392193841,426.7967760517611,0.801195,0.003077167150286386
28.0,0.803014,547.2244763469165,522.9560807178145,428.6472767787524,0.802249,0.0041311709736213675
29.0,0.800425,547.2793800809922,524.7893543099472,430.4974062167692,0.802682,0.004564174796956366
30.0,0.802249,547.3342838150678,526.6222601064962,432.3471644775436,0.803014,0.004896180927150273
31.0,0.808353,547.3891875491433,528.4547982181329,434.19655167276443,0.803358,0.005240187057344192
32.0,0.807252,547.444091283219,530.2869687554869,436.0455679140786,0.803358,0.005240193187538211
33.0,0.803358,547.4989950172946,532.1187718291382,437.89421331308273,0.804399,0.006281199317732078
34.0,0.802351,547.5538987513703,533.9502075496233,439.7424879813298,0.803358,0.005240205447926027
35.0,0.804399,547.608802485446,535.7812760274378,441.5903920303311,0.802351,0.004233211578119955
36.0,0.801916,547.6637062195216,537.6119773730313,443.43792557155194,0.802351,0.004233217708313752
37.0,0.802099,547.7186099535973,539.4423116968062,445.2850887164097,0.803769,0.00565122383850758
38.0,0.803769,547.7735136876729,541.2722791091231,447.1318815762798,0.803236,0.005118229968701482
39.0,0.834576,547.8284174217486,543.1018797203021,448.97830426249647,0.803769,0.005651236098895396
40.0,0.803236,547.8833211558242,544.9311136406106,450.82435688634115,0.803769,0.005651242229089415
41.0,0.804612,547.9382248898999,546.7599809802796,452.6700395590581,0.803236,0.005118248359283428
42.0,0.799805,547.9931286239755,548.5884818494922,454.5153523918438,0.802868,0.004750254489477523
43.0,0.800182,548.0480323580512,550.4166163583859,456.3602954958482,0.802868,0.004750262306362996
44.0,0.802868,548.1029360921268,552.2443846170595,458.2048689821825,0.800595,0.0024772721870693903
45.0,0.802993,548.1578398262025,554.0717867355614,460.0490729619069,0.802868,0.004750282067775835
46.0,0.800595,548.2127435602781,555.8988228239015,461.89290754604264,0.802993,0.004875291948482241
47.0,0.804802,548.2676472943538,557.7254929920393,463.7363728455604,0.803773,0.005655304306276698
48.0,0.805265,548.3225510284294,559.5517973499002,465.57946897139624,0.803773,0.005655316664071153
49.0,0.803773,548.3774547625051,561.3777360073527,467.42219603442874,0.803773,0.005655329021865607
50.0,0.802288,548.4323584965807,563.203309074231,469.264554145502,0.803773,0.0056553413796599505
